,level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0,0.0,3.13,s,,3.13
1,1,1,3.13,3.371,p,s,0.2410000000000001
3,4,4,3.371,3.807,s,p,0.43599999999999994
4,5,5,3.807,4.159,p,s,0.35199999999999987
7,10,10,4.159,8.019,s,p,3.8600000000000003
8,11,11,8.019,8.292,p,s,0.2729999999999997
9,12,12,8.292,9.316,s,p,1.024000000000001
10,13,13,9.316,9.422,p,s,0.10599999999999987
11,14,14,9.422,10.058,s,p,0.6359999999999992
12,15,15,10.058,10.346,p,s,0.28800000000000026
13,16,16,10.346,11.266,s,p,0.9199999999999999
14,17,17,11.266,11.572,p,s,0.30599999999999916
15,18,18,11.572,15.893,s,p,4.3210000000000015
16,19,19,15.893,16.525,p,s,0.6319999999999979
18,22,22,16.525,18.783,s,p,2.2580000000000027
19,23,23,18.783,18.834,p,s,0.05099999999999838
20,24,24,18.834,19.746,s,p,0.911999999999999
21,25,25,19.746,20.073,p,s,0.32700000000000173
22,26,26,20.073,24.302,s,p,4.228999999999999
23,27,27,24.302,24.871,p,s,0.5689999999999991
24,28,28,24.871,27.0,s,p,2.1290000000000013
25,29,29,27.0,27.14,p,s,0.14000000000000057
26,30,30,27.14,30.056,s,p,2.9160000000000004
27,31,31,30.056,30.129,p,s,0.0730000000000004
28,32,32,30.129,30.981,s,p,0.8520000000000003
29,33,33,30.981,31.124,p,s,0.14299999999999713
30,34,34,31.124,33.305,s,p,2.181000000000001
31,35,35,33.305,33.728,p,s,0.4230000000000018
32,36,36,33.728,35.787,s,p,2.0589999999999975
33,37,37,35.787,35.842,p,s,0.054999999999999716
34,38,38,35.842,36.178,s,p,0.3359999999999985
35,39,39,36.178,36.513,p,s,0.33500000000000085
36,40,40,36.513,36.87,s,p,0.3569999999999993
37,41,41,36.87,37.254,p,s,0.38400000000000034
39,44,44,37.254,37.534,s,p,0.28000000000000114
40,45,45,37.534,37.862,p,s,0.32800000000000296
41,46,46,37.862,38.118,s,p,0.2560000000000002
42,47,47,38.118,38.525999999999996,p,s,0.40799999999999415
43,48,48,38.525999999999996,38.749,s,p,0.22300000000000608
44,49,49,38.749,39.0,p,s,0.25099999999999767
45,50,50,39.0,40.294,s,p,1.293999999999997
46,51,51,40.294,40.64,p,s,0.34600000000000364
47,52,52,40.64,42.086,s,p,1.445999999999998
48,53,53,42.086,42.191,p,s,0.10500000000000398
49,54,54,42.191,42.692,s,p,0.5009999999999977
50,55,55,42.692,42.83,p,s,0.13799999999999812
51,56,56,42.83,44.057,s,p,1.2270000000000039
52,57,57,44.057,44.204,p,s,0.14699999999999847
53,58,58,44.204,44.477,s,p,0.27299999999999613
54,59,59,44.477,44.629,p,s,0.15200000000000102
55,60,60,44.629,45.367,s,p,0.7379999999999995
56,61,61,45.367,45.96,p,s,0.5930000000000035
58,64,64,45.96,47.093,s,p,1.1330000000000027
59,65,65,47.093,47.162,p,s,0.06899999999999551
60,66,66,47.162,47.833,s,p,0.6709999999999994
61,67,67,47.833,48.0,p,s,0.1670000000000016
62,68,68,48.0,48.105,s,p,0.10499999999999687
63,69,69,48.105,48.162,p,s,0.05700000000000216
64,70,70,48.162,48.472,s,p,0.3100000000000023
65,71,71,48.472,48.584,p,s,0.11200000000000188
66,72,72,48.584,50.496,s,p,1.911999999999999
67,73,73,50.496,51.241,p,s,0.7449999999999974
69,76,76,51.241,53.301,s,p,2.0600000000000023
70,77,77,53.301,53.378,p,s,0.07699999999999818
71,78,78,53.378,55.878,s,p,2.5
72,79,79,55.878,55.939,p,s,0.06099999999999994
73,80,80,55.939,57.484,s,p,1.5450000000000017
74,81,81,57.484,57.558,p,s,0.07399999999999807
75,82,82,57.558,58.775,s,p,1.2169999999999987
76,83,83,58.775,59.188,p,s,0.4130000000000038
77,84,84,59.188,60.642,s,p,1.4540000000000006
78,85,85,60.642,60.844,p,s,0.20199999999999818
79,86,86,60.844,64.348,s,p,3.503999999999998
80,87,87,64.348,64.452,p,s,0.1039999999999992
81,88,88,64.452,64.622,s,p,0.1700000000000017
82,89,89,64.622,64.884,p,s,0.26200000000000045
83,90,90,64.884,65.723,s,p,0.8389999999999986
84,91,91,65.723,66.0,p,s,0.277000000000001
86,94,94,66.0,68.728,s,p,2.7279999999999944
87,95,95,68.728,68.857,p,s,0.1290000000000049
88,96,96,68.857,71.193,s,p,2.3359999999999985
89,97,97,71.193,71.584,p,s,0.39100000000000534
90,98,98,71.584,78.437,s,p,6.852999999999994
91,99,99,78.437,79.065,p,s,0.6280000000000001
93,102,102,79.065,81.689,s,p,2.6239999999999952
94,103,103,81.689,81.85,p,s,0.16100000000000136
95,104,104,81.85,82.097,s,p,0.2469999999999999
96,105,105,82.097,82.359,p,s,0.26200000000000045
97,106,106,82.359,83.62,s,p,1.26100000000001
98,107,107,83.62,83.784,p,s,0.16400000000000148
99,108,108,83.784,84.424,s,p,0.6400000000000006
100,109,109,84.424,84.828,p,s,0.40399999999999636
102,112,112,84.828,85.035,s,p,0.20699999999999363
103,113,113,85.035,85.438,p,s,0.4030000000000058
105,116,116,85.438,87.0,s,p,1.5619999999999976
106,117,117,87.0,87.401,p,s,0.40099999999999625
108,120,120,87.401,91.174,s,p,3.7730000000000103
109,121,121,91.174,91.581,p,s,0.4069999999999965
110,122,122,91.581,92.872,s,p,1.2909999999999968
111,123,123,92.872,93.0,p,s,0.1280000000000001
112,124,124,93.0,95.533,s,p,2.5330000000000013
113,125,125,95.533,95.591,p,s,0.057999999999992724
114,126,126,95.591,98.541,s,p,2.950000000000003
