,level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0,0.0,1.917,s,,1.917
1,1,1,1.917,2.161,p,s,0.244
3,4,4,2.161,3.067,s,p,0.9060000000000001
4,5,5,3.067,3.51,p,s,0.4429999999999996
7,10,10,3.51,4.599,s,p,1.0890000000000004
8,11,11,4.599,4.791,p,s,0.19200000000000017
9,12,12,4.791,5.477,s,p,0.6859999999999999
10,13,13,5.477,5.677,p,s,0.1999999999999993
11,14,14,5.677,6.6530000000000005,s,p,0.9760000000000009
12,15,15,6.6530000000000005,6.792,p,s,0.13899999999999935
13,16,16,6.792,6.939,s,p,0.14700000000000024
14,17,17,6.939,7.016,p,s,0.07699999999999996
15,18,18,7.016,9.084,s,p,2.0679999999999996
16,19,19,9.084,9.248,p,s,0.1639999999999997
17,20,20,9.248,9.699,s,p,0.4510000000000005
18,21,21,9.699,10.316,p,s,0.6170000000000009
21,26,26,10.316,11.227,s,p,0.9109999999999996
22,27,27,11.227,11.99,p,s,0.7629999999999999
24,30,30,11.99,12.907,s,p,0.9169999999999998
25,31,31,12.907,13.064,p,s,0.15700000000000003
26,32,32,13.064,13.284,s,p,0.22000000000000064
27,33,33,13.284,13.392,p,s,0.10799999999999876
28,34,34,13.392,14.309000000000001,s,p,0.9170000000000016
29,35,35,14.309000000000001,15.0,p,s,0.690999999999999
30,36,36,15.0,17.052,s,p,2.0519999999999996
31,37,37,17.052,17.718,p,s,0.6660000000000004
32,38,38,17.718,18.76,s,p,1.0420000000000016
33,39,39,18.76,18.82,p,s,0.05999999999999872
34,40,40,18.82,19.261,s,p,0.44099999999999895
35,41,41,19.261,19.814,p,s,0.5530000000000008
36,42,42,19.814,20.505,s,p,0.690999999999999
37,43,43,20.505,21.104,p,s,0.5990000000000002
39,46,46,21.104,21.553,s,p,0.4490000000000016
40,47,47,21.553,21.62,p,s,0.06700000000000017
41,48,48,21.62,22.159,s,p,0.5389999999999979
42,49,49,22.159,22.917,p,s,0.7580000000000027
45,54,54,22.917,23.494,s,p,0.5769999999999982
46,55,55,23.494,23.598,p,s,0.1039999999999992
47,56,56,23.598,23.743,s,p,0.14499999999999957
48,57,57,23.743,24.43,p,s,0.6870000000000012
50,60,60,24.43,27.297,s,p,2.867000000000001
51,61,61,27.297,27.784,p,s,0.4869999999999983
52,62,62,27.784,28.95,s,p,1.1660000000000004
53,63,63,28.95,29.29,p,s,0.33999999999999986
54,64,64,29.29,29.538,s,p,0.2480000000000011
55,65,65,29.538,30.0,p,s,0.46199999999999974
56,66,66,30.0,30.811,s,p,0.8109999999999999
57,67,67,30.811,30.901,p,s,0.08999999999999986
58,68,68,30.901,31.126,s,p,0.22500000000000142
59,69,69,31.126,31.643,p,s,0.5169999999999995
61,72,72,31.643,33.862,s,p,2.219000000000001
62,73,73,33.862,34.161,p,s,0.2989999999999995
63,74,74,34.161,35.225,s,p,1.064
64,75,75,35.225,35.609,p,s,0.38400000000000034
65,76,76,35.609,36.113,s,p,0.5039999999999978
66,77,77,36.113,36.392,p,s,0.27900000000000347
67,78,78,36.392,38.043,s,p,1.6509999999999962
68,79,79,38.043,38.175,p,s,0.1319999999999979
69,80,80,38.175,41.222,s,p,3.047000000000004
70,81,81,41.222,41.987,p,s,0.7650000000000006
71,82,82,41.987,45.727,s,p,3.739999999999995
72,83,83,45.727,45.906,p,s,0.17900000000000205
73,84,84,45.906,46.801,s,p,0.8950000000000031
74,85,85,46.801,46.89,p,s,0.08899999999999864
75,86,86,46.89,47.244,s,p,0.3539999999999992
76,87,87,47.244,47.493,p,s,0.24900000000000233
77,90,90,47.595,48.403,s,p,0.8079999999999998
78,91,91,48.403,48.598,p,s,0.19500000000000028
79,92,92,48.598,49.823,s,p,1.2250000000000014
80,93,93,49.823,50.34,p,s,0.517000000000003
82,96,96,50.34,51.642,s,p,1.3019999999999996
83,97,97,51.642,51.723,p,s,0.08099999999999596
84,98,98,51.723,52.075,s,p,0.35200000000000387
85,99,99,52.075,52.656,p,s,0.580999999999996
86,100,100,52.656,54.956,s,p,2.3000000000000043
87,101,101,54.956,55.539,p,s,0.5829999999999984
88,102,102,55.539,58.567,s,p,3.0279999999999987
89,103,103,58.567,58.674,p,s,0.10699999999999932
90,104,104,58.674,58.942,s,p,0.2680000000000007
91,105,105,58.942,59.372,p,s,0.4299999999999997
92,106,106,59.372,60.086,s,p,0.7139999999999986
93,107,107,60.086,61.512,p,s,1.426000000000002
94,108,108,61.512,62.851,s,p,1.3389999999999986
95,109,109,62.851,62.927,p,s,0.07600000000000051
96,110,110,62.927,64.031,s,p,1.1040000000000063
97,111,111,64.031,64.112,p,s,0.08099999999998886
98,112,112,64.112,64.245,s,p,0.13300000000000978
99,113,113,64.245,65.082,p,s,0.8369999999999891
101,116,116,65.082,65.663,s,p,0.5810000000000031
102,117,117,65.663,66.09,p,s,0.4270000000000067
103,118,118,66.09,67.686,s,p,1.5960000000000036
104,119,119,67.686,68.103,p,s,0.4169999999999874
105,120,120,68.103,69.188,s,p,1.085000000000008
106,121,121,69.188,70.022,p,s,0.8340000000000032
109,126,126,70.022,70.384,s,p,0.36199999999999477
110,127,127,70.384,70.639,p,s,0.25499999999999545
111,128,128,70.639,71.887,s,p,1.2480000000000047
112,129,129,71.887,72.522,p,s,0.6350000000000051
113,130,130,72.522,76.03,s,p,3.5079999999999956
114,131,131,76.03,76.092,p,s,0.06199999999999761
115,132,132,76.092,76.533,s,p,0.4410000000000025
116,133,133,76.533,77.007,p,s,0.47400000000000375
117,134,134,77.007,80.35,s,p,3.3429999999999893
118,135,135,80.35,81.0,p,s,0.6500000000000057
119,136,136,81.0,81.829,s,p,0.8289999999999935
120,137,137,81.829,81.939,p,s,0.10999999999999943
121,138,138,81.939,83.291,s,p,1.3520000000000039
123,141,141,83.291,84.0,p,s,0.7090000000000032
125,144,144,84.0,86.251,s,p,2.2510000000000048
126,145,145,86.251,86.529,p,s,0.2779999999999916
127,146,146,86.529,87.275,s,p,0.7460000000000093
128,147,147,87.275,87.327,p,s,0.0519999999999925
129,148,148,87.327,88.143,s,p,0.8160000000000025
130,149,149,88.143,88.628,p,s,0.48499999999999943
131,150,150,88.628,89.27,s,p,0.6419999999999959
132,151,151,89.27,89.532,p,s,0.26200000000000045
133,152,152,89.532,91.942,s,p,2.4099999999999966
135,155,155,91.942,92.076,p,s,0.13400000000000034
136,156,156,92.076,92.634,s,p,0.5580000000000069
137,157,157,92.634,93.307,p,s,0.6730000000000018
139,160,160,93.307,94.886,s,p,1.5789999999999935
140,161,161,94.886,96.221,p,s,1.335000000000008
143,166,166,96.221,97.194,s,p,0.972999999999999
144,167,167,97.194,97.59,p,s,0.3960000000000008
145,168,168,97.59,98.25,s,p,0.6599999999999966
146,169,169,98.25,98.992,p,s,0.7420000000000044
147,170,170,98.992,99.852,s,p,0.8599999999999994
148,171,171,99.852,99.918,p,s,0.0660000000000025
149,172,172,99.918,100.326,s,p,0.40799999999998704
150,173,173,100.326,100.594,p,s,0.2680000000000007
151,174,174,100.594,102.004,s,p,1.4100000000000108
152,175,175,102.004,102.733,p,s,0.7289999999999992
154,178,178,102.733,104.282,s,p,1.5489999999999924
155,179,179,104.282,104.447,p,s,0.16500000000000625
156,180,180,104.447,106.919,s,p,2.471999999999994
157,181,181,106.919,107.387,p,s,0.4680000000000035
160,186,186,107.387,108.318,s,p,0.9309999999999974
161,187,187,108.318,108.38,p,s,0.06199999999999761
162,188,188,108.38,108.864,s,p,0.48400000000000887
163,189,189,108.864,108.934,p,s,0.06999999999999318
164,190,190,108.934,109.116,s,p,0.18200000000000216
165,191,191,109.116,109.657,p,s,0.5409999999999968
167,194,194,109.657,110.641,s,p,0.9840000000000089
168,195,195,110.641,110.961,p,s,0.3199999999999932
169,196,196,110.961,111.296,s,p,0.33500000000000796
170,197,197,111.296,111.792,p,s,0.4959999999999951
171,198,198,111.792,112.984,s,p,1.191999999999993
172,199,199,112.984,113.339,p,s,0.355000000000004
174,202,202,113.339,113.751,s,p,0.41200000000000614
175,203,203,113.751,113.849,p,s,0.09799999999999898
176,204,204,113.849,114.347,s,p,0.49799999999999045
177,205,205,114.347,114.434,p,s,0.0870000000000033
178,206,206,114.434,114.635,s,p,0.20100000000000762
179,207,207,114.635,115.015,p,s,0.37999999999999545
180,208,208,115.015,116.237,s,p,1.2219999999999942
181,209,209,116.237,116.329,p,s,0.09199999999999875
182,210,210,116.329,118.45598639455783,s,p,2.1269863945578322
