,level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
120,123,123,71.521,71.588,p,s,0.06699999999999307
121,124,124,71.588,73.172,s,p,1.5840000000000032
122,125,125,73.172,73.337,p,s,0.16500000000000625
123,126,126,73.337,73.684,s,p,0.3469999999999942
124,127,127,73.684,74.332,p,s,0.6479999999999961
125,128,128,74.332,76.373,s,p,2.041000000000011
126,129,129,76.373,76.45,p,s,0.07699999999999818
127,130,130,76.45,76.89,s,p,0.4399999999999977
128,131,131,76.89,77.355,p,s,0.4650000000000034
129,132,132,77.355,78.565,s,p,1.2099999999999937
130,133,133,78.565,79.386,p,s,0.820999999999998
131,134,134,79.386,81.077,s,p,1.6910000000000025
132,135,135,81.077,81.158,p,s,0.08100000000000307
133,136,136,81.158,82.8,s,p,1.641999999999996
134,137,137,82.8,83.623,p,s,0.8230000000000075
135,138,138,83.623,84.172,s,p,0.5489999999999924
136,139,139,84.172,84.242,p,s,0.07000000000000739
137,140,140,84.242,84.879,s,p,0.6370000000000005
138,141,141,84.879,84.966,p,s,0.08699999999998909
139,142,142,84.966,85.462,s,p,0.4960000000000093
140,143,143,85.462,85.566,p,s,0.1039999999999992
141,144,144,85.566,86.111,s,p,0.5450000000000017
142,145,145,86.111,87.222,p,s,1.11099999999999
144,148,148,87.222,88.3,s,p,1.078000000000003
145,149,149,88.3,88.355,p,s,0.05500000000000682
146,150,150,88.355,90.16,s,p,1.8049999999999926
147,151,151,90.16,90.222,p,s,0.06199999999999761
148,152,152,90.222,91.127,s,p,0.9050000000000011
149,153,153,91.127,91.62,p,s,0.4930000000000092
152,158,158,91.62,91.821,s,p,0.2009999999999934
