level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
199,199,84.144,84.572,p,s,0.42799999999999727
200,200,84.572,85.696,s,p,1.1239999999999952
201,201,85.696,85.842,p,s,0.1460000000000008
202,202,85.842,86.351,s,p,0.5090000000000003
203,203,86.351,86.576,p,s,0.22499999999999432
206,206,86.576,86.871,s,p,0.2950000000000017
207,207,86.871,87.05,p,s,0.17900000000000205
208,208,87.05,87.514,s,p,0.46399999999999864
209,209,87.514,87.856,p,s,0.34199999999999875
210,210,87.856,88.904,s,p,1.0480000000000018
211,211,88.904,89.087,p,s,0.18300000000000693
212,212,89.087,89.35,s,p,0.262999999999991
213,213,89.35,89.425,p,s,0.07500000000000284
214,214,89.425,90.018,s,p,0.5930000000000035
215,215,90.018,90.378,p,s,0.35999999999999943
216,216,90.378,91.439,s,p,1.0609999999999928
217,217,91.439,91.527,p,s,0.08800000000000807
218,218,91.527,91.804,s,p,0.277000000000001
219,219,91.804,91.971,p,s,0.1670000000000016
222,222,91.971,93.151,s,p,1.1799999999999926
