level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.751,s,,1.751
1,1,1.751,2.272,p,s,0.5209999999999999
4,4,2.272,2.415,s,p,0.14300000000000024
5,5,2.415,2.521,p,s,0.10599999999999987
6,6,2.521,3.251,s,p,0.73
7,7,3.251,3.373,p,s,0.12200000000000033
8,8,3.373,4.3759999999999994,s,p,1.0029999999999992
9,9,4.3759999999999994,5.398,p,s,1.0220000000000002
10,10,5.398,6.623,s,p,1.2250000000000005
11,11,6.623,6.995,p,s,0.3719999999999999
12,12,6.995,7.841,s,p,0.8460000000000001
13,13,7.841,8.001999999999999,p,s,0.1609999999999987
14,14,8.001999999999999,8.617,s,p,0.615000000000002
15,15,8.617,9.0,p,s,0.3829999999999991
18,18,9.0,9.382,s,p,0.3819999999999997
19,19,9.382,9.622,p,s,0.2400000000000002
20,20,9.622,10.58,s,p,0.9580000000000002
21,21,10.58,10.649000000000001,p,s,0.06900000000000084
22,22,10.649000000000001,12.317,s,p,1.6679999999999993
23,23,12.317,12.37,p,s,0.05299999999999905
24,24,12.37,13.113,s,p,0.7430000000000003
25,25,13.113,13.668,p,s,0.5549999999999997
26,26,13.668,14.016,s,p,0.34800000000000075
27,27,14.016,14.734,p,s,0.718
32,32,14.734,15.598,s,p,0.8640000000000008
33,33,15.598,15.652,p,s,0.053999999999998494
34,34,15.652,16.13,s,p,0.47799999999999976
35,35,16.13,16.188,p,s,0.05799999999999983
36,36,16.188,16.745,s,p,0.5570000000000022
37,37,16.745,17.528,p,s,0.7829999999999977
40,40,17.528,17.829,s,p,0.30100000000000193
41,41,17.829,17.983,p,s,0.15399999999999991
42,42,17.983,18.099,s,p,0.11599999999999966
43,43,18.099,19.44,p,s,1.341000000000001
44,44,19.44,20.342,s,p,0.9019999999999975
45,45,20.342,20.44,p,s,0.09800000000000253
46,46,20.44,21.429,s,p,0.9889999999999972
47,47,21.429,21.53,p,s,0.10100000000000264
48,48,21.53,22.359,s,p,0.8290000000000006
49,49,22.359,22.51,p,s,0.1509999999999998
50,50,22.51,24.109,s,p,1.5990000000000002
51,51,24.109,24.27,p,s,0.1609999999999978
52,52,24.27,25.439,s,p,1.1690000000000005
53,53,25.439,25.592,p,s,0.1529999999999987
54,54,25.592,25.928,s,p,0.3360000000000021
55,55,25.928,26.343,p,s,0.41499999999999915
56,56,26.343,29.121,s,p,2.7779999999999987
57,57,29.121,30.278,p,s,1.157
58,58,30.278,30.591,s,p,0.3130000000000024
59,59,30.591,30.712,p,s,0.12099999999999866
60,60,30.712,30.878,s,p,0.16600000000000037
61,61,30.878,30.951999999999998,p,s,0.07399999999999807
62,62,30.951999999999998,31.932,s,p,0.9800000000000004
63,63,31.932,32.668,p,s,0.7360000000000007
66,66,32.668,33.823,s,p,1.1550000000000011
67,67,33.823,34.447,p,s,0.6240000000000023
68,68,34.447,34.723,s,p,0.27599999999999625
69,69,34.723,35.162,p,s,0.43900000000000006
70,70,35.162,36.087,s,p,0.9250000000000043
71,71,36.087,36.629,p,s,0.5419999999999945
72,72,36.629,40.023,s,p,3.3940000000000055
73,73,40.023,40.123,p,s,0.09999999999999432
74,74,40.123,40.582,s,p,0.4590000000000032
75,75,40.582,40.653999999999996,p,s,0.07199999999999562
