level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,1.203,s,,1.203,s,0
1,1,1.203,1.3330000000000002,p,s,0.1299999999999999,p,0
2,2,1.3330000000000002,3.384,s,p,2.051,s,0
3,3,3.384,3.5239999999999996,p,s,0.14000000000000012,p,0
4,4,3.5239999999999996,4.978,s,p,1.4539999999999995,s,0
5,5,4.978,5.1160000000000005,p,s,0.1379999999999999,p,0
6,6,5.1160000000000005,5.244,s,p,0.1280000000000001,s,0
7,7,5.244,5.52,p,s,0.2759999999999998,p,0
10,10,5.52,6.312,s,p,0.7920000000000007,s,0
11,11,6.312,6.466,p,s,0.15399999999999991,p,0
12,12,6.466,7.025,s,p,0.5590000000000002,s,0
13,13,7.025,7.227,p,s,0.202,p,0
14,14,7.227,7.574,s,p,0.34699999999999953,s,0
15,15,7.574,7.935,p,s,0.3610000000000007,p,0
18,18,7.935,9.788,s,p,1.853,s,0
19,19,9.788,10.077,p,s,0.2889999999999997,p,0
22,22,10.077,10.615,s,p,0.5380000000000003,s,0
23,23,10.615,10.95,p,s,0.3349999999999991,p,0
24,24,10.95,12.0,s,p,1.0500000000000007,s,0
25,25,12.0,12.058,p,s,0.05799999999999982,p,0
26,26,12.058,12.46,s,p,0.402000000000001,s,0
27,27,12.46,12.517999999999999,p,s,0.05799999999999982,p,0
28,28,12.517999999999999,12.907,s,p,0.38899999999999935,s,0
29,29,12.907,13.091,p,s,0.18399999999999928,p,0
30,30,13.091,14.29,s,p,1.1989999999999998,s,0
31,31,14.29,14.445,p,s,0.15500000000000114,p,0
32,32,14.445,15.943,s,p,1.497999999999999,s,0
33,33,15.943,16.017,p,s,0.07399999999999984,p,0
34,34,16.017,16.282,s,p,0.26500000000000057,p,1
35,35,16.282,16.503,p,s,0.22100000000000009,p,0
36,36,16.503,17.86,s,p,1.356999999999999,s,0
37,37,17.86,18.182000000000002,p,s,0.3219999999999992,p,0
40,40,18.182000000000002,19.233,s,p,1.0510000000000022,s,0
41,41,19.233,19.39,p,s,0.15700000000000006,p,0
42,42,19.39,20.546,s,p,1.1559999999999988,s,0
43,43,20.546,20.838,p,s,0.2920000000000016,p,0
44,44,20.838,21.916999999999998,s,p,1.0790000000000006,s,0
45,45,21.916999999999998,21.984,p,s,0.06700000000000017,p,0
46,46,21.984,22.291,s,p,0.3069999999999986,s,0
47,47,22.291,24.406,p,s,2.1149999999999984,p,0
50,50,24.406,25.249000000000002,s,p,0.843,s,0
51,51,25.249000000000002,25.389,p,s,0.14000000000000054,p,0
52,52,25.389,25.945999999999998,s,p,0.5570000000000022,s,0
53,53,25.945999999999998,26.083000000000002,p,s,0.1369999999999969,p,0
54,54,26.083000000000002,26.248,s,p,0.1650000000000027,p,1
55,55,26.248,26.404,p,s,0.1559999999999988,p,0
56,56,26.404,27.612,s,p,1.2079999999999984,s,0
57,57,27.612,27.695,p,s,0.08300000000000196,p,0
58,58,27.695,28.406999999999996,s,p,0.7119999999999997,s,0
59,59,28.406999999999996,28.465,p,s,0.05799999999999982,p,0
60,60,28.465,28.615,s,p,0.14999999999999858,s,0
61,61,28.615,28.866,p,s,0.2510000000000012,p,0
64,64,28.866,31.401,s,p,2.535,s,0
65,65,31.401,31.927,p,s,0.5259999999999998,p,0
66,66,31.927,32.181999999999995,s,p,0.25500000000000256,s,0
67,67,32.181999999999995,32.265,p,s,0.08299999999999841,p,0
68,68,32.265,33.621,s,p,1.3560000000000016,s,0
69,69,33.621,33.909,p,s,0.2879999999999967,p,0
70,70,33.909,34.663000000000004,s,p,0.7539999999999978,s,0
71,71,34.663000000000004,34.755,p,s,0.09200000000000584,p,0
72,72,34.755,35.343,s,p,0.588000000000001,s,0
73,73,35.343,35.402,p,s,0.0589999999999975,p,0
74,74,35.402,35.8,s,p,0.3979999999999961,s,0
75,75,35.8,36.205,p,s,0.4050000000000011,p,0
76,76,36.205,36.725,s,p,0.5200000000000031,s,0
77,77,36.725,36.817,p,s,0.09199999999999876,p,0
78,78,36.817,37.594,s,p,0.777000000000001,s,0
79,79,37.594,37.900999999999996,p,s,0.30700000000000216,p,0
80,80,37.900999999999996,38.681999999999995,s,p,0.7809999999999988,s,0
81,81,38.681999999999995,38.735,p,s,0.05299999999999727,p,0
82,82,38.735,40.033,s,p,1.2980000000000018,s,0
85,85,40.033,40.4,p,s,0.3669999999999973,p,0
88,88,40.4,42.24,s,p,1.8400000000000036,s,0
89,89,42.24,42.354,p,s,0.1139999999999972,p,0
90,90,42.354,42.598,s,p,0.24399999999999974,s,0
91,91,42.598,43.043,p,s,0.4450000000000003,p,0
92,92,43.043,43.943000000000005,s,p,0.8999999999999986,s,0
93,93,43.943000000000005,44.196999999999996,p,s,0.2540000000000049,p,0
94,94,44.196999999999996,44.846,s,p,0.6490000000000009,s,0
95,95,44.846,44.974,p,s,0.1280000000000001,p,0
96,96,44.974,45.451,s,p,0.4769999999999968,s,0
97,97,45.451,45.52,p,s,0.06900000000000261,p,0
98,98,45.52,46.839,s,p,1.3189999999999955,s,0
99,99,46.839,47.269,p,s,0.4299999999999997,p,0
102,102,47.269,47.911,s,p,0.6420000000000029,s,0
103,103,47.911,47.968,p,s,0.05700000000000216,p,0
104,104,47.968,48.214,s,p,0.2459999999999951,s,0
105,105,48.214,48.32,p,s,0.10600000000000163,p,0
106,106,48.32,50.33,s,p,2.009999999999998,s,0
