level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,1.149,s,,1.149,s,0
1,1,1.149,1.2670000000000001,p,s,0.11799999999999987,p,0
2,2,1.2670000000000001,1.882,s,p,0.615,s,0
3,3,1.882,2.17,p,s,0.28800000000000003,p,0
6,6,2.17,2.949,s,p,0.7789999999999999,s,0
7,7,2.949,3.945,p,s,0.996,p,0
8,8,3.945,4.52,s,p,0.5749999999999997,s,0
9,9,4.52,5.052,p,s,0.532,p,0
10,10,5.052,6.406000000000001,s,p,1.354,s,0
11,11,6.406000000000001,6.6160000000000005,p,s,0.21,p,0
12,12,6.6160000000000005,6.8420000000000005,s,p,0.226,p,1
13,13,6.8420000000000005,7.297000000000001,p,s,0.4550000000000001,p,0
16,16,7.297000000000001,9.435,s,p,2.138000000000001,s,0
17,17,9.435,9.725,p,s,0.28999999999999915,p,0
18,18,9.725,10.341,s,p,0.6159999999999997,s,0
19,19,10.341,10.743,p,s,0.402000000000001,p,0
22,22,10.743,11.139000000000001,s,p,0.39599999999999896,s,0
23,23,11.139000000000001,11.196,p,s,0.05700000000000039,p,0
24,24,11.196,11.75,s,p,0.5540000000000003,s,0
25,25,11.75,11.849,p,s,0.0990000000000002,p,0
26,26,11.849,12.696,s,p,0.8469999999999995,s,0
27,27,12.696,12.792,p,s,0.09600000000000007,p,0
28,28,12.792,13.395,s,p,0.6029999999999998,s,0
29,29,13.395,13.648,p,s,0.2530000000000001,p,0
30,30,13.648,13.751,s,p,0.10299999999999976,p,1
31,31,13.751,13.875,p,s,0.12400000000000055,p,0
32,32,13.875,14.015999999999998,s,p,0.141,s,0
33,33,14.015999999999998,14.113,p,s,0.09699999999999953,p,0
34,34,14.113,15.120999999999999,s,p,1.0080000000000011,s,0
35,35,15.120999999999999,15.4,p,s,0.2789999999999999,p,0
38,38,15.4,15.757,s,p,0.3569999999999993,s,0
39,39,15.757,15.875,p,s,0.11800000000000033,p,0
40,40,15.875,16.548000000000002,s,p,0.6730000000000018,s,0
41,41,16.548000000000002,16.624000000000002,p,s,0.07599999999999696,p,0
42,42,16.624000000000002,17.157,s,p,0.5330000000000013,s,0
43,43,17.157,17.239,p,s,0.08200000000000074,p,0
44,44,17.239,17.651,s,p,0.41199999999999903,s,0
45,45,17.651,17.753,p,s,0.10200000000000033,p,0
46,46,17.753,18.0,s,p,0.2469999999999999,s,0
47,47,18.0,18.461,p,s,0.4609999999999985,p,0
48,48,18.461,18.865,s,p,0.4039999999999999,p,1
49,49,18.865,18.988,p,s,0.12300000000000112,p,0
50,50,18.988,19.542,s,p,0.554000000000002,s,0
51,51,19.542,19.666,p,s,0.12399999999999878,p,0
52,52,19.666,21.728,s,p,2.0620000000000007,s,0
53,53,21.728,22.023000000000003,p,s,0.2949999999999981,p,0
54,54,22.023000000000003,22.357,s,p,0.33399999999999963,s,0
55,55,22.357,22.425,p,s,0.06800000000000139,p,0
56,56,22.425,22.788,s,p,0.3629999999999996,s,0
57,57,22.788,23.248,p,s,0.4600000000000009,p,0
58,58,23.248,23.761,s,p,0.5129999999999981,s,0
59,59,23.761,23.816,p,s,0.054999999999999716,p,0
60,60,23.816,24.074,s,p,0.2580000000000027,s,0
61,61,24.074,24.475,p,s,0.4009999999999998,p,0
62,62,24.475,25.811,s,p,1.3359999999999983,s,0
63,63,25.811,25.881999999999998,p,s,0.0710000000000015,p,0
64,64,25.881999999999998,26.246,s,p,0.3639999999999972,s,0
65,65,26.246,26.34,p,s,0.0940000000000012,p,0
66,66,26.34,26.671,s,p,0.3309999999999995,p,1
67,67,26.671,26.750999999999998,p,s,0.08000000000000185,p,0
68,68,26.750999999999998,27.965999999999998,s,p,1.215,s,0
69,69,27.965999999999998,28.103,p,s,0.13700000000000045,p,0
