level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,1.3030000000000002,s,,1.3030000000000002,s,0
1,1,1.3030000000000002,1.393,p,s,0.09000000000000008,p,0
2,2,1.393,2.553,s,p,1.16,s,0
3,3,2.553,2.623,p,s,0.07000000000000027,p,0
4,4,2.623,3.844,s,p,1.2209999999999996,s,0
5,5,3.844,3.9739999999999998,p,s,0.13000000000000034,p,0
6,6,3.9739999999999998,5.689,s,p,1.715,s,0
7,7,5.689,5.7940000000000005,p,s,0.10500000000000044,p,0
8,8,5.7940000000000005,6.551,s,p,0.7569999999999997,s,0
9,9,6.551,7.0440000000000005,p,s,0.4930000000000003,p,0
12,12,7.0440000000000005,8.675,s,p,1.6310000000000002,s,0
13,13,8.675,8.986,p,s,0.31099999999999994,p,0
14,14,8.986,10.845999999999998,s,p,1.8599999999999997,s,0
15,15,10.845999999999998,10.915999999999999,p,s,0.07000000000000027,p,0
16,16,10.915999999999999,11.017000000000001,s,p,0.10099999999999908,p,1
17,17,11.017000000000001,11.343,p,s,0.3260000000000005,p,0
18,18,11.343,11.545,s,p,0.202,p,1
19,19,11.545,11.702,p,s,0.15700000000000006,p,0
20,20,11.702,12.985999999999999,s,p,1.2840000000000007,s,0
21,21,12.985999999999999,13.081,p,s,0.09499999999999886,p,0
22,22,13.081,13.187999999999999,s,p,0.1070000000000011,p,1
23,23,13.187999999999999,13.277000000000001,p,s,0.08899999999999864,p,0
24,24,13.277000000000001,13.905999999999999,s,p,0.6290000000000013,s,0
25,25,13.905999999999999,13.97,p,s,0.06400000000000006,p,0
26,26,13.97,14.645,s,p,0.6749999999999989,s,0
27,27,14.645,14.918,p,s,0.2729999999999997,p,0
28,28,14.918,16.301,s,p,1.3829999999999991,s,0
29,29,16.301,16.526,p,s,0.22500000000000145,p,0
32,32,16.526,18.552,s,p,2.026,s,0
33,33,18.552,18.942,p,s,0.39000000000000057,p,0
34,34,18.942,20.035,s,p,1.093,s,0
35,35,20.035,20.141,p,s,0.1059999999999981,p,0
36,36,20.141,20.329,s,p,0.1880000000000024,s,0
37,37,20.329,20.477,p,s,0.1479999999999997,p,0
38,38,20.477,22.595,s,p,2.1179999999999986,s,0
41,41,22.595,22.741,p,s,0.1460000000000008,p,0
42,42,22.741,23.322,s,p,0.5809999999999995,s,0
43,43,23.322,24.13,p,s,0.8079999999999998,p,0
46,46,24.13,25.739,s,p,1.6090000000000018,s,0
47,47,25.739,25.888,p,s,0.14899999999999736,p,0
50,50,25.888,26.255,s,p,0.3670000000000009,s,0
51,51,26.255,26.334,p,s,0.07900000000000063,p,0
52,52,26.334,26.449,s,p,0.11499999999999845,p,1
53,53,26.449,26.555,p,s,0.10600000000000163,p,0
54,54,26.555,27.377,s,p,0.8219999999999992,s,0
55,55,27.377,27.5,p,s,0.12300000000000112,p,0
56,56,27.5,27.693,s,p,0.1930000000000014,s,0
57,57,27.693,27.771,p,s,0.0779999999999994,p,0
58,58,27.771,28.898000000000003,s,p,1.126999999999999,s,0
59,59,28.898000000000003,28.954,p,s,0.05600000000000094,p,0
60,60,28.954,29.338,s,p,0.3840000000000003,s,0
61,61,29.338,29.429000000000002,p,s,0.09099999999999753,p,0
62,62,29.429000000000002,30.6,s,p,1.171000000000003,s,0
63,63,30.6,31.096,p,s,0.4959999999999986,p,0
64,64,31.096,31.669,s,p,0.5730000000000004,s,0
65,65,31.669,32.016,p,s,0.3469999999999977,p,0
66,66,32.016,33.021,s,p,1.0050000000000026,s,0
67,67,33.021,33.13,p,s,0.10900000000000176,p,0
68,68,33.13,33.376,s,p,0.2459999999999951,s,0
69,69,33.376,33.473,p,s,0.09700000000000132,p,0
70,70,33.473,33.606,s,p,0.13300000000000267,s,0
71,71,33.606,33.751999999999995,p,s,0.1460000000000008,p,0
72,72,33.751999999999995,35.91598639455783,s,p,2.1639863945578237,s,0
