level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.815,s,,1.815
1,1,1.815,2.061,p,s,0.246
4,4,2.061,2.226,s,p,0.16500000000000004
5,5,2.226,2.535,p,s,0.30900000000000016
8,8,2.535,2.646,s,p,0.11099999999999977
9,9,2.646,3.093,p,s,0.44700000000000006
10,10,3.093,3.211,s,p,0.11799999999999988
11,11,3.211,3.367,p,s,0.15600000000000014
12,12,3.367,3.83,s,p,0.4630000000000001
13,13,3.83,4.406,p,s,0.5759999999999996
14,14,4.406,4.907,s,p,0.5010000000000003
15,15,4.907,5.3,p,s,0.3929999999999998
16,16,5.3,6.19,s,p,0.8900000000000006
17,17,6.19,6.288,p,s,0.09799999999999986
18,18,6.288,7.063,s,p,0.7749999999999995
19,19,7.063,8.687,p,s,1.6239999999999997
20,20,8.687,9.584,s,p,0.8970000000000002
21,21,9.584,9.639,p,s,0.054999999999999716
22,22,9.639,9.998,s,p,0.359
23,23,9.998,10.533,p,s,0.5350000000000001
24,24,10.533,11.35,s,p,0.8170000000000002
25,25,11.35,11.403,p,s,0.053000000000000824
26,26,11.403,12.549,s,p,1.145999999999999
27,27,12.549,13.574,p,s,1.0250000000000004
28,28,13.574,15.0,s,p,1.4260000000000002
29,29,15.0,15.679,p,s,0.6790000000000003
30,30,15.679,15.817,s,p,0.1379999999999999
31,31,15.817,16.439,p,s,0.6219999999999999
34,34,16.439,17.573,s,p,1.1340000000000003
35,35,17.573,17.665,p,s,0.09199999999999875
36,36,17.665,18.804,s,p,1.1389999999999993
37,37,18.804,18.935,p,s,0.13100000000000023
38,38,18.935,19.151,s,p,0.21600000000000108
39,39,19.151,20.561,p,s,1.4100000000000001
42,42,20.561,21.196,s,p,0.6350000000000016
43,43,21.196,21.782,p,s,0.5859999999999985
44,44,21.782,22.136,s,p,0.3539999999999992
45,45,22.136,22.211,p,s,0.07499999999999929
46,46,22.211,23.2,s,p,0.9890000000000008
47,47,23.2,24.532,p,s,1.3320000000000007
48,48,24.532,24.966,s,p,0.43400000000000105
49,49,24.966,25.184,p,s,0.21799999999999997
50,50,25.184,26.589,s,p,1.4049999999999976
51,51,26.589,27.401,p,s,0.8120000000000012
52,52,27.401,27.542,s,p,0.1410000000000018
53,53,27.542,27.731,p,s,0.18900000000000006
54,54,27.731,29.275,s,p,1.543999999999997
55,55,29.275,29.398,p,s,0.12300000000000111
56,56,29.398,30.587,s,p,1.189
57,57,30.587,31.295,p,s,0.708000000000002
58,58,31.295,31.91,s,p,0.6149999999999984
59,59,31.91,32.147,p,s,0.23699999999999832
60,60,32.147,32.258,s,p,0.1110000000000042
61,61,32.258,32.609,p,s,0.3509999999999991
62,62,32.609,33.271,s,p,0.661999999999999
63,63,33.271,33.375,p,s,0.1039999999999992
64,64,33.375,34.491,s,p,1.1159999999999997
65,65,34.491,34.627,p,s,0.13600000000000279
66,66,34.627,35.501,s,p,0.8739999999999952
67,67,35.501,36.574,p,s,1.0730000000000004
68,68,36.574,37.916,s,p,1.3419999999999987
69,69,37.916,38.941,p,s,1.0250000000000057
70,70,38.941,39.672,s,p,0.7309999999999945
71,71,39.672,39.995,p,s,0.3230000000000004
72,72,39.995,40.67,s,p,0.6750000000000043
73,73,40.67,42.655,p,s,1.9849999999999994
74,74,42.655,44.114,s,p,1.458999999999996
75,75,44.114,45.674,p,s,1.5600000000000023
78,78,45.674,45.906,s,p,0.23199999999999932
79,79,45.906,46.019,p,s,0.11299999999999955
80,80,46.019,47.066,s,p,1.0470000000000041
81,81,47.066,48.84,p,s,1.774000000000001
82,82,48.84,49.022,s,p,0.18199999999999505
83,83,49.022,49.528999999999996,p,s,0.5069999999999979
86,86,49.528999999999996,50.159,s,p,0.6300000000000026
87,87,50.159,50.226,p,s,0.06700000000000017
88,88,50.226,51.18,s,p,0.9540000000000006
89,89,51.18,52.176,p,s,0.9960000000000022
90,90,52.176,52.431,s,p,0.25499999999999545
91,91,52.431,52.681,p,s,0.25
92,92,52.681,53.566,s,p,0.8850000000000051
93,93,53.566,53.718,p,s,0.15200000000000102
94,94,53.718,54.011,s,p,0.29299999999999926
95,95,54.011,54.975,p,s,0.9639999999999986
96,96,54.975,55.16,s,p,0.18499999999999517
97,97,55.16,55.504,p,s,0.3440000000000012
98,98,55.504,57.327,s,p,1.8230000000000004
99,99,57.327,57.856,p,s,0.5290000000000035
102,102,57.856,58.884,s,p,1.0279999999999987
103,103,58.884,59.488,p,s,0.6039999999999992
104,104,59.488,59.859,s,p,0.3710000000000022
105,105,59.859,60.307,p,s,0.4480000000000004
106,106,60.307,60.492,s,p,0.18499999999999517
107,107,60.492,60.726,p,s,0.23400000000000176
108,108,60.726,61.433,s,p,0.7070000000000007
109,109,61.433,62.195,p,s,0.7620000000000005
110,110,62.195,62.338,s,p,0.14300000000000068
111,111,62.338,62.525999999999996,p,s,0.18799999999999528
112,112,62.525999999999996,63.311,s,p,0.7850000000000037
113,113,63.311,63.894,p,s,0.5829999999999984
114,114,63.894,64.441,s,p,0.5470000000000041
115,115,64.441,65.108,p,s,0.6670000000000016
116,116,65.108,66.106,s,p,0.9979999999999905
117,117,66.106,66.683,p,s,0.5770000000000124
118,118,66.683,66.998,s,p,0.3149999999999977
119,119,66.998,67.187,p,s,0.18899999999999295
120,120,67.187,68.309,s,p,1.1219999999999999
121,121,68.309,69.071,p,s,0.7620000000000005
124,124,69.071,69.628,s,p,0.5570000000000022
