level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,4.426,s,,4.426
1,1,4.426,4.53,p,s,0.10400000000000009
2,2,4.53,4.641,s,p,0.11099999999999977
3,3,4.641,5.052,p,s,0.4109999999999996
6,6,5.052,5.324,s,p,0.27200000000000024
7,7,5.324,5.811,p,s,0.4870000000000001
8,8,5.811,6.71,s,p,0.899
9,9,6.71,6.891,p,s,0.18100000000000005
10,10,6.891,7.4990000000000006,s,p,0.6080000000000005
11,11,7.4990000000000006,7.734,p,s,0.23499999999999943
12,12,7.734,7.964,s,p,0.23000000000000043
13,13,7.964,8.017,p,s,0.05299999999999905
14,14,8.017,8.513,s,p,0.49600000000000044
15,15,8.513,8.643,p,s,0.13000000000000078
16,16,8.643,9.215,s,p,0.5719999999999992
17,17,9.215,10.231,p,s,1.016
24,24,10.231,11.411999999999999,s,p,1.1809999999999992
25,25,11.411999999999999,11.474,p,s,0.062000000000001165
26,26,11.474,11.783,s,p,0.3089999999999993
27,27,11.783,11.861,p,s,0.07800000000000118
28,28,11.861,12.509,s,p,0.6479999999999997
29,29,12.509,13.144,p,s,0.6349999999999998
34,34,13.144,14.423,s,p,1.279
35,35,14.423,14.483,p,s,0.0600000000000005
36,36,14.483,14.92,s,p,0.4369999999999994
37,37,14.92,15.119,p,s,0.19899999999999984
38,38,15.119,15.321,s,p,0.20199999999999996
39,39,15.321,15.38,p,s,0.05900000000000105
40,40,15.38,16.245,s,p,0.8650000000000002
41,41,16.245,16.407,p,s,0.16199999999999903
44,44,16.407,17.036,s,p,0.6290000000000013
45,45,17.036,17.088,p,s,0.0519999999999996
46,46,17.088,17.257,s,p,0.16900000000000048
47,47,17.257,17.392,p,s,0.134999999999998
48,48,17.392,17.587,s,p,0.19500000000000028
49,49,17.587,18.481,p,s,0.8940000000000019
50,50,18.481,19.788,s,p,1.3069999999999986
51,51,19.788,20.134999999999998,p,s,0.34699999999999775
52,52,20.134999999999998,20.291,s,p,0.15600000000000236
53,53,20.291,20.361,p,s,0.07000000000000028
54,54,20.361,21.426,s,p,1.0649999999999977
55,55,21.426,21.601,p,s,0.1750000000000007
56,56,21.601,23.38,s,p,1.779
57,57,23.38,23.692,p,s,0.31200000000000117
58,58,23.692,24.39,s,p,0.6980000000000004
59,59,24.39,24.441,p,s,0.05099999999999838
60,60,24.441,24.646,s,p,0.20500000000000185
61,61,24.646,25.168,p,s,0.5219999999999985
66,66,25.168,26.226,s,p,1.0579999999999998
67,67,26.226,26.297,p,s,0.0710000000000015
68,68,26.297,27.235,s,p,0.9379999999999988
69,69,27.235,27.312,p,s,0.07700000000000173
70,70,27.312,28.249,s,p,0.9369999999999976
71,71,28.249,29.73,p,s,1.4810000000000016
82,82,29.73,31.268,s,p,1.5380000000000003
83,83,31.268,31.783,p,s,0.5150000000000006
84,84,31.783,32.608,s,p,0.8249999999999957
85,85,32.608,32.688,p,s,0.0800000000000054
86,86,32.688,33.507,s,p,0.8189999999999955
87,87,33.507,33.583,p,s,0.07600000000000051
90,90,33.699,33.895,s,p,0.19600000000000506
91,91,33.895,33.995,p,s,0.09999999999999432
92,92,33.995,34.564,s,p,0.5690000000000026
93,93,34.564,34.656,p,s,0.09199999999999875
94,94,34.656,34.855,s,p,0.19899999999999807
95,95,34.855,35.01,p,s,0.15500000000000114
96,96,35.01,35.775999999999996,s,p,0.7659999999999982
97,97,35.775999999999996,36.809,p,s,1.0330000000000013
100,100,36.809,37.107,s,p,0.2980000000000018
101,101,37.107,37.732,p,s,0.625
102,102,37.732,40.052,s,p,2.3200000000000003
103,103,40.052,40.938,p,s,0.8860000000000028
106,106,40.938,43.606,s,p,2.6679999999999993
107,107,43.606,44.203,p,s,0.5970000000000013
110,110,44.203,44.605,s,p,0.4019999999999939
111,111,44.605,44.739,p,s,0.13400000000000034
112,112,44.739,45.435,s,p,0.6960000000000051
113,113,45.435,45.876,p,s,0.4409999999999954
114,114,45.876,46.467,s,p,0.5910000000000011
115,115,46.467,47.798,p,s,1.331000000000003
124,124,47.798,48.598,s,p,0.7999999999999972
125,125,48.598,48.9,p,s,0.3019999999999996
128,128,48.9,50.462,s,p,1.5620000000000047
129,129,50.462,50.878,p,s,0.4159999999999968
132,132,50.878,51.044,s,p,0.16599999999999682
133,133,51.044,51.181,p,s,0.13700000000000045
136,136,51.181,52.109,s,p,0.9280000000000044
137,137,52.109,52.237,p,s,0.1280000000000001
138,138,52.237,52.591,s,p,0.3539999999999992
139,139,52.591,53.212,p,s,0.6210000000000022
146,146,53.212,54.64798185941043,s,p,1.4359818594104254
