level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,1.156,s,s,,1.156,0
1,1,1.156,1.254,p,p,s,0.09800000000000007,0
2,2,1.254,1.8559999999999999,s,s,p,0.6020000000000001,0
3,3,1.8559999999999999,1.964,p,p,s,0.10799999999999987,0
4,4,1.964,2.6660000000000004,s,s,p,0.7020000000000001,0
5,5,2.6660000000000004,3.602,p,p,s,0.936,0
6,6,3.602,4.0440000000000005,s,s,p,0.4420000000000006,0
7,7,4.0440000000000005,4.107,p,p,s,0.06299999999999972,0
8,8,4.107,4.525,s,s,p,0.41800000000000015,0
9,9,4.525,4.604,p,p,s,0.07899999999999974,0
10,10,4.604,5.816,s,s,p,1.2119999999999995,0
11,11,5.816,7.138,p,p,s,1.3219999999999998,0
14,14,7.138,8.115,s,s,p,0.9770000000000004,0
15,15,8.115,8.353,p,p,s,0.23799999999999955,0
18,18,8.353,9.02,s,s,p,0.6669999999999998,0
19,19,9.02,9.104,p,p,s,0.08399999999999963,0
20,20,9.104,9.895,s,s,p,0.7910000000000004,0
21,21,9.895,10.524,p,p,s,0.6290000000000013,0
22,22,10.524,11.226,s,s,p,0.7019999999999982,0
23,23,11.226,11.762,p,p,s,0.5360000000000014,0
26,26,11.762,12.504000000000001,s,s,p,0.7419999999999991,0
27,27,12.504000000000001,12.686,p,p,s,0.1820000000000004,0
28,28,12.686,12.939,s,s,p,0.2530000000000001,0
29,29,12.939,13.071,p,p,s,0.13199999999999967,0
30,30,13.071,14.372,s,s,p,1.3010000000000002,0
31,31,14.372,15.189,p,p,s,0.8170000000000002,0
36,36,15.189,15.296,s,s,p,0.10699999999999933,0
37,37,15.296,15.349,p,p,s,0.05300000000000082,0
38,38,15.349,17.33,s,s,p,1.9809999999999979,0
39,39,17.33,17.407,p,p,s,0.07700000000000172,0
40,40,17.407,17.725,s,s,p,0.3180000000000014,0
41,41,17.725,18.137999999999998,p,p,s,0.41300000000000026,0
42,42,18.137999999999998,18.574,s,s,p,0.436,0
43,43,18.574,18.724,p,p,s,0.14999999999999858,0
44,44,18.724,19.703,s,s,p,0.9789999999999992,0
45,45,19.703,20.291,p,p,s,0.588000000000001,0
46,46,20.291,20.765,s,s,p,0.4740000000000002,0
47,47,20.765,21.424,p,p,s,0.6589999999999989,0
50,50,21.424,23.191,s,s,p,1.7669999999999997,0
51,51,23.191,23.978,p,p,s,0.7870000000000026,0
52,52,23.978,24.774,s,s,p,0.7959999999999994,0
53,53,24.774,24.831999999999997,p,p,s,0.05799999999999982,0
54,54,24.831999999999997,25.124000000000002,s,s,p,0.29199999999999804,0
55,55,25.124000000000002,25.221999999999998,p,p,s,0.09800000000000253,0
56,56,25.221999999999998,25.997,s,s,p,0.7749999999999986,0
57,57,25.997,26.124000000000002,p,p,s,0.1269999999999989,0
58,58,26.124000000000002,26.424,s,s,p,0.3000000000000007,0
59,59,26.424,26.634,p,p,s,0.21000000000000085,0
60,60,26.634,27.063000000000002,s,s,p,0.4289999999999985,0
61,61,27.063000000000002,27.128,p,p,s,0.06500000000000128,0
62,62,27.128,27.316,s,s,p,0.18799999999999886,0
63,63,27.316,27.774,p,p,s,0.458000000000002,0
64,64,27.774,28.671,s,s,p,0.8969999999999985,0
65,65,28.671,29.202,p,p,s,0.5309999999999988,0
66,66,29.202,30.363000000000003,s,s,p,1.1610000000000014,0
67,67,30.363000000000003,30.943,p,p,s,0.5800000000000018,0
68,68,30.943,31.816999999999997,s,s,p,0.8739999999999988,0
69,69,31.816999999999997,31.948,p,p,s,0.13100000000000026,0
70,70,31.948,33.819,s,s,p,1.8710000000000024,0
71,71,33.819,34.597,p,p,s,0.7779999999999987,0
74,74,34.597,36.577,s,s,p,1.9799999999999969,0
75,75,36.577,37.208,p,p,s,0.6310000000000002,0
78,78,37.208,38.883,s,s,p,1.6750000000000045,0
79,79,38.883,39.955,p,p,s,1.0719999999999956,0
80,80,39.955,40.624,s,s,p,0.669000000000004,0
81,81,40.624,40.799,p,p,s,0.17499999999999716,0
82,82,40.799,41.718999999999994,s,s,p,0.9200000000000016,0
83,83,41.718999999999994,41.78,p,p,s,0.060999999999999936,0
84,84,41.78,43.687,s,s,p,1.9069999999999965,0
85,85,43.687,44.315,p,p,s,0.6280000000000001,0
86,86,44.315,45.091,s,s,p,0.7760000000000034,0
87,87,45.091,45.806000000000004,p,p,s,0.7149999999999963,0
88,88,45.806000000000004,46.44,s,s,p,0.6340000000000003,0
89,89,46.44,46.566,p,p,s,0.12600000000000475,0
90,90,46.566,47.177,s,s,p,0.6109999999999971,0
91,91,47.177,47.513999999999996,p,p,s,0.3370000000000033,0
92,92,47.513999999999996,48.325,s,s,p,0.8109999999999999,0
93,93,48.325,49.103,p,p,s,0.7779999999999987,0
96,96,49.103,50.021,s,s,p,0.9179999999999992,0
97,97,50.021,50.443000000000005,p,p,s,0.42199999999999693,0
98,98,50.443000000000005,51.148999999999994,s,s,p,0.7060000000000031,0
99,99,51.148999999999994,52.086000000000006,p,p,s,0.9369999999999976,0
102,102,52.086000000000006,53.793,s,s,p,1.7070000000000007,0
103,103,53.793,54.217,p,p,s,0.4239999999999995,0
104,104,54.217,54.847,s,s,p,0.6300000000000026,0
105,105,54.847,54.942,p,p,s,0.09499999999999886,0
106,106,54.942,55.29,s,s,p,0.347999999999999,0
107,107,55.29,55.818000000000005,p,p,s,0.5279999999999987,0
110,110,55.818000000000005,56.656000000000006,s,s,p,0.8380000000000011,0
111,111,56.656000000000006,57.086999999999996,p,p,s,0.4310000000000045,0
112,112,57.086999999999996,58.141000000000005,s,s,p,1.053999999999995,0
113,113,58.141000000000005,58.236999999999995,p,p,s,0.09600000000000364,0
114,114,58.236999999999995,58.786,s,s,p,0.5489999999999995,0
115,115,58.786,58.84,p,p,s,0.05400000000000205,0
116,116,58.84,59.052,s,s,p,0.2119999999999962,0
117,117,59.052,59.766000000000005,p,p,s,0.7139999999999986,0
118,118,59.766000000000005,60.016999999999996,s,s,p,0.2510000000000048,0
119,119,60.016999999999996,60.483000000000004,p,p,s,0.465999999999994,0
120,120,60.483000000000004,60.787,s,s,p,0.30400000000000205,0
121,121,60.787,61.223,p,p,s,0.436,0
122,122,61.223,61.396,s,s,p,0.17300000000000182,0
123,123,61.396,61.775,p,p,s,0.3789999999999978,0
124,124,61.775,61.983000000000004,s,s,p,0.2079999999999984,0
125,125,61.983000000000004,62.156000000000006,p,p,s,0.17300000000000182,0
126,126,62.156000000000006,63.211999999999996,s,s,p,1.0560000000000045,0
127,127,63.211999999999996,63.266000000000005,p,p,s,0.05399999999999494,0
128,128,63.266000000000005,64.241,s,s,p,0.9750000000000014,0
129,129,64.241,64.30199999999999,p,p,s,0.06100000000000705,0
130,130,64.30199999999999,64.442,s,s,p,0.13999999999998636,0
131,131,64.442,64.561,p,p,s,0.11900000000001397,0
132,132,64.561,65.483,s,s,p,0.921999999999997,0
133,133,65.483,65.90100000000001,p,p,s,0.41799999999999216,0
134,134,65.90100000000001,66.381,s,s,p,0.4800000000000039,0
