level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,3.474,s,,3.474
1,1,3.474,3.644,p,s,0.16999999999999993
2,2,3.644,4.308,s,p,0.6639999999999997
3,3,4.308,4.578,p,s,0.27000000000000046
6,6,4.578,6.045,s,p,1.4669999999999996
7,7,6.045,6.461,p,s,0.41600000000000037
10,10,6.461,6.61,s,p,0.14900000000000002
11,11,6.61,6.998,p,s,0.3879999999999999
18,18,6.998,7.1899999999999995,s,p,0.19199999999999928
19,19,7.1899999999999995,7.364,p,s,0.17400000000000038
20,20,7.364,7.925,s,p,0.5609999999999999
21,21,7.925,8.024000000000001,p,s,0.09900000000000109
22,22,8.024000000000001,8.643,s,p,0.6189999999999998
23,23,8.643,9.251,p,s,0.6079999999999988
28,28,9.251,10.27,s,p,1.0190000000000001
29,29,10.27,10.741,p,s,0.4710000000000001
32,32,10.741,11.808,s,p,1.0670000000000002
33,33,11.808,11.862,p,s,0.05400000000000027
34,34,11.862,14.25,s,p,2.388
35,35,14.25,14.559000000000001,p,s,0.30900000000000105
38,38,14.559000000000001,15.975,s,p,1.4159999999999986
39,39,15.975,16.101,p,s,0.12599999999999945
40,40,16.101,16.726,s,p,0.625
41,41,16.726,17.396,p,s,0.6700000000000017
44,44,17.396,17.802,s,p,0.4059999999999988
45,45,17.802,17.928,p,s,0.12600000000000122
46,46,17.928,18.869,s,p,0.940999999999999
47,47,18.869,19.212,p,s,0.34299999999999997
50,50,19.212,19.832,s,p,0.620000000000001
51,51,19.832,20.032,p,s,0.1999999999999993
54,54,20.032,20.847,s,p,0.8150000000000013
55,55,20.847,20.898,p,s,0.05099999999999838
56,56,20.898,21.298,s,p,0.3999999999999986
57,57,21.298,21.671,p,s,0.3730000000000011
60,60,21.671,21.792,s,p,0.12100000000000222
61,61,21.792,21.874,p,s,0.08199999999999719
62,62,21.874,22.188,s,p,0.31400000000000006
63,63,22.188,22.31,p,s,0.12199999999999989
64,64,22.31,23.792,s,p,1.4820000000000029
65,65,23.792,23.947,p,s,0.15499999999999758
66,66,23.947,24.054,s,p,0.10699999999999932
67,67,24.054,24.442,p,s,0.3880000000000017
70,70,24.442,25.551,s,p,1.1089999999999982
71,71,25.551,25.626,p,s,0.07500000000000284
72,72,25.626,27.604,s,p,1.977999999999998
73,73,27.604,27.677,p,s,0.0730000000000004
74,74,27.677,28.154,s,p,0.4770000000000003
75,75,28.154,29.518,p,s,1.3640000000000008
80,80,29.518,31.026,s,p,1.5079999999999991
81,81,31.026,31.1,p,s,0.07400000000000162
82,82,31.1,31.855,s,p,0.754999999999999
83,83,31.855,32.162,p,s,0.3069999999999986
84,84,32.162,32.499,s,p,0.3370000000000033
85,85,32.499,32.809,p,s,0.30999999999999517
88,88,32.809,33.523,s,p,0.7140000000000057
89,89,33.523,34.087,p,s,0.5640000000000001
92,92,34.087,34.323,s,p,0.2359999999999971
93,93,34.323,34.853,p,s,0.5300000000000011
94,94,34.853,35.445,s,p,0.5919999999999987
95,95,35.445,35.501,p,s,0.055999999999997385
96,96,35.501,35.906,s,p,0.40500000000000114
97,97,35.906,36.075,p,s,0.16900000000000404
98,98,36.075,36.998,s,p,0.9229999999999947
99,99,36.998,37.619,p,s,0.6210000000000022
100,100,37.619,38.647,s,p,1.0279999999999987
101,101,38.647,38.829,p,s,0.18200000000000216
104,104,38.829,40.3,s,p,1.4709999999999965
105,105,40.3,40.651,p,s,0.3510000000000062
108,108,40.651,41.456,s,p,0.8049999999999997
109,109,41.456,41.569,p,s,0.11299999999999955
110,110,41.569,42.358,s,p,0.7889999999999944
111,111,42.358,42.764,p,s,0.4060000000000059
112,112,42.764,43.614,s,p,0.8499999999999943
113,113,43.614,44.141,p,s,0.527000000000001
114,114,44.141,45.994,s,p,1.8530000000000015
115,115,45.994,46.621,p,s,0.6270000000000024
118,118,46.621,47.096000000000004,s,p,0.4750000000000014
119,119,47.096000000000004,47.176,p,s,0.0799999999999983
120,120,47.176,47.388,s,p,0.2119999999999962
121,121,47.388,48.286,p,s,0.8980000000000032
124,124,48.286,48.405,s,p,0.11899999999999977
125,125,48.405,48.466,p,s,0.06099999999999994
126,126,48.466,49.424,s,p,0.9579999999999984
127,127,49.424,49.512,p,s,0.08800000000000097
128,128,49.512,51.16,s,p,1.6479999999999961
129,129,51.16,51.921,p,s,0.7610000000000028
130,130,51.921,52.903999999999996,s,p,0.982999999999997
131,131,52.903999999999996,53.489,p,s,0.5850000000000009
134,134,53.489,53.635,s,p,0.1460000000000008
135,135,53.635,53.74,p,s,0.10500000000000398
136,136,53.74,54.576,s,p,0.8359999999999985
137,137,54.576,54.924,p,s,0.347999999999999
138,138,54.924,56.152,s,p,1.2280000000000015
139,139,56.152,56.228,p,s,0.07600000000000051
140,140,56.228,56.669,s,p,0.4409999999999954
141,141,56.669,57.185,p,s,0.5160000000000053
142,142,57.185,58.318,s,p,1.1329999999999956
143,143,58.318,58.47,p,s,0.15200000000000102
144,144,58.47,59.75,s,p,1.2800000000000011
145,145,59.75,59.889,p,s,0.1390000000000029
146,146,59.889,60.62,s,p,0.7309999999999945
147,147,60.62,60.823,p,s,0.20300000000000296
148,148,60.823,62.31897959183674,s,p,1.4959795918367362
