level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,3.3510000000000004,s,,3.3510000000000004,s,0
1,1,3.3510000000000004,3.446,p,s,0.0950000000000002,p,0
2,2,3.446,4.038,s,p,0.5920000000000001,s,0
3,3,4.038,4.093999999999999,p,s,0.05600000000000005,p,0
4,4,4.093999999999999,4.223,s,p,0.12899999999999956,s,0
5,5,4.223,4.3100000000000005,p,s,0.08700000000000062,p,0
6,6,4.3100000000000005,4.428999999999999,s,p,0.11899999999999974,s,0
7,7,4.428999999999999,5.059,p,s,0.6299999999999999,p,0
8,8,5.059,7.017,s,p,1.9579999999999995,s,0
9,9,7.017,7.1160000000000005,p,s,0.0990000000000002,p,0
10,10,7.1160000000000005,7.797000000000001,s,p,0.6809999999999999,s,0
11,11,7.797000000000001,8.222999999999999,p,s,0.4259999999999993,p,0
12,12,8.222999999999999,8.745000000000001,s,p,0.522000000000002,s,0
13,13,8.745000000000001,9.0,p,s,0.254999999999999,p,0
14,14,9.0,9.923,s,p,0.9229999999999999,s,0
15,15,9.923,10.610999999999999,p,s,0.6880000000000006,p,0
16,16,10.610999999999999,11.187999999999999,s,p,0.5770000000000001,s,0
17,17,11.187999999999999,11.292,p,s,0.1039999999999992,p,0
18,18,11.292,11.687999999999999,s,p,0.3960000000000008,s,0
19,19,11.687999999999999,11.849,p,s,0.1609999999999996,p,0
20,20,11.849,12.619000000000002,s,p,0.7699999999999996,s,0
21,21,12.619000000000002,13.032,p,s,0.41300000000000026,p,0
22,22,13.032,13.935,s,p,0.9030000000000004,s,0
23,23,13.935,14.022,p,s,0.08699999999999974,p,0
24,24,14.022,14.217,s,p,0.19500000000000028,s,0
25,25,14.217,14.399,p,s,0.1820000000000004,p,0
28,28,14.399,14.776,s,p,0.3769999999999989,s,0
29,29,14.776,15.383,p,s,0.6069999999999993,p,0
30,30,15.383,15.993,s,p,0.6100000000000012,s,0
31,31,15.993,16.255,p,s,0.2619999999999987,p,0
34,34,16.255,16.496,s,p,0.2409999999999997,s,0
35,35,16.496,16.767,p,s,0.2710000000000008,p,0
36,36,16.767,17.102,s,p,0.33500000000000085,s,0
37,37,17.102,17.159000000000002,p,s,0.056999999999998614,p,0
38,38,17.159000000000002,17.779,s,p,0.620000000000001,s,0
39,39,17.779,18.167,p,s,0.3880000000000017,p,0
40,40,18.167,18.641,s,p,0.4739999999999967,s,0
41,41,18.641,18.692999999999998,p,s,0.05200000000000316,p,0
42,42,18.692999999999998,19.887,s,p,1.193999999999999,s,0
43,43,19.887,19.962,p,s,0.07499999999999929,p,0
44,44,19.962,20.174,s,p,0.21199999999999972,s,0
45,45,20.174,20.268,p,s,0.0940000000000012,p,0
46,46,20.268,20.684,s,p,0.4160000000000004,s,0
47,47,20.684,21.0,p,s,0.3159999999999989,p,0
48,48,21.0,21.776,s,p,0.7759999999999998,s,0
49,49,21.776,23.659000000000002,p,s,1.8829999999999991,p,0
50,50,23.659000000000002,23.763,s,p,0.1039999999999992,p,1
51,51,23.763,24.191999999999997,p,s,0.4290000000000021,p,0
52,52,24.191999999999997,24.788,s,p,0.5960000000000001,s,0
53,53,24.788,24.861,p,s,0.0730000000000004,p,0
54,54,24.861,25.664,s,p,0.8030000000000008,s,0
55,55,25.664,25.906,p,s,0.2419999999999973,p,0
58,58,25.906,26.629,s,p,0.7230000000000025,s,0
59,59,26.629,27.248,p,s,0.6189999999999998,p,0
60,60,27.248,27.715,s,p,0.4669999999999988,s,0
61,61,27.715,27.767,p,s,0.0519999999999996,p,0
62,62,27.767,28.327,s,p,0.5599999999999987,s,0
63,63,28.327,28.428,p,s,0.10100000000000264,p,0
64,64,28.428,29.408,s,p,0.9800000000000004,s,0
65,65,29.408,29.585,p,s,0.1769999999999996,p,0
66,66,29.585,30.842,s,p,1.2569999999999981,s,0
67,67,30.842,31.116999999999997,p,s,0.2750000000000021,p,0
68,68,31.116999999999997,31.438000000000002,s,p,0.32099999999999795,s,0
69,69,31.438000000000002,31.491,p,s,0.05300000000000082,p,0
70,70,31.491,31.753,s,p,0.26200000000000045,s,0
71,71,31.753,31.825,p,s,0.07199999999999918,p,0
72,72,31.825,32.253,s,p,0.4280000000000008,s,0
