level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,3.197,s,s,,3.197,0
1,1,3.197,3.9760000000000004,p,p,s,0.7789999999999999,0
8,8,3.9760000000000004,5.175,s,s,p,1.1989999999999998,0
9,9,5.175,5.772,p,p,s,0.5970000000000004,0
12,12,5.772,7.875999999999999,s,s,p,2.103999999999999,0
13,13,7.875999999999999,8.079,p,p,s,0.2030000000000012,0
14,14,8.079,9.469,s,s,p,1.3899999999999988,0
15,15,9.469,9.811,p,p,s,0.3420000000000005,0
16,16,9.811,11.829,s,s,p,2.0180000000000007,0
17,17,11.829,12.602,p,p,s,0.7729999999999997,0
18,18,12.602,16.281,s,s,p,3.6789999999999994,0
19,19,16.281,16.804000000000002,p,p,s,0.5229999999999997,0
20,20,16.804000000000002,18.562,s,s,p,1.758000000000003,0
21,21,18.562,18.675,p,p,s,0.11299999999999955,0
22,22,18.675,20.046,s,s,p,1.3709999999999989,0
23,23,20.046,20.495,p,p,s,0.4490000000000016,0
26,26,20.495,22.99,s,s,p,2.494999999999997,0
27,27,22.99,23.766,p,p,s,0.7759999999999998,1
32,32,23.766,24.94,s,s,p,1.174000000000003,0
33,33,24.94,25.879,p,p,s,0.939,0
34,34,25.879,27.214000000000002,s,s,p,1.3349999999999973,0
35,35,27.214000000000002,27.264,p,p,s,0.05000000000000071,0
36,36,27.264,27.671999999999997,s,s,p,0.4080000000000013,0
37,37,27.671999999999997,27.736,p,p,s,0.06400000000000006,0
38,38,27.736,27.973000000000003,s,s,p,0.2369999999999983,0
39,39,27.973000000000003,28.285999999999998,p,p,s,0.3130000000000024,0
40,40,28.285999999999998,28.991,s,s,p,0.7049999999999983,0
41,41,28.991,29.480999999999998,p,p,s,0.490000000000002,0
42,42,29.480999999999998,30.764,s,s,p,1.2829999999999977,0
43,43,30.764,31.125999999999998,p,p,s,0.3620000000000019,0
44,44,31.125999999999998,33.39,s,s,p,2.264,0
45,45,33.39,33.771,p,p,s,0.3810000000000002,0
48,48,33.771,34.446999999999996,s,s,p,0.6760000000000019,0
49,49,34.446999999999996,35.510999999999996,p,p,s,1.064,0
58,58,35.510999999999996,36.546,s,s,p,1.0349999999999966,0
59,59,36.546,36.976,p,p,s,0.4299999999999997,0
60,60,36.976,39.785,s,s,p,2.808999999999997,0
61,61,39.785,40.016,p,p,s,0.23100000000000165,0
64,64,40.016,41.483999999999995,s,s,p,1.4680000000000035,0
