level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,3.351,s,,3.351
1,1,3.351,3.446,p,s,0.0950000000000002
2,2,3.446,4.038,s,p,0.5920000000000001
3,3,4.038,4.094,p,s,0.05600000000000005
4,4,4.094,4.223,s,p,0.12899999999999956
5,5,4.223,4.3100000000000005,p,s,0.08700000000000063
6,6,4.3100000000000005,4.429,s,p,0.11899999999999977
7,7,4.429,5.059,p,s,0.6299999999999999
8,8,5.059,7.0169999999999995,s,p,1.9579999999999993
9,9,7.0169999999999995,7.116,p,s,0.0990000000000002
10,10,7.116,7.797,s,p,0.681
11,11,7.797,8.222999999999999,p,s,0.42599999999999927
12,12,8.222999999999999,8.745000000000001,s,p,0.522000000000002
13,13,8.745000000000001,9.0,p,s,0.254999999999999
14,14,9.0,9.923,s,p,0.923
15,15,9.923,10.611,p,s,0.6880000000000006
16,16,10.611,11.188,s,p,0.577
17,17,11.188,11.292,p,s,0.1039999999999992
18,18,11.292,11.688,s,p,0.3960000000000008
19,19,11.688,11.849,p,s,0.1609999999999996
20,20,11.849,12.619,s,p,0.7699999999999996
21,21,12.619,13.032,p,s,0.41300000000000026
22,22,13.032,13.935,s,p,0.9030000000000005
23,23,13.935,14.022,p,s,0.08699999999999974
24,24,14.022,14.217,s,p,0.19500000000000028
25,25,14.217,14.399000000000001,p,s,0.18200000000000038
28,28,14.399000000000001,14.776,s,p,0.3769999999999989
29,29,14.776,15.383,p,s,0.6069999999999993
30,30,15.383,15.993,s,p,0.6100000000000012
31,31,15.993,16.255,p,s,0.2619999999999987
34,34,16.255,16.496,s,p,0.24099999999999966
35,35,16.496,16.767,p,s,0.2710000000000008
36,36,16.767,17.102,s,p,0.33500000000000085
37,37,17.102,17.159,p,s,0.05699999999999861
38,38,17.159,17.779,s,p,0.620000000000001
39,39,17.779,18.167,p,s,0.3880000000000017
40,40,18.167,18.641,s,p,0.47399999999999665
