level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,1.815,s,s,,1.815,0
1,1,1.815,2.535,p,p,s,0.7200000000000002,1
8,8,2.535,2.6460000000000004,s,s,p,0.11099999999999977,0
9,9,2.6460000000000004,3.367,p,p,s,0.7210000000000001,1
12,12,3.367,3.83,s,s,p,0.4630000000000001,0
13,13,3.83,4.406000000000001,p,p,s,0.5759999999999996,0
14,14,4.406000000000001,4.907,s,s,p,0.5010000000000003,0
15,15,4.907,5.3,p,p,s,0.3929999999999998,0
16,16,5.3,6.19,s,s,p,0.8900000000000006,0
17,17,6.19,6.287999999999999,p,p,s,0.09799999999999986,0
18,18,6.287999999999999,7.063,s,s,p,0.7749999999999995,0
19,19,7.063,8.687000000000001,p,p,s,1.6239999999999997,0
20,20,8.687000000000001,9.584,s,s,p,0.8970000000000002,0
21,21,9.584,9.639,p,p,s,0.054999999999999716,0
22,22,9.639,9.998,s,s,p,0.359,0
23,23,9.998,10.533,p,p,s,0.5350000000000001,0
24,24,10.533,11.35,s,s,p,0.8170000000000002,0
25,25,11.35,11.402999999999999,p,p,s,0.05300000000000082,0
26,26,11.402999999999999,12.549000000000001,s,s,p,1.145999999999999,0
27,27,12.549000000000001,13.574000000000002,p,p,s,1.0250000000000004,0
28,28,13.574000000000002,15.0,s,s,p,1.4260000000000002,0
29,29,15.0,16.439,p,p,s,1.439,1
34,34,16.439,17.573,s,s,p,1.1340000000000003,0
35,35,17.573,17.665,p,p,s,0.09199999999999876,0
36,36,17.665,18.804000000000002,s,s,p,1.1389999999999991,0
37,37,18.804000000000002,18.935,p,p,s,0.13100000000000026,0
38,38,18.935,19.151,s,s,p,0.21600000000000108,0
39,39,19.151,20.561,p,p,s,1.41,0
42,42,20.561,21.195999999999998,s,s,p,0.6350000000000016,0
43,43,21.195999999999998,21.781999999999996,p,p,s,0.5859999999999985,0
44,44,21.781999999999996,22.136,s,s,p,0.3539999999999992,0
45,45,22.136,22.211,p,p,s,0.07499999999999929,0
46,46,22.211,23.2,s,s,p,0.9890000000000008,0
47,47,23.2,24.531999999999996,p,p,s,1.3320000000000007,0
48,48,24.531999999999996,24.965999999999998,s,s,p,0.43400000000000105,0
49,49,24.965999999999998,25.184,p,p,s,0.218,0
50,50,25.184,26.589000000000002,s,s,p,1.4049999999999976,0
51,51,26.589000000000002,27.401,p,p,s,0.8120000000000012,0
52,52,27.401,27.541999999999998,s,s,p,0.1410000000000018,0
53,53,27.541999999999998,27.730999999999998,p,p,s,0.18900000000000008,0
54,54,27.730999999999998,29.275,s,s,p,1.5439999999999967,0
55,55,29.275,29.398000000000003,p,p,s,0.12300000000000112,0
56,56,29.398000000000003,30.587,s,s,p,1.189,0
57,57,30.587,31.295,p,p,s,0.7080000000000021,0
58,58,31.295,31.91,s,s,p,0.6149999999999984,0
59,59,31.91,32.609,p,p,s,0.6990000000000016,1
62,62,32.609,33.271,s,s,p,0.661999999999999,0
63,63,33.271,33.375,p,p,s,0.1039999999999992,0
64,64,33.375,34.491,s,s,p,1.1159999999999997,0
65,65,34.491,34.626999999999995,p,p,s,0.1360000000000028,0
66,66,34.626999999999995,35.501,s,s,p,0.8739999999999952,0
67,67,35.501,36.574,p,p,s,1.0730000000000004,0
68,68,36.574,37.916,s,s,p,1.3419999999999987,0
69,69,37.916,38.941,p,p,s,1.0250000000000057,0
70,70,38.941,39.672,s,s,p,0.7309999999999945,0
71,71,39.672,39.995,p,p,s,0.3230000000000004,0
72,72,39.995,40.67,s,s,p,0.6750000000000043,0
73,73,40.67,42.655,p,p,s,1.9849999999999997,0
74,74,42.655,44.114,s,s,p,1.4589999999999959,0
75,75,44.114,45.674,p,p,s,1.5600000000000025,0
