level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,3.4739999999999998,s,,3.4739999999999998,s,0
1,1,3.4739999999999998,3.6439999999999997,p,s,0.16999999999999993,p,0
2,2,3.6439999999999997,4.308,s,p,0.6639999999999997,s,0
3,3,4.308,4.578,p,s,0.2700000000000005,p,0
6,6,4.578,6.045,s,p,1.4669999999999996,s,0
7,7,6.045,6.461,p,s,0.4160000000000004,p,0
10,10,6.461,6.61,s,p,0.14900000000000002,p,1
11,11,6.61,6.997999999999999,p,s,0.3879999999999999,p,0
18,18,6.997999999999999,7.19,s,p,0.19199999999999928,p,1
19,19,7.19,7.364,p,s,0.17400000000000038,p,0
20,20,7.364,7.925,s,p,0.5609999999999999,s,0
21,21,7.925,8.024000000000001,p,s,0.09900000000000107,p,0
22,22,8.024000000000001,8.642999999999999,s,p,0.6189999999999998,s,0
23,23,8.642999999999999,9.251,p,s,0.6079999999999988,p,0
28,28,9.251,10.27,s,p,1.019,s,0
29,29,10.27,10.741,p,s,0.4710000000000001,p,0
32,32,10.741,11.808,s,p,1.0670000000000002,s,0
33,33,11.808,11.862,p,s,0.05400000000000027,p,0
34,34,11.862,14.25,s,p,2.388,s,0
35,35,14.25,14.559,p,s,0.30900000000000105,p,0
38,38,14.559,15.975,s,p,1.4159999999999986,s,0
39,39,15.975,16.101,p,s,0.12599999999999945,p,0
40,40,16.101,16.726,s,p,0.625,s,0
41,41,16.726,17.396,p,s,0.6700000000000017,p,0
44,44,17.396,17.802,s,p,0.4059999999999988,s,0
45,45,17.802,17.928,p,s,0.12600000000000122,p,0
46,46,17.928,18.869,s,p,0.940999999999999,s,0
47,47,18.869,19.212,p,s,0.343,p,0
50,50,19.212,19.832,s,p,0.620000000000001,s,0
51,51,19.832,20.032,p,s,0.1999999999999993,p,0
54,54,20.032,20.846999999999998,s,p,0.8150000000000013,s,0
55,55,20.846999999999998,20.898000000000003,p,s,0.05099999999999838,p,0
56,56,20.898000000000003,21.298000000000002,s,p,0.3999999999999986,s,0
57,57,21.298000000000002,21.671,p,s,0.3730000000000011,p,0
60,60,21.671,21.791999999999998,s,p,0.12100000000000223,p,1
61,61,21.791999999999998,21.874000000000002,p,s,0.08199999999999719,p,0
62,62,21.874000000000002,22.188000000000002,s,p,0.3140000000000001,s,0
63,63,22.188000000000002,22.31,p,s,0.12199999999999987,p,0
64,64,22.31,23.791999999999998,s,p,1.4820000000000029,s,0
65,65,23.791999999999998,23.947,p,s,0.15499999999999758,p,0
66,66,23.947,24.054000000000002,s,p,0.10699999999999933,p,1
67,67,24.054000000000002,24.441999999999997,p,s,0.3880000000000017,p,0
70,70,24.441999999999997,25.551,s,p,1.1089999999999982,s,0
71,71,25.551,25.625999999999998,p,s,0.07500000000000284,p,0
72,72,25.625999999999998,27.604,s,p,1.977999999999998,s,0
73,73,27.604,27.677,p,s,0.0730000000000004,p,0
74,74,27.677,28.154,s,p,0.4770000000000003,s,0
75,75,28.154,29.518,p,s,1.3640000000000008,p,0
80,80,29.518,31.026,s,p,1.5079999999999991,s,0
81,81,31.026,31.1,p,s,0.07400000000000162,p,0
82,82,31.1,31.855,s,p,0.754999999999999,s,0
83,83,31.855,32.162,p,s,0.3069999999999986,p,0
84,84,32.162,32.499,s,p,0.3370000000000033,s,0
85,85,32.499,32.809,p,s,0.3099999999999952,p,0
88,88,32.809,33.523,s,p,0.7140000000000057,s,0
89,89,33.523,34.086999999999996,p,s,0.5640000000000001,p,0
92,92,34.086999999999996,34.323,s,p,0.2359999999999971,s,0
93,93,34.323,34.853,p,s,0.5300000000000011,p,0
94,94,34.853,35.445,s,p,0.5919999999999987,s,0
95,95,35.445,35.501,p,s,0.05599999999999738,p,0
96,96,35.501,35.906,s,p,0.4050000000000011,s,0
97,97,35.906,36.075,p,s,0.16900000000000406,p,0
98,98,36.075,36.998000000000005,s,p,0.9229999999999948,s,0
99,99,36.998000000000005,37.619,p,s,0.6210000000000022,p,0
100,100,37.619,38.647,s,p,1.0279999999999987,s,0
101,101,38.647,38.829,p,s,0.18200000000000216,p,0
104,104,38.829,40.3,s,p,1.4709999999999963,s,0
105,105,40.3,40.650999999999996,p,s,0.3510000000000062,p,0
108,108,40.650999999999996,41.456,s,p,0.8049999999999997,s,0
109,109,41.456,41.568999999999996,p,s,0.11299999999999955,p,0
110,110,41.568999999999996,42.358000000000004,s,p,0.7889999999999944,s,0
111,111,42.358000000000004,42.763999999999996,p,s,0.4060000000000059,p,0
112,112,42.763999999999996,43.614,s,p,0.8499999999999943,s,0
113,113,43.614,44.141000000000005,p,s,0.527000000000001,p,0
114,114,44.141000000000005,45.994,s,p,1.853000000000001,s,0
115,115,45.994,46.621,p,s,0.6270000000000024,p,0
118,118,46.621,47.096,s,p,0.4750000000000014,s,0
119,119,47.096,47.176,p,s,0.0799999999999983,p,0
120,120,47.176,47.388000000000005,s,p,0.2119999999999962,s,0
121,121,47.388000000000005,48.286,p,s,0.8980000000000032,p,0
124,124,48.286,48.405,s,p,0.11899999999999974,s,0
125,125,48.405,48.466,p,s,0.060999999999999936,p,0
126,126,48.466,49.424,s,p,0.9579999999999984,s,0
127,127,49.424,49.512,p,s,0.08800000000000098,p,0
128,128,49.512,51.16,s,p,1.647999999999996,s,0
129,129,51.16,51.92100000000001,p,s,0.7610000000000028,p,0
130,130,51.92100000000001,52.904,s,p,0.982999999999997,s,0
131,131,52.904,53.489,p,s,0.5850000000000009,p,0
134,134,53.489,53.635,s,p,0.1460000000000008,p,1
135,135,53.635,53.74,p,s,0.10500000000000398,p,0
136,136,53.74,54.576,s,p,0.8359999999999985,s,0
137,137,54.576,54.924,p,s,0.347999999999999,p,0
138,138,54.924,56.152,s,p,1.2280000000000015,s,0
139,139,56.152,56.228,p,s,0.07600000000000051,p,0
140,140,56.228,56.669,s,p,0.4409999999999954,s,0
141,141,56.669,57.185,p,s,0.5160000000000053,p,0
142,142,57.185,58.318000000000005,s,p,1.1329999999999956,s,0
143,143,58.318000000000005,58.47,p,s,0.15200000000000102,p,0
144,144,58.47,59.75,s,p,1.2800000000000011,s,0
145,145,59.75,59.888999999999996,p,s,0.1390000000000029,p,0
146,146,59.888999999999996,60.62,s,p,0.7309999999999945,s,0
147,147,60.62,60.823,p,s,0.20300000000000296,p,0
148,148,60.823,62.31897959183674,s,p,1.4959795918367362,s,0
