level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,2.596,s,,2.596
1,1,2.596,2.714,p,s,0.11799999999999988
2,2,2.714,3.078,s,p,0.3639999999999999
3,3,3.078,3.293,p,s,0.2150000000000003
6,6,3.293,6.43,s,p,3.1369999999999996
7,7,6.43,6.784,p,s,0.3540000000000001
10,10,6.784,9.058,s,p,2.274
11,11,9.058,9.482,p,s,0.4239999999999995
16,16,9.482,10.515,s,p,1.0330000000000013
17,17,10.515,10.687,p,s,0.17199999999999882
18,18,10.687,13.269,s,p,2.5820000000000007
19,19,13.269,13.359,p,s,0.08999999999999986
20,20,13.359,16.236,s,p,2.8770000000000007
21,21,16.236,16.293,p,s,0.05699999999999861
22,22,16.293,16.688,s,p,0.3949999999999996
23,23,16.688,17.16,p,s,0.4720000000000013
26,26,17.16,18.819,s,p,1.658999999999999
27,27,18.819,19.147,p,s,0.3279999999999994
28,28,19.147,21.548000000000002,s,p,2.4010000000000034
29,29,21.548000000000002,21.634,p,s,0.08599999999999852
30,30,21.634,21.961,s,p,0.3269999999999982
31,31,21.961,22.062,p,s,0.10100000000000264
32,32,22.062,22.229,s,p,0.16699999999999804
33,33,22.229,22.562,p,s,0.33300000000000196
34,34,22.562,23.819,s,p,1.256999999999998
35,35,23.819,24.35,p,s,0.5310000000000024
36,36,24.35,27.16,s,p,2.8099999999999987
37,37,27.16,27.297,p,s,0.13700000000000045
38,38,27.297,27.833,s,p,0.5359999999999978
39,39,27.833,27.933,p,s,0.10000000000000142
40,40,27.933,28.303,s,p,0.370000000000001
41,41,28.303,28.482,p,s,0.1789999999999985
42,42,28.482,32.038979591836735,s,p,3.556979591836736
