level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,2.63,s,,2.63,s,0
1,1,2.63,2.886,p,s,0.2560000000000002,p,0
4,4,2.886,3.915,s,p,1.0290000000000001,s,0
5,5,3.915,4.3,p,s,0.3849999999999998,p,0
6,6,4.3,6.665,s,p,2.365,s,0
7,7,6.665,7.455,p,s,0.79,p,0
8,8,7.455,8.67,s,p,1.215,s,0
9,9,8.67,8.911999999999997,p,s,0.2419999999999991,p,0
10,10,8.911999999999997,10.564,s,p,1.6520000000000008,s,0
11,11,10.564,11.217,p,s,0.6530000000000005,p,0
12,12,11.217,12.395,s,p,1.177999999999999,s,0
13,13,12.395,12.679,p,s,0.2840000000000007,p,0
16,16,12.679,14.702,s,p,2.023,s,0
17,17,14.702,14.812000000000001,p,s,0.10999999999999943,p,0
18,18,14.812000000000001,15.118,s,p,0.3060000000000009,s,0
19,19,15.118,15.633,p,s,0.5149999999999988,p,0
20,20,15.633,16.701,s,p,1.0680000000000014,s,0
21,21,16.701,17.223,p,s,0.5219999999999985,p,0
22,22,17.223,17.53,s,p,0.30700000000000216,s,0
23,23,17.53,17.667,p,s,0.13700000000000045,p,0
24,24,17.667,18.159000000000002,s,p,0.4919999999999973,s,0
25,25,18.159000000000002,18.491,p,s,0.33200000000000074,p,0
26,26,18.491,19.166,s,p,0.6750000000000007,s,0
27,27,19.166,19.467,p,s,0.3009999999999984,p,0
28,28,19.467,19.9,s,p,0.43299999999999983,s,0
29,29,19.9,19.986,p,s,0.08600000000000207,p,0
30,30,19.986,20.653000000000002,s,p,0.6669999999999979,s,0
31,31,20.653000000000002,21.322,p,s,0.6690000000000005,p,0
32,32,21.322,21.889,s,p,0.5670000000000002,s,0
33,33,21.889,21.97,p,s,0.08099999999999953,p,0
34,34,21.97,22.135,s,p,0.1650000000000027,s,0
35,35,22.135,22.219,p,s,0.08399999999999963,p,0
36,36,22.219,23.761,s,p,1.5419999999999978,s,0
37,37,23.761,24.142,p,s,0.3810000000000002,p,0
38,38,24.142,25.595,s,p,1.4529999999999994,s,0
39,39,25.595,25.796,p,s,0.2010000000000005,p,0
42,42,25.796,26.518,s,p,0.7220000000000013,s,0
