level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,2.451,s,,2.451,s,0
1,1,2.451,2.745,p,s,0.29400000000000004,p,0
6,6,2.745,4.609,s,p,1.864,s,0
7,7,4.609,5.093,p,s,0.484,p,0
12,12,5.093,6.486000000000001,s,p,1.3929999999999998,s,0
13,13,6.486000000000001,6.77,p,s,0.2839999999999998,p,0
14,14,6.77,8.331,s,p,1.561,s,0
15,15,8.331,8.387,p,s,0.05600000000000094,p,0
16,16,8.387,9.437999999999999,s,p,1.0510000000000002,s,0
17,17,9.437999999999999,9.891,p,s,0.4529999999999994,p,0
20,20,9.891,11.9,s,p,2.0090000000000003,s,0
21,21,11.9,12.415999999999999,p,s,0.516,p,0
22,22,12.415999999999999,15.042,s,p,2.6259999999999994,s,0
23,23,15.042,15.114,p,s,0.07200000000000095,p,0
24,24,15.114,15.365,s,p,0.25099999999999945,s,0
25,25,15.365,15.788,p,s,0.423,p,0
28,28,15.788,17.305,s,p,1.5169999999999997,s,0
29,29,17.305,17.715999999999998,p,s,0.41100000000000136,p,0
30,30,17.715999999999998,18.689,s,p,0.972999999999999,s,0
31,31,18.689,18.816,p,s,0.1269999999999989,p,0
32,32,18.816,21.146,s,p,2.3300000000000023,s,0
33,33,21.146,21.21,p,s,0.06400000000000006,p,0
34,34,21.21,21.342,s,p,0.1319999999999979,p,1
35,35,21.342,22.005,p,s,0.6630000000000003,p,0
40,40,22.005,24.441999999999997,s,p,2.4370000000000007,s,0
41,41,24.441999999999997,24.909000000000002,p,s,0.4669999999999988,p,0
42,42,24.909000000000002,26.546999999999997,s,p,1.6380000000000017,s,0
43,43,26.546999999999997,27.05,p,s,0.5030000000000001,p,0
44,44,27.05,28.604,s,p,1.5539999999999985,s,0
45,45,28.604,28.714000000000002,p,s,0.10999999999999943,p,0
46,46,28.714000000000002,29.927,s,p,1.213000000000001,s,0
47,47,29.927,30.383000000000003,p,s,0.4559999999999995,p,0
48,48,30.383000000000003,30.954,s,p,0.5710000000000015,s,0
49,49,30.954,31.06,p,s,0.1059999999999981,p,0
50,50,31.06,32.296,s,p,1.2360000000000009,s,0
51,51,32.296,33.152,p,s,0.8560000000000016,p,0
58,58,33.152,33.709,s,p,0.5570000000000022,s,0
59,59,33.709,33.897,p,s,0.18799999999999528,p,0
62,62,33.897,35.126999999999995,s,p,1.2300000000000042,s,0
63,63,35.126999999999995,35.361,p,s,0.23399999999999466,p,0
64,64,35.361,36.063,s,p,0.7020000000000053,s,0
65,65,36.063,36.63,p,s,0.5670000000000002,p,0
68,68,36.63,37.723,s,p,1.0929999999999964,s,0
69,69,37.723,37.795,p,s,0.07200000000000273,p,0
70,70,37.795,37.936,s,p,0.14099999999999824,p,1
71,71,37.936,38.279,p,s,0.3429999999999964,p,0
72,72,38.279,39.201,s,p,0.922000000000004,s,0
73,73,39.201,39.586999999999996,p,s,0.3860000000000028,p,0
74,74,39.586999999999996,41.435,s,p,1.8479999999999992,s,0
75,75,41.435,41.909,p,s,0.4739999999999967,p,0
76,76,41.909,45.29399092970522,s,p,3.384990929705218,s,0
