level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,3.4539999999999997,s,s,,3.4539999999999997,0
1,1,3.4539999999999997,4.543,p,p,s,1.089,1
12,12,4.543,6.737,s,s,p,2.194,0
13,13,6.737,7.289,p,p,s,0.5519999999999996,0
16,16,7.289,8.221,s,s,p,0.9320000000000004,0
17,17,8.221,8.622,p,p,s,0.4009999999999998,0
18,18,8.622,9.719,s,s,p,1.0969999999999995,0
19,19,9.719,9.896,p,p,s,0.17700000000000138,0
20,20,9.896,10.669,s,s,p,0.7729999999999997,0
21,21,10.669,10.81,p,p,s,0.141,0
22,22,10.81,11.517999999999999,s,s,p,0.7080000000000002,0
23,23,11.517999999999999,12.887,p,p,s,1.3689999999999998,0
30,30,12.887,14.632,s,s,p,1.7449999999999992,0
31,31,14.632,14.728,p,p,s,0.09600000000000007,0
32,32,14.728,14.838,s,s,p,0.1100000000000012,0
33,33,14.838,15.607999999999999,p,p,s,0.7699999999999996,0
36,36,15.607999999999999,16.627,s,s,p,1.0189999999999984,0
39,39,16.627,16.685,p,p,s,0.05799999999999982,0
40,40,16.685,17.212,s,s,p,0.527000000000001,0
41,41,17.212,17.619,p,p,s,0.407,0
42,42,17.619,18.565,s,s,p,0.9460000000000016,0
43,43,18.565,18.749000000000002,p,p,s,0.1839999999999975,0
44,44,18.749000000000002,19.515,s,s,p,0.7660000000000018,0
45,45,19.515,20.092,p,p,s,0.5769999999999982,0
46,46,20.092,21.726,s,s,p,1.6340000000000003,0
47,47,21.726,21.873,p,p,s,0.14700000000000202,0
48,48,21.873,22.237,s,s,p,0.3640000000000008,0
49,49,22.237,22.631,p,p,s,0.3939999999999984,0
52,52,22.631,23.084,s,s,p,0.4529999999999994,0
53,53,23.084,23.204,p,p,s,0.12000000000000098,0
54,54,23.204,23.452,s,s,p,0.2479999999999976,0
55,55,23.452,23.648000000000003,p,p,s,0.1960000000000015,0
56,56,23.648000000000003,24.179000000000002,s,s,p,0.5309999999999988,0
57,57,24.179000000000002,24.33,p,p,s,0.1509999999999998,0
58,58,24.33,26.366999999999997,s,s,p,2.0370000000000026,0
59,59,26.366999999999997,26.441999999999997,p,p,s,0.07499999999999929,0
60,60,26.441999999999997,26.584,s,s,p,0.14199999999999946,0
61,61,26.584,27.076,p,p,s,0.4920000000000009,0
64,64,27.076,28.634,s,s,p,1.5579999999999998,0
65,65,28.634,29.103,p,p,s,0.4690000000000012,0
68,68,29.103,31.061,s,s,p,1.9579999999999984,0
69,69,31.061,32.018,p,p,s,0.9570000000000008,0
70,70,32.018,32.236999999999995,s,s,p,0.2190000000000012,0
71,71,32.236999999999995,33.0,p,p,s,0.7629999999999981,0
78,78,33.0,33.47,s,s,p,0.4699999999999989,0
79,79,33.47,33.68,p,p,s,0.21000000000000085,0
80,80,33.68,34.48,s,s,p,0.7999999999999972,0
81,81,34.48,34.63,p,p,s,0.15000000000000568,0
82,82,34.63,35.213,s,s,p,0.5829999999999984,0
83,83,35.213,35.312,p,p,s,0.09899999999999663,0
84,84,35.312,36.259,s,s,p,0.9470000000000028,0
85,85,36.259,36.37,p,p,s,0.1109999999999971,0
86,86,36.37,36.564,s,s,p,0.1940000000000026,0
87,87,36.564,36.64,p,p,s,0.07600000000000051,0
88,88,36.64,36.902,s,s,p,0.26200000000000045,0
89,89,36.902,37.329,p,p,s,0.4269999999999996,0
90,90,37.329,39.055,s,s,p,1.725999999999999,0
91,91,39.055,41.806999999999995,p,p,s,2.7520000000000024,1
114,114,41.806999999999995,42.994,s,s,p,1.1869999999999976,0
115,115,42.994,43.205,p,p,s,0.21099999999999847,0
116,116,43.205,43.97,s,s,p,0.7650000000000006,0
117,117,43.97,44.358999999999995,p,p,s,0.3890000000000029,0
122,122,44.358999999999995,45.183,s,s,p,0.8239999999999981,0
123,123,45.183,45.685,p,p,s,0.5020000000000024,0
124,124,45.685,46.123999999999995,s,s,p,0.4390000000000001,0
125,125,46.123999999999995,46.678999999999995,p,p,s,0.5549999999999997,0
126,126,46.678999999999995,47.321999999999996,s,s,p,0.6430000000000007,0
127,127,47.321999999999996,47.791000000000004,p,p,s,0.4689999999999941,0
130,130,47.791000000000004,48.301,s,s,p,0.5100000000000051,0
131,131,48.301,48.388000000000005,p,p,s,0.08699999999999619,0
132,132,48.388000000000005,49.126000000000005,s,s,p,0.7379999999999995,0
133,133,49.126000000000005,49.312,p,p,s,0.18599999999999994,0
134,134,49.312,49.718,s,s,p,0.4060000000000059,0
135,135,49.718,50.093,p,p,s,0.375,1
138,138,50.093,51.396,s,s,p,1.3029999999999973,0
139,139,51.396,51.868,p,p,s,0.4720000000000013,0
148,148,51.868,53.071999999999996,s,s,p,1.2040000000000006,0
149,149,53.071999999999996,53.188,p,p,s,0.11599999999999965,0
150,150,53.188,53.903990929705216,s,s,p,0.7159909297052138,0
