level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.149,s,,1.149
1,1,1.149,1.267,p,s,0.11799999999999988
2,2,1.267,1.882,s,p,0.615
3,3,1.882,2.17,p,s,0.28800000000000003
6,6,2.17,2.949,s,p,0.7789999999999999
7,7,2.949,3.945,p,s,0.996
8,8,3.945,4.52,s,p,0.5749999999999997
9,9,4.52,5.052,p,s,0.532
10,10,5.052,6.406,s,p,1.354
11,11,6.406,6.616,p,s,0.20999999999999996
12,12,6.616,6.842,s,p,0.22599999999999998
13,13,6.842,7.297,p,s,0.45500000000000007
16,16,7.297,9.435,s,p,2.138000000000001
17,17,9.435,9.725,p,s,0.28999999999999915
18,18,9.725,10.341,s,p,0.6159999999999997
19,19,10.341,10.743,p,s,0.402000000000001
22,22,10.743,11.139,s,p,0.395999999999999
23,23,11.139,11.196,p,s,0.057000000000000384
24,24,11.196,11.75,s,p,0.5540000000000003
25,25,11.75,11.849,p,s,0.0990000000000002
26,26,11.849,12.696,s,p,0.8469999999999995
27,27,12.696,12.792,p,s,0.09600000000000009
28,28,12.792,13.395,s,p,0.6029999999999998
29,29,13.395,13.648,p,s,0.2530000000000001
30,30,13.648,13.751,s,p,0.10299999999999976
31,31,13.751,13.875,p,s,0.12400000000000055
32,32,13.875,14.016,s,p,0.14100000000000001
33,33,14.016,14.113,p,s,0.09699999999999953
34,34,14.113,15.121,s,p,1.008000000000001
35,35,15.121,15.4,p,s,0.2789999999999999
38,38,15.4,15.757,s,p,0.3569999999999993
39,39,15.757,15.875,p,s,0.11800000000000033
40,40,15.875,16.548000000000002,s,p,0.6730000000000018
41,41,16.548000000000002,16.624,p,s,0.07599999999999696
42,42,16.624,17.157,s,p,0.5330000000000013
43,43,17.157,17.239,p,s,0.08200000000000074
44,44,17.239,17.651,s,p,0.41199999999999903
45,45,17.651,17.753,p,s,0.10200000000000031
46,46,17.753,18.0,s,p,0.2469999999999999
47,47,18.0,18.461,p,s,0.4609999999999985
48,48,18.461,18.865,s,p,0.4039999999999999
49,49,18.865,18.988,p,s,0.12300000000000111
50,50,18.988,19.542,s,p,0.554000000000002
51,51,19.542,19.666,p,s,0.12399999999999878
52,52,19.666,21.728,s,p,2.062000000000001
53,53,21.728,22.023,p,s,0.29499999999999815
54,54,22.023,22.357,s,p,0.33399999999999963
55,55,22.357,22.425,p,s,0.06800000000000139
56,56,22.425,22.788,s,p,0.36299999999999955
57,57,22.788,23.248,p,s,0.46000000000000085
58,58,23.248,23.761,s,p,0.5129999999999981
59,59,23.761,23.816,p,s,0.054999999999999716
60,60,23.816,24.074,s,p,0.25800000000000267
61,61,24.074,24.475,p,s,0.4009999999999998
62,62,24.475,25.811,s,p,1.3359999999999985
63,63,25.811,25.882,p,s,0.0710000000000015
64,64,25.882,26.246,s,p,0.3639999999999972
65,65,26.246,26.34,p,s,0.0940000000000012
66,66,26.34,26.671,s,p,0.3309999999999995
67,67,26.671,26.751,p,s,0.08000000000000185
68,68,26.751,27.966,s,p,1.2149999999999999
69,69,27.966,28.103,p,s,0.13700000000000045
70,70,28.103,30.984,s,p,2.8810000000000002
71,71,30.984,31.324,p,s,0.33999999999999986
72,72,31.324,31.589,s,p,0.264999999999997
73,73,31.589,31.71,p,s,0.12100000000000222
74,74,31.71,32.109,s,p,0.3990000000000009
75,75,32.109,32.226,p,s,0.11699999999999733
76,76,32.226,33.763,s,p,1.536999999999999
77,77,33.763,34.086,p,s,0.3230000000000004
78,78,34.086,35.114,s,p,1.0279999999999987
79,79,35.114,36.105,p,s,0.9909999999999997
80,80,36.105,36.973,s,p,0.8680000000000021
81,81,36.973,37.101,p,s,0.1280000000000001
82,82,37.101,37.74,s,p,0.6390000000000029
83,83,37.74,37.971000000000004,p,s,0.23100000000000165
84,84,37.971000000000004,38.465,s,p,0.4939999999999998
85,85,38.465,38.531,p,s,0.0659999999999954
