level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,2.204,s,,2.204,s,0
1,1,2.204,2.573,p,s,0.3689999999999998,p,0
4,4,2.573,4.622,s,p,2.049,s,0
5,5,4.622,5.4030000000000005,p,s,0.7810000000000006,p,0
8,8,5.4030000000000005,8.172,s,p,2.7689999999999997,s,0
9,9,8.172,8.561,p,s,0.38899999999999935,p,0
12,12,8.561,10.36,s,p,1.7989999999999997,s,0
13,13,10.36,10.763,p,s,0.4030000000000005,p,0
14,14,10.763,13.404000000000002,s,p,2.641,s,0
15,15,13.404000000000002,13.477,p,s,0.0730000000000004,p,0
16,16,13.477,13.593,s,p,0.11599999999999965,p,1
17,17,13.593,13.895999999999999,p,s,0.3030000000000008,p,0
18,18,13.895999999999999,15.464,s,p,1.5679999999999996,s,0
19,19,15.464,15.982999999999999,p,s,0.5190000000000001,p,0
20,20,15.982999999999999,16.983,s,p,1.0,s,0
21,21,16.983,17.048000000000002,p,s,0.06500000000000128,p,0
22,22,17.048000000000002,18.093,s,p,1.0449999999999982,s,0
23,23,18.093,18.166,p,s,0.0730000000000004,p,0
24,24,18.166,19.563,s,p,1.3969999999999985,s,0
25,25,19.563,19.619,p,s,0.05600000000000094,p,0
26,26,19.619,20.105999999999998,s,p,0.4870000000000019,s,0
27,27,20.105999999999998,20.764,p,s,0.6579999999999977,p,0
30,30,20.764,21.579,s,p,0.8150000000000013,s,0
31,31,21.579,21.758000000000003,p,s,0.1789999999999985,p,0
32,32,21.758000000000003,24.243000000000002,s,p,2.4849999999999994,s,0
33,33,24.243000000000002,24.320999999999998,p,s,0.07800000000000296,p,0
34,34,24.320999999999998,25.881999999999998,s,p,1.561,s,0
35,35,25.881999999999998,26.230999999999998,p,s,0.3490000000000002,p,0
36,36,26.230999999999998,26.836,s,p,0.6049999999999969,s,0
37,37,26.836,26.903000000000002,p,s,0.06700000000000017,p,0
38,38,26.903000000000002,28.589000000000002,s,p,1.686,s,0
39,39,28.589000000000002,29.168000000000003,p,s,0.5790000000000006,p,0
42,42,29.168000000000003,32.133,s,p,2.9650000000000034,s,0
43,43,32.133,32.841,p,s,0.7079999999999984,p,0
48,48,32.841,33.126,s,p,0.2849999999999966,p,1
49,49,33.126,33.295,p,s,0.16900000000000406,p,0
50,50,33.295,35.056999999999995,s,p,1.7620000000000005,s,0
51,51,35.056999999999995,35.679,p,s,0.6219999999999999,p,0
56,56,35.679,38.332,s,p,2.6529999999999987,s,0
57,57,38.332,38.436,p,s,0.1039999999999992,p,0
58,58,38.436,39.27,s,p,0.8340000000000032,s,0
59,59,39.27,39.727,p,s,0.4569999999999936,p,0
60,60,39.727,40.83,s,p,1.1030000000000015,s,0
61,61,40.83,40.885999999999996,p,s,0.05600000000000449,p,0
62,62,40.885999999999996,41.025,s,p,0.1389999999999958,s,0
63,63,41.025,41.092,p,s,0.06700000000000017,p,0
64,64,41.092,42.272,s,p,1.1799999999999995,s,0
65,65,42.272,42.356,p,s,0.08400000000000317,p,0
66,66,42.356,43.376999999999995,s,p,1.0210000000000008,s,0
67,67,43.376999999999995,43.445,p,s,0.06799999999999784,p,0
68,68,43.445,45.47299319727891,s,p,2.02799319727891,s,0
