level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
70,70,34.211,34.516999999999996,s,s,p,0.3060000000000045,0
71,71,34.516999999999996,35.338,p,p,s,0.820999999999998,0
72,72,35.338,37.067,s,s,p,1.7289999999999992,0
73,73,37.067,38.262,p,p,s,1.1950000000000005,0
74,74,38.262,38.846,s,s,p,0.5840000000000032,0
75,75,38.846,38.909,p,p,s,0.06299999999999527,0
76,76,38.909,40.397,s,s,p,1.4879999999999995,0
77,77,40.397,40.466,p,p,s,0.06900000000000261,0
78,78,40.466,40.794000000000004,s,s,p,0.32799999999999585,0
79,79,40.794000000000004,41.193999999999996,p,p,s,0.4000000000000057,0
80,80,41.193999999999996,42.019,s,s,p,0.8249999999999957,0
81,81,42.019,42.402,p,p,s,0.38300000000000267,0
82,82,42.402,43.864,s,s,p,1.4619999999999962,0
83,83,43.864,44.11600000000001,p,p,s,0.25200000000000244,0
84,84,44.11600000000001,44.218999999999994,s,s,p,0.10300000000000152,0
85,85,44.218999999999994,44.355,p,p,s,0.13599999999999568,0
86,86,44.355,44.653,s,s,p,0.2980000000000018,0
87,87,44.653,45.284,p,p,s,0.6310000000000002,0
88,88,45.284,46.886,s,s,p,1.602000000000004,0
89,89,46.886,47.093999999999994,p,p,s,0.2079999999999984,0
90,90,47.093999999999994,47.768,s,s,p,0.6739999999999995,0
91,91,47.768,47.857,p,p,s,0.08899999999999864,0
92,92,47.857,48.902,s,s,p,1.0450000000000017,0
93,93,48.902,49.27,p,p,s,0.3680000000000021,0
94,94,49.27,49.597,s,s,p,0.3269999999999982,0
95,95,49.597,49.685,p,p,s,0.08800000000000098,0
96,96,49.685,50.515,s,s,p,0.8299999999999983,0
97,97,50.515,51.091,p,p,s,0.5760000000000005,0
100,100,51.091,52.106,s,s,p,1.0150000000000006,0
101,101,52.106,52.159,p,p,s,0.05299999999999727,0
102,102,52.159,53.00899999999999,s,s,p,0.8500000000000014,0
103,103,53.00899999999999,53.475,p,p,s,0.4660000000000011,0
104,104,53.475,54.708,s,s,p,1.232999999999997,0
105,105,54.708,55.542,p,p,s,0.8340000000000032,0
106,106,55.542,55.912,s,s,p,0.36999999999999744,0
107,107,55.912,56.405,p,p,s,0.4930000000000021,0
108,108,56.405,56.799,s,s,p,0.3939999999999984,0
109,109,56.799,56.915,p,p,s,0.11599999999999965,0
110,110,56.915,57.20399999999999,s,s,p,0.2890000000000015,0
111,111,57.20399999999999,57.553999999999995,p,p,s,0.3500000000000014,0
112,112,57.553999999999995,59.358999999999995,s,s,p,1.805,0
113,113,59.358999999999995,59.696999999999996,p,p,s,0.33800000000000097,0
114,114,59.696999999999996,60.707,s,s,p,1.009999999999998,0
115,115,60.707,60.776,p,p,s,0.06900000000000261,0
116,116,60.776,61.021,s,s,p,0.24499999999999744,0
117,117,61.021,62.336999999999996,p,p,s,1.3160000000000025,0
118,118,62.336999999999996,64.319,s,s,p,1.9819999999999995,0
