level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,2.762,s,,2.762,s,0
3,3,2.762,3.898,p,s,1.136,p,0
10,10,3.898,4.4430000000000005,s,p,0.5449999999999995,s,0
11,11,4.4430000000000005,4.895,p,s,0.452,p,0
12,12,4.895,5.542999999999999,s,p,0.6480000000000006,s,0
13,13,5.542999999999999,5.6370000000000005,p,s,0.0940000000000003,p,0
14,14,5.6370000000000005,7.111000000000001,s,p,1.4739999999999993,s,0
15,15,7.111000000000001,7.277,p,s,0.16600000000000034,p,0
16,16,7.277,7.381,s,p,0.10400000000000008,p,1
17,17,7.381,10.113999999999999,p,s,2.7330000000000005,p,0
26,26,10.113999999999999,10.875,s,p,0.7609999999999992,s,0
27,27,10.875,11.019,p,s,0.14400000000000013,p,0
28,28,11.019,12.135,s,p,1.1159999999999997,s,0
29,29,12.135,12.865,p,s,0.7300000000000004,p,0
34,34,12.865,13.019,s,p,0.15399999999999991,p,1
35,35,13.019,13.27,p,s,0.25099999999999945,p,0
36,36,13.27,13.809000000000001,s,p,0.5389999999999997,s,0
37,37,13.809000000000001,14.191,p,s,0.3819999999999997,p,0
40,40,14.191,15.19,s,p,0.9990000000000006,s,0
41,41,15.19,16.0,p,s,0.8100000000000005,p,0
46,46,16.0,16.381,s,p,0.3810000000000002,s,0
47,47,16.381,16.457,p,s,0.07600000000000051,p,0
48,48,16.457,16.908,s,p,0.4510000000000005,s,0
49,49,16.908,17.465,p,s,0.5569999999999986,p,0
52,52,17.465,18.0,s,p,0.5350000000000001,s,0
53,53,18.0,18.292,p,s,0.2920000000000016,p,0
56,56,18.292,18.654,s,p,0.3619999999999983,s,0
57,57,18.654,18.874000000000002,p,s,0.21999999999999886,p,0
58,58,18.874000000000002,19.485,s,p,0.6110000000000007,s,0
59,59,19.485,20.123,p,s,0.6380000000000017,p,0
62,62,20.123,21.991999999999997,s,p,1.869,s,0
63,63,21.991999999999997,22.156,p,s,0.16399999999999793,p,0
64,64,22.156,22.375999999999998,s,p,0.2200000000000024,p,1
65,65,22.375999999999998,22.549,p,s,0.17299999999999827,p,0
66,66,22.549,22.979,s,p,0.4299999999999997,s,0
