level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,2.334,s,s,,2.334,0
1,1,2.334,2.7939999999999996,p,p,s,0.45999999999999996,1
6,6,2.7939999999999996,4.756,s,s,p,1.962,0
7,7,4.756,5.864,p,p,s,1.1079999999999997,1
14,14,5.864,8.305,s,s,p,2.441,0
15,15,8.305,8.433,p,p,s,0.1280000000000001,0
16,16,8.433,8.687999999999999,s,s,p,0.2550000000000008,0
17,17,8.687999999999999,9.128,p,p,s,0.43999999999999956,1
24,24,9.128,11.023,s,s,p,1.895,0
25,25,11.023,11.572000000000001,p,p,s,0.5489999999999995,0
28,28,11.572000000000001,14.212,s,s,p,2.640000000000001,0
29,29,14.212,14.758,p,p,s,0.5459999999999994,0
32,32,14.758,16.476,s,s,p,1.7180000000000002,0
33,33,16.476,16.65,p,p,s,0.1739999999999995,0
34,34,16.65,18.471,s,s,p,1.8210000000000013,0
35,35,18.471,18.535,p,p,s,0.06400000000000006,0
36,36,18.535,19.144000000000002,s,s,p,0.6089999999999982,0
37,37,19.144000000000002,19.266,p,p,s,0.12199999999999987,0
38,38,19.266,19.404,s,s,p,0.13800000000000168,0
39,39,19.404,19.879,p,p,s,0.4750000000000014,0
40,40,19.879,21.921999999999997,s,s,p,2.0429999999999997,0
41,41,21.921999999999997,22.026,p,p,s,0.1039999999999992,0
42,42,22.026,22.836,s,s,p,0.8099999999999987,0
43,43,22.836,23.961,p,p,s,1.125,0
46,46,23.961,24.689,s,s,p,0.7280000000000015,0
47,47,24.689,24.739,p,p,s,0.05000000000000071,0
48,48,24.739,25.848000000000003,s,s,p,1.1089999999999982,0
49,49,25.848000000000003,26.355,p,p,s,0.5070000000000014,0
52,52,26.355,27.519000000000002,s,s,p,1.1639999999999981,0
53,53,27.519000000000002,28.697,p,p,s,1.1780000000000008,0
58,58,28.697,28.944000000000003,s,s,p,0.2469999999999999,0
59,59,28.944000000000003,29.055,p,p,s,0.11100000000000064,0
60,60,29.055,31.066,s,s,p,2.0109999999999992,0
61,61,31.066,31.502,p,p,s,0.436,0
64,64,31.502,32.866,s,s,p,1.3640000000000008,0
65,65,32.866,33.766999999999996,p,p,s,0.9010000000000034,0
68,68,33.766999999999996,34.388000000000005,s,s,p,0.6209999999999951,0
69,69,34.388000000000005,34.457,p,p,s,0.06900000000000261,0
70,70,34.457,35.271,s,s,p,0.8140000000000001,0
71,71,35.271,35.379,p,p,s,0.107999999999997,0
72,72,35.379,36.278,s,s,p,0.8990000000000009,0
73,73,36.278,36.444,p,p,s,0.16600000000000392,0
74,74,36.444,37.844,s,s,p,1.3999999999999986,0
75,75,37.844,38.012,p,p,s,0.16799999999999926,0
76,76,38.012,39.736,s,s,p,1.7239999999999966,0
77,77,39.736,39.85,p,p,s,0.11400000000000432,0
78,78,39.85,40.084,s,s,p,0.23400000000000176,0
79,79,40.084,40.829,p,p,s,0.7449999999999974,1
84,84,40.829,41.693999999999996,s,s,p,0.8650000000000021,0
85,85,41.693999999999996,42.567,p,p,s,0.8729999999999976,1
90,90,42.567,43.244,s,s,p,0.6769999999999996,0
91,91,43.244,43.566,p,p,s,0.32200000000000273,0
92,92,43.566,44.568000000000005,s,s,p,1.0019999999999951,0
93,93,44.568000000000005,44.699,p,p,s,0.13100000000000026,0
94,94,44.699,45.606,s,s,p,0.9070000000000036,0
95,95,45.606,46.407,p,p,s,0.8009999999999948,1
104,104,46.407,47.723,s,s,p,1.3160000000000025,0
105,105,47.723,47.778,p,p,s,0.054999999999999716,0
106,106,47.778,48.926,s,s,p,1.1480000000000032,0
107,107,48.926,49.31399999999999,p,p,s,0.3879999999999981,0
110,110,49.31399999999999,49.925,s,s,p,0.6109999999999971,0
111,111,49.925,49.994,p,p,s,0.06900000000000261,0
112,112,49.994,50.298,s,s,p,0.30400000000000205,0
113,113,50.298,52.036,p,p,s,1.7379999999999995,1
122,122,52.036,52.912,s,s,p,0.8759999999999977,0
123,123,52.912,53.597,p,p,s,0.6850000000000023,1
128,128,53.597,54.98,s,s,p,1.3829999999999956,0
