level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,2.927,s,,2.927
1,1,2.927,3.0,p,s,0.07299999999999995
2,2,3.0,5.26,s,p,2.26
3,3,5.26,6.169,p,s,0.9089999999999998
10,10,6.169,6.2780000000000005,s,p,0.10900000000000087
11,11,6.2780000000000005,6.503,p,s,0.22499999999999964
12,12,6.503,7.163,s,p,0.6600000000000001
13,13,7.163,7.7330000000000005,p,s,0.5700000000000003
16,16,7.7330000000000005,8.509,s,p,0.7759999999999998
17,17,8.509,8.858,p,s,0.3490000000000002
20,20,8.858,9.0,s,p,0.14199999999999946
21,21,9.0,9.986,p,s,0.9860000000000007
22,22,9.986,12.054,s,p,2.0679999999999996
23,23,12.054,12.191,p,s,0.13700000000000045
24,24,12.191,13.684,s,p,1.4929999999999986
25,25,13.684,13.946,p,s,0.26200000000000045
28,28,13.946,15.092,s,p,1.1460000000000008
29,29,15.092,15.275,p,s,0.18299999999999983
32,32,15.275,15.741,s,p,0.4659999999999993
33,33,15.741,15.846,p,s,0.10500000000000043
34,34,15.846,16.489,s,p,0.6430000000000007
35,35,16.489,16.752,p,s,0.2629999999999981
36,36,16.752,19.531,s,p,2.779
37,37,19.531,19.836,p,s,0.3049999999999997
40,40,19.836,20.19,s,p,0.35400000000000276
41,41,20.19,20.357,p,s,0.16699999999999804
42,42,20.357,21.964,s,p,1.6069999999999993
43,43,21.964,22.026,p,s,0.062000000000001165
44,44,22.026,22.788,s,p,0.7620000000000005
45,45,22.788,23.386,p,s,0.597999999999999
50,50,23.386,23.631,s,p,0.245000000000001
51,51,23.631,23.71,p,s,0.07900000000000063
52,52,23.71,24.713,s,p,1.0030000000000001
53,53,24.713,24.876,p,s,0.16300000000000026
54,54,24.876,27.758,s,p,2.881999999999998
57,57,27.758,27.874,p,s,0.11599999999999966
58,58,27.874,30.447,s,p,2.5730000000000004
59,59,30.447,30.63,p,s,0.18299999999999983
60,60,30.63,32.552,s,p,1.9220000000000006
61,61,32.552,32.603,p,s,0.05100000000000193
62,62,32.603,34.498,s,p,1.894999999999996
63,63,34.498,34.667,p,s,0.16900000000000404
64,64,34.667,35.34,s,p,0.6730000000000018
65,65,35.34,35.443,p,s,0.10299999999999443
66,66,35.443,36.168,s,p,0.7250000000000014
67,67,36.168,36.421,p,s,0.2530000000000001
68,68,36.421,38.613,s,p,2.192
69,69,38.613,39.295,p,s,0.6820000000000022
70,70,39.295,39.825,s,p,0.5300000000000011
71,71,39.825,39.905,p,s,0.0799999999999983
72,72,39.905,41.809,s,p,1.9039999999999964
73,73,41.809,41.949,p,s,0.14000000000000057
74,74,41.949,42.099,s,p,0.14999999999999858
75,75,42.099,42.435,p,s,0.3360000000000056
78,78,42.435,42.975,s,p,0.5399999999999991
79,79,42.975,44.699,p,s,1.7239999999999966
82,82,44.699,45.086,s,p,0.38700000000000045
83,83,45.086,45.237,p,s,0.15100000000000335
84,84,45.237,45.857,s,p,0.6199999999999974
85,85,45.857,45.963,p,s,0.10600000000000165
86,86,45.963,46.078,s,p,0.11500000000000199
87,87,46.078,46.406,p,s,0.32799999999999585
90,90,46.406,46.98,s,p,0.5739999999999981
91,91,46.98,47.307,p,s,0.3270000000000053
92,92,47.307,47.584,s,p,0.277000000000001
93,93,47.584,47.955,p,s,0.3709999999999951
96,96,47.955,48.098,s,p,0.14300000000000068
97,97,48.098,48.395,p,s,0.29700000000000415
98,98,48.395,49.466,s,p,1.070999999999998
99,99,49.466,49.617,p,s,0.15099999999999625
100,100,49.617,50.793,s,p,1.176000000000002
101,101,50.793,50.894,p,s,0.10099999999999909
102,102,50.894,51.972,s,p,1.078000000000003
103,103,51.972,52.125,p,s,0.1529999999999987
104,104,52.125,52.453,s,p,0.32800000000000296
105,105,52.453,52.544,p,s,0.09099999999999397
106,106,52.544,53.60399092970521,s,p,1.059990929705215
