level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,1.751,s,s,,1.751,0
1,1,1.751,2.272,p,p,s,0.5209999999999999,0
4,4,2.272,2.415,s,s,p,0.14300000000000024,0
5,5,2.415,2.521,p,p,s,0.10599999999999987,0
6,6,2.521,3.2510000000000003,s,s,p,0.73,0
7,7,3.2510000000000003,3.373,p,p,s,0.12200000000000033,0
8,8,3.373,4.376,s,s,p,1.0029999999999992,0
9,9,4.376,5.398,p,p,s,1.0220000000000002,0
10,10,5.398,6.622999999999999,s,s,p,1.2250000000000003,0
11,11,6.622999999999999,6.995,p,p,s,0.3719999999999999,0
12,12,6.995,7.841,s,s,p,0.8460000000000001,0
13,13,7.841,8.001999999999999,p,p,s,0.1609999999999987,0
14,14,8.001999999999999,8.617,s,s,p,0.6150000000000021,0
15,15,8.617,9.0,p,p,s,0.3829999999999991,0
18,18,9.0,9.382,s,s,p,0.3819999999999997,0
19,19,9.382,9.622,p,p,s,0.2400000000000002,0
20,20,9.622,10.58,s,s,p,0.9580000000000002,0
21,21,10.58,10.649,p,p,s,0.06900000000000084,0
22,22,10.649,12.317,s,s,p,1.6679999999999993,0
23,23,12.317,12.37,p,p,s,0.05299999999999905,0
24,24,12.37,13.113,s,s,p,0.7430000000000003,0
25,25,13.113,13.668,p,p,s,0.5549999999999997,0
26,26,13.668,14.015999999999998,s,s,p,0.34800000000000075,0
27,27,14.015999999999998,14.734000000000002,p,p,s,0.718,0
32,32,14.734000000000002,15.597999999999999,s,s,p,0.8640000000000008,0
33,33,15.597999999999999,15.652000000000001,p,p,s,0.053999999999998494,0
34,34,15.652000000000001,16.13,s,s,p,0.4779999999999998,0
35,35,16.13,16.188,p,p,s,0.05799999999999982,0
36,36,16.188,16.745,s,s,p,0.5570000000000022,0
37,37,16.745,17.528,p,p,s,0.7829999999999977,0
40,40,17.528,17.829,s,s,p,0.30100000000000193,0
41,41,17.829,19.44,p,p,s,1.6110000000000007,1
44,44,19.44,20.342,s,s,p,0.9019999999999976,0
45,45,20.342,20.44,p,p,s,0.09800000000000253,0
46,46,20.44,21.429000000000002,s,s,p,0.9889999999999972,0
47,47,21.429000000000002,21.53,p,p,s,0.10100000000000264,0
48,48,21.53,22.359,s,s,p,0.8290000000000006,0
49,49,22.359,22.51,p,p,s,0.1509999999999998,0
50,50,22.51,24.109,s,s,p,1.5990000000000002,0
51,51,24.109,24.27,p,p,s,0.1609999999999978,0
52,52,24.27,25.439,s,s,p,1.1690000000000005,0
53,53,25.439,25.592,p,p,s,0.1529999999999987,0
54,54,25.592,25.928,s,s,p,0.3360000000000021,0
55,55,25.928,26.343000000000004,p,p,s,0.4149999999999992,0
56,56,26.343000000000004,29.121,s,s,p,2.7779999999999987,0
57,57,29.121,30.278000000000002,p,p,s,1.157,0
58,58,30.278000000000002,30.590999999999998,s,s,p,0.3130000000000024,0
59,59,30.590999999999998,30.712,p,p,s,0.12099999999999865,0
60,60,30.712,30.878,s,s,p,0.16600000000000034,0
61,61,30.878,30.952,p,p,s,0.07399999999999808,0
62,62,30.952,31.932,s,s,p,0.9800000000000004,0
63,63,31.932,32.668,p,p,s,0.7360000000000007,0
66,66,32.668,33.823,s,s,p,1.1550000000000011,0
67,67,33.823,34.446999999999996,p,p,s,0.6240000000000023,0
68,68,34.446999999999996,34.723,s,s,p,0.27599999999999625,0
69,69,34.723,35.162,p,p,s,0.4390000000000001,0
70,70,35.162,36.086999999999996,s,s,p,0.9250000000000044,0
71,71,36.086999999999996,36.629,p,p,s,0.5419999999999945,0
72,72,36.629,40.023,s,s,p,3.394000000000005,0
73,73,40.023,40.123000000000005,p,p,s,0.09999999999999433,0
74,74,40.123000000000005,40.582,s,s,p,0.4590000000000032,0
75,75,40.582,40.654,p,p,s,0.07199999999999562,0
76,76,40.654,40.861,s,s,p,0.20700000000000074,0
77,77,40.861,41.271,p,p,s,0.4100000000000037,0
78,78,41.271,42.715,s,s,p,1.4440000000000026,0
79,79,42.715,43.01,p,p,s,0.2949999999999946,0
80,80,43.01,44.223,s,s,p,1.213000000000001,0
81,81,44.223,44.402,p,p,s,0.17900000000000205,0
82,82,44.402,46.074,s,s,p,1.6719999999999968,0
83,83,46.074,46.839,p,p,s,0.7650000000000006,0
84,84,46.839,48.0,s,s,p,1.1610000000000014,0
85,85,48.0,48.461999999999996,p,p,s,0.4620000000000033,0
88,88,48.461999999999996,50.77,s,s,p,2.3080000000000003,0
89,89,50.77,51.663999999999994,p,p,s,0.8939999999999984,0
90,90,51.663999999999994,53.43600000000001,s,s,p,1.7719999999999985,0
91,91,53.43600000000001,54.343999999999994,p,p,s,0.9080000000000013,0
92,92,54.343999999999994,57.824,s,s,p,3.479999999999997,0
93,93,57.824,58.341,p,p,s,0.517000000000003,0
96,96,58.341,59.606,s,s,p,1.2650000000000006,0
97,97,59.606,60.20399999999999,p,p,s,0.597999999999999,0
98,98,60.20399999999999,61.691,s,s,p,1.487000000000002,0
99,99,61.691,61.757,p,p,s,0.0659999999999954,0
100,100,61.757,62.516999999999996,s,s,p,0.7600000000000051,0
101,101,62.516999999999996,62.943999999999996,p,p,s,0.4269999999999996,1
104,104,62.943999999999996,66.595,s,s,p,3.650999999999996,0
105,105,66.595,67.215,p,p,s,0.6200000000000045,0
108,108,67.215,68.643,s,s,p,1.4279999999999973,0
109,109,68.643,68.703,p,p,s,0.060000000000002274,0
110,110,68.703,69.042,s,s,p,0.33899999999999864,0
111,111,69.042,69.142,p,p,s,0.09999999999999433,0
112,112,69.142,69.502,s,s,p,0.35999999999999943,0
113,113,69.502,70.152,p,p,s,0.6500000000000057,0
114,114,70.152,71.193,s,s,p,1.0409999999999968,0
115,115,71.193,71.592,p,p,s,0.3990000000000009,0
116,116,71.592,72.0,s,s,p,0.4080000000000013,0
117,117,72.0,72.072,p,p,s,0.07200000000000273,0
118,118,72.072,72.905,s,s,p,0.8329999999999984,0
119,119,72.905,72.979,p,p,s,0.07399999999999808,0
120,120,72.979,73.503,s,s,p,0.5240000000000009,0
121,121,73.503,73.625,p,p,s,0.12199999999999987,0
122,122,73.625,73.898,s,s,p,0.2729999999999961,0
123,123,73.898,73.961,p,p,s,0.06300000000000239,0
124,124,73.961,75.421,s,s,p,1.460000000000008,0
125,125,75.421,75.648,p,p,s,0.22699999999998965,0
126,126,75.648,76.062,s,s,p,0.4140000000000015,0
127,127,76.062,76.446,p,p,s,0.3840000000000003,0
128,128,76.446,77.029,s,s,p,0.5829999999999984,0
129,129,77.029,77.367,p,p,s,0.3380000000000081,0
130,130,77.367,78.673,s,s,p,1.3059999999999974,0
131,131,78.673,78.757,p,p,s,0.08400000000000317,0
132,132,78.757,79.04498866213152,s,s,p,0.2879886621315109,0
