level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,4.426,s,s,,4.426,0
1,1,4.426,4.53,p,p,s,0.10400000000000008,0
2,2,4.53,4.641,s,s,p,0.11099999999999977,0
3,3,4.641,5.811,p,p,s,1.17,1
8,8,5.811,6.71,s,s,p,0.899,0
9,9,6.71,6.891,p,p,s,0.18100000000000005,0
10,10,6.891,7.499,s,s,p,0.6080000000000005,0
11,11,7.499,7.734,p,p,s,0.23499999999999946,0
12,12,7.734,7.9639999999999995,s,s,p,0.23000000000000045,0
13,13,7.9639999999999995,8.017000000000001,p,p,s,0.05299999999999905,0
14,14,8.017000000000001,8.513,s,s,p,0.4960000000000005,0
15,15,8.513,8.642999999999999,p,p,s,0.13000000000000078,0
16,16,8.642999999999999,9.215,s,s,p,0.5719999999999992,0
17,17,9.215,10.231,p,p,s,1.016,0
24,24,10.231,11.412,s,s,p,1.1809999999999992,0
25,25,11.412,11.474,p,p,s,0.062000000000001165,0
26,26,11.474,11.783,s,s,p,0.3089999999999993,0
27,27,11.783,11.860999999999999,p,p,s,0.07800000000000118,0
28,28,11.860999999999999,12.509,s,s,p,0.6479999999999997,0
29,29,12.509,13.144,p,p,s,0.6349999999999998,0
34,34,13.144,14.423,s,s,p,1.2790000000000001,0
35,35,14.423,14.482999999999999,p,p,s,0.0600000000000005,0
36,36,14.482999999999999,14.92,s,s,p,0.4369999999999994,0
37,37,14.92,15.119000000000002,p,p,s,0.19899999999999984,0
38,38,15.119000000000002,15.321,s,s,p,0.202,0
39,39,15.321,15.38,p,p,s,0.05900000000000105,0
40,40,15.38,16.245,s,s,p,0.8650000000000002,0
41,41,16.245,16.407,p,p,s,0.16199999999999906,0
44,44,16.407,17.035999999999998,s,s,p,0.6290000000000013,0
45,45,17.035999999999998,17.088,p,p,s,0.0519999999999996,0
46,46,17.088,17.257,s,s,p,0.16900000000000048,0
47,47,17.257,17.392,p,p,s,0.134999999999998,0
48,48,17.392,17.587,s,s,p,0.19500000000000028,0
49,49,17.587,18.480999999999998,p,p,s,0.8940000000000019,0
50,50,18.480999999999998,19.788,s,s,p,1.3069999999999986,0
51,51,19.788,20.135,p,p,s,0.3469999999999977,0
52,52,20.135,20.291,s,s,p,0.15600000000000236,0
53,53,20.291,20.361,p,p,s,0.07000000000000027,0
54,54,20.361,21.426,s,s,p,1.0649999999999975,0
55,55,21.426,21.601,p,p,s,0.1750000000000007,0
56,56,21.601,23.38,s,s,p,1.7790000000000001,0
57,57,23.38,23.691999999999997,p,p,s,0.3120000000000012,0
58,58,23.691999999999997,24.39,s,s,p,0.6980000000000004,0
59,59,24.39,24.441,p,p,s,0.05099999999999838,0
60,60,24.441,24.646,s,s,p,0.20500000000000185,0
61,61,24.646,25.168000000000003,p,p,s,0.5219999999999985,0
66,66,25.168000000000003,26.226,s,s,p,1.0579999999999998,0
67,67,26.226,26.296999999999997,p,p,s,0.0710000000000015,0
68,68,26.296999999999997,27.235,s,s,p,0.9379999999999988,0
69,69,27.235,27.311999999999998,p,p,s,0.07700000000000172,0
70,70,27.311999999999998,28.249000000000002,s,s,p,0.9369999999999976,0
71,71,28.249000000000002,29.73,p,p,s,1.4810000000000016,0
82,82,29.73,31.268,s,s,p,1.5380000000000005,0
83,83,31.268,31.783,p,p,s,0.5150000000000006,0
84,84,31.783,32.608000000000004,s,s,p,0.8249999999999957,0
85,85,32.608000000000004,32.688,p,p,s,0.0800000000000054,0
86,86,32.688,33.507,s,s,p,0.8189999999999955,0
87,87,33.507,33.995,p,p,s,0.3719999999999999,1
92,92,33.995,34.564,s,s,p,0.5690000000000026,0
93,93,34.564,34.656,p,p,s,0.09199999999999876,0
94,94,34.656,34.855,s,s,p,0.19899999999999807,0
95,95,34.855,35.01,p,p,s,0.15500000000000114,0
96,96,35.01,35.776,s,s,p,0.7659999999999982,0
97,97,35.776,37.732,p,p,s,1.956000000000003,1
102,102,37.732,40.052,s,s,p,2.3200000000000003,0
103,103,40.052,40.938,p,p,s,0.8860000000000028,0
106,106,40.938,43.606,s,s,p,2.6679999999999997,0
107,107,43.606,44.739,p,p,s,1.1329999999999956,1
112,112,44.739,45.435,s,s,p,0.6960000000000051,0
113,113,45.435,45.876000000000005,p,p,s,0.4409999999999954,0
114,114,45.876000000000005,46.467,s,s,p,0.5910000000000011,0
115,115,46.467,47.798,p,p,s,1.331000000000003,0
124,124,47.798,48.598,s,s,p,0.7999999999999972,0
125,125,48.598,48.9,p,p,s,0.3019999999999996,0
128,128,48.9,50.461999999999996,s,s,p,1.5620000000000047,0
129,129,50.461999999999996,51.181000000000004,p,p,s,0.7189999999999941,1
136,136,51.181000000000004,52.108999999999995,s,s,p,0.9280000000000044,0
137,137,52.108999999999995,52.236999999999995,p,p,s,0.1280000000000001,0
138,138,52.236999999999995,52.591,s,s,p,0.3539999999999992,0
139,139,52.591,53.211999999999996,p,p,s,0.6210000000000022,0
146,146,53.211999999999996,54.64798185941043,s,s,p,1.4359818594104254,0
