level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,2.561,s,,2.561
1,1,2.561,2.632,p,s,0.07100000000000017
2,2,2.632,4.6419999999999995,s,p,2.0099999999999993
3,3,4.6419999999999995,4.759,p,s,0.11700000000000088
4,4,4.759,4.96,s,p,0.20099999999999962
5,5,4.96,5.039,p,s,0.07899999999999974
6,6,5.039,5.253,s,p,0.2140000000000004
7,7,5.253,5.462,p,s,0.20899999999999963
10,10,5.462,5.788,s,p,0.3260000000000005
11,11,5.788,6.171,p,s,0.383
12,12,6.171,7.134,s,p,0.9630000000000001
13,13,7.134,7.255,p,s,0.12099999999999955
14,14,7.255,8.437,s,p,1.1819999999999995
15,15,8.437,8.68,p,s,0.24300000000000033
16,16,8.68,9.56,s,p,0.8800000000000008
17,17,9.56,9.636,p,s,0.07599999999999874
18,18,9.636,9.995,s,p,0.359
19,19,9.995,10.152,p,s,0.15700000000000003
20,20,10.152,12.406,s,p,2.2540000000000013
21,21,12.406,12.833,p,s,0.4269999999999996
22,22,12.833,13.044,s,p,0.2110000000000003
23,23,13.044,13.225,p,s,0.18099999999999916
24,24,13.225,13.865,s,p,0.6400000000000006
25,25,13.865,14.238,p,s,0.37299999999999933
28,28,14.238,14.644,s,p,0.4060000000000006
29,29,14.644,14.72,p,s,0.07600000000000051
30,30,14.72,15.618,s,p,0.8979999999999997
31,31,15.618,16.135,p,s,0.5170000000000012
32,32,16.135,16.424,s,p,0.2889999999999979
33,33,16.424,16.8,p,s,0.3760000000000012
34,34,16.8,18.424,s,p,1.6239999999999988
35,35,18.424,18.561,p,s,0.13700000000000045
36,36,18.561,18.713,s,p,0.15200000000000102
37,37,18.713,18.957,p,s,0.24399999999999977
38,38,18.957,19.448,s,p,0.49099999999999966
39,39,19.448,19.498,p,s,0.05000000000000071
40,40,19.498,20.207,s,p,0.7089999999999996
41,41,20.207,20.316,p,s,0.10899999999999821
42,42,20.316,20.5,s,p,0.18400000000000105
43,43,20.5,20.573,p,s,0.0730000000000004
44,44,20.573,21.323,s,p,0.75
45,45,21.323,21.43,p,s,0.10699999999999932
46,46,21.43,21.582,s,p,0.15200000000000102
47,47,21.582,21.879,p,s,0.2970000000000006
50,50,21.879,22.514,s,p,0.634999999999998
51,51,22.514,22.614,p,s,0.10000000000000142
52,52,22.614,26.728,s,p,4.114000000000001
53,53,26.728,26.818,p,s,0.08999999999999986
54,54,26.818,27.736,s,p,0.9179999999999993
55,55,27.736,27.926,p,s,0.18999999999999773
56,56,27.926,28.694,s,p,0.7680000000000007
57,57,28.694,29.1,p,s,0.40600000000000236
60,60,29.1,30.092,s,p,0.9919999999999973
61,61,30.092,30.44,p,s,0.34800000000000253
64,64,30.44,31.44,s,p,1.0
65,65,31.44,31.505,p,s,0.06499999999999773
66,66,31.505,31.861,s,p,0.35600000000000165
67,67,31.861,31.933,p,s,0.07199999999999918
68,68,31.933,33.923,s,p,1.990000000000002
69,69,33.923,34.196,p,s,0.27299999999999613
70,70,34.196,34.513,s,p,0.31700000000000017
71,71,34.513,34.699,p,s,0.18599999999999994
72,72,34.699,34.809,s,p,0.10999999999999943
73,73,34.809,34.987,p,s,0.17800000000000438
74,74,34.987,36.84,s,p,1.8530000000000015
75,75,36.84,37.143,p,s,0.30299999999999727
76,76,37.143,37.336,s,p,0.19299999999999784
77,77,37.336,37.489,p,s,0.1529999999999987
