level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.606,s,,1.606
1,1,1.606,1.8,p,s,0.19399999999999995
2,2,1.8,2.759,s,p,0.9589999999999999
3,3,2.759,3.065,p,s,0.30600000000000005
4,4,3.065,4.308,s,p,1.2429999999999999
5,5,4.308,4.375,p,s,0.06700000000000017
6,6,4.375,5.354,s,p,0.9790000000000001
7,7,5.354,5.42,p,s,0.06599999999999984
8,8,5.42,5.633,s,p,0.21300000000000008
9,9,5.633,6.154,p,s,0.5209999999999999
10,10,6.154,6.802,s,p,0.6479999999999997
11,11,6.802,7.131,p,s,0.3290000000000006
12,12,7.131,8.799,s,p,1.6679999999999993
13,13,8.799,8.911999999999999,p,s,0.11299999999999955
14,14,8.911999999999999,9.557,s,p,0.6450000000000014
15,15,9.557,9.974,p,s,0.4169999999999998
16,16,9.974,11.047,s,p,1.0730000000000004
17,17,11.047,11.106,p,s,0.058999999999999275
18,18,11.106,12.242,s,p,1.136000000000001
19,19,12.242,12.337,p,s,0.09499999999999886
20,20,12.337,12.566,s,p,0.22900000000000098
21,21,12.566,12.663,p,s,0.09699999999999953
22,22,12.663,12.796,s,p,0.13299999999999912
23,23,12.796,12.853,p,s,0.057000000000000384
24,24,12.853,15.391,s,p,2.5380000000000003
25,25,15.391,15.444,p,s,0.053000000000000824
26,26,15.444,15.629,s,p,0.18499999999999872
27,27,15.629,16.687,p,s,1.0580000000000016
30,30,16.687,17.256,s,p,0.5689999999999991
31,31,17.256,17.343,p,s,0.08699999999999974
32,32,17.343,18.486,s,p,1.1430000000000007
33,33,18.486,20.082,p,s,1.596
40,40,20.082,20.192,s,p,0.10999999999999943
41,41,20.192,20.374,p,s,0.1819999999999986
42,42,20.374,21.056,s,p,0.6820000000000022
43,43,21.056,21.685,p,s,0.6289999999999978
44,44,21.685,22.469,s,p,0.7840000000000025
45,45,22.469,23.054,p,s,0.5849999999999973
46,46,23.054,23.63,s,p,0.5760000000000005
47,47,23.63,23.738,p,s,0.10800000000000054
48,48,23.738,24.582,s,p,0.8440000000000012
49,49,24.582,24.633,p,s,0.05099999999999838
50,50,24.633,25.042,s,p,0.4090000000000025
51,51,25.042,25.271,p,s,0.2289999999999992
52,52,25.271,25.967,s,p,0.695999999999998
53,53,25.967,26.728,p,s,0.7610000000000028
56,56,26.728,27.808,s,p,1.0799999999999983
57,57,27.808,28.039,p,s,0.23100000000000165
58,58,28.039,28.262999999999998,s,p,0.22399999999999665
59,59,28.262999999999998,28.588,p,s,0.32500000000000284
60,60,28.588,29.167,s,p,0.5790000000000006
61,61,29.167,29.502,p,s,0.3349999999999973
