level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,0.49,s,s,,0.49,0
1,1,0.49,0.773,p,p,s,0.28300000000000003,0
2,2,0.773,1.1179999999999999,s,s,p,0.3450000000000001,0
3,3,1.1179999999999999,2.318,p,p,s,1.2,0
4,4,2.318,3.642,s,s,p,1.3239999999999998,0
5,5,3.642,4.005,p,p,s,0.363,1
8,8,4.005,4.788,s,s,p,0.7830000000000004,0
9,9,4.788,5.1110000000000015,p,p,s,0.3230000000000004,0
10,10,5.1110000000000015,6.849,s,s,p,1.7379999999999995,0
11,11,6.849,7.681,p,p,s,0.8319999999999999,0
14,14,7.681,8.609,s,s,p,0.928,0
15,15,8.609,9.236,p,p,s,0.6270000000000007,0
16,16,9.236,10.405999999999999,s,s,p,1.17,0
17,17,10.405999999999999,11.022,p,p,s,0.6159999999999997,0
18,18,11.022,11.630999999999998,s,s,p,0.609,0
19,19,11.630999999999998,12.274,p,p,s,0.6430000000000007,0
20,20,12.274,13.687999999999999,s,s,p,1.4139999999999997,0
21,21,13.687999999999999,14.275,p,p,s,0.5869999999999997,0
22,22,14.275,15.742,s,s,p,1.4670000000000003,0
23,23,15.742,15.927999999999999,p,p,s,0.18599999999999994,0
24,24,15.927999999999999,16.098,s,s,p,0.16999999999999815,0
25,25,16.098,16.192999999999998,p,p,s,0.09500000000000243,0
26,26,16.192999999999998,16.624000000000002,s,s,p,0.4309999999999974,0
27,27,16.624000000000002,17.622,p,p,s,0.9980000000000012,0
28,28,17.622,18.627,s,s,p,1.004999999999999,0
29,29,18.627,19.616,p,p,s,0.9890000000000008,0
30,30,19.616,20.02,s,s,p,0.4039999999999999,0
31,31,20.02,20.679000000000002,p,p,s,0.6589999999999989,0
32,32,20.679000000000002,21.016,s,s,p,0.3369999999999997,0
33,33,21.016,21.197,p,p,s,0.18100000000000094,0
34,34,21.197,21.755,s,s,p,0.5579999999999998,0
35,35,21.755,22.401999999999997,p,p,s,0.6470000000000021,0
38,38,22.401999999999997,22.76,s,s,p,0.3580000000000005,0
39,39,22.76,22.871,p,p,s,0.1109999999999971,0
40,40,22.871,23.223000000000003,s,s,p,0.3520000000000003,0
41,41,23.223000000000003,24.054000000000002,p,p,s,0.8309999999999995,0
42,42,24.054000000000002,24.86,s,s,p,0.8060000000000009,0
43,43,24.86,25.941999999999997,p,p,s,1.0820000000000007,0
46,46,25.941999999999997,26.349,s,s,p,0.407,0
47,47,26.349,27.334,p,p,s,0.9849999999999994,0
48,48,27.334,28.34,s,s,p,1.0060000000000002,0
49,49,28.34,28.434,p,p,s,0.0940000000000012,0
50,50,28.434,28.784000000000002,s,s,p,0.3499999999999979,0
51,51,28.784000000000002,29.798,p,p,s,1.014000000000003,0
52,52,29.798,30.645,s,s,p,0.8469999999999978,0
53,53,30.645,30.941999999999997,p,p,s,0.2970000000000006,0
54,54,30.941999999999997,31.719,s,s,p,0.777000000000001,0
55,55,31.719,32.196999999999996,p,p,s,0.4780000000000015,0
56,56,32.196999999999996,33.156,s,s,p,0.958999999999996,0
57,57,33.156,33.912,p,p,s,0.7560000000000002,0
58,58,33.912,34.295,s,s,p,0.38300000000000267,0
59,59,34.295,34.793,p,p,s,0.4979999999999976,0
60,60,34.793,35.04,s,s,p,0.2469999999999999,0
61,61,35.04,35.803000000000004,p,p,s,0.7629999999999981,1
64,64,35.803000000000004,36.624,s,s,p,0.8210000000000051,0
65,65,36.624,37.138000000000005,p,p,s,0.5139999999999958,0
66,66,37.138000000000005,38.294000000000004,s,s,p,1.1559999999999988,0
67,67,38.294000000000004,38.672,p,p,s,0.3780000000000001,0
68,68,38.672,39.8,s,s,p,1.128,0
69,69,39.8,40.147,p,p,s,0.3470000000000013,0
70,70,40.147,41.159,s,s,p,1.0120000000000005,0
71,71,41.159,41.396,p,p,s,0.2370000000000019,0
72,72,41.396,41.592,s,s,p,0.19599999999999795,0
73,73,41.592,41.736999999999995,p,p,s,0.14500000000000313,0
74,74,41.736999999999995,41.88399999999999,s,s,p,0.14699999999999847,0
75,75,41.88399999999999,42.441,p,p,s,0.5570000000000022,0
76,76,42.441,42.662,s,s,p,0.22099999999999653,0
77,77,42.662,43.458999999999996,p,p,s,0.7970000000000041,1
80,80,43.458999999999996,44.50899999999999,s,s,p,1.0499999999999972,0
81,81,44.50899999999999,44.905,p,p,s,0.3960000000000008,0
82,82,44.905,46.733999999999995,s,s,p,1.8290000000000008,0
83,83,46.733999999999995,47.69,p,p,s,0.955999999999996,0
84,84,47.69,48.26,s,s,p,0.5700000000000003,0
85,85,48.26,48.5,p,p,s,0.24000000000000196,0
86,86,48.5,52.418,s,s,p,3.9179999999999993,0
87,87,52.418,52.953,p,p,s,0.5350000000000037,0
88,88,52.953,53.291000000000004,s,s,p,0.33799999999999386,0
89,89,53.291000000000004,55.35,p,p,s,2.0590000000000046,1
92,92,55.35,55.718999999999994,s,s,p,0.3689999999999998,0
93,93,55.718999999999994,55.993,p,p,s,0.2740000000000009,0
94,94,55.993,56.50899999999999,s,s,p,0.5159999999999982,0
95,95,56.50899999999999,56.693000000000005,p,p,s,0.1839999999999975,0
96,96,56.693000000000005,57.843,s,s,p,1.1500000000000057,0
97,97,57.843,58.208,p,p,s,0.3649999999999949,0
98,98,58.208,58.683,s,s,p,0.4750000000000014,0
99,99,58.683,59.581,p,p,s,0.8980000000000032,0
100,100,59.581,60.184,s,s,p,0.6029999999999944,0
101,101,60.184,60.534,p,p,s,0.3500000000000014,0
102,102,60.534,61.097,s,s,p,0.5630000000000024,0
103,103,61.097,61.188,p,p,s,0.09100000000000108,0
104,104,61.188,61.523,s,s,p,0.33500000000000085,0
105,105,61.523,62.42100000000001,p,p,s,0.8979999999999961,0
106,106,62.42100000000001,63.293,s,s,p,0.8719999999999999,0
107,107,63.293,64.058,p,p,s,0.7650000000000077,0
108,108,64.058,65.283,s,s,p,1.2249999999999943,0
109,109,65.283,66.87899999999999,p,p,s,1.5960000000000036,0
110,110,66.87899999999999,67.242,s,s,p,0.3629999999999996,0
111,111,67.242,68.688,p,p,s,1.445999999999998,0
112,112,68.688,69.443,s,s,p,0.7549999999999955,0
113,113,69.443,69.778,p,p,s,0.335000000000008,0
114,114,69.778,70.686,s,s,p,0.9080000000000013,0
115,115,70.686,70.939,p,p,s,0.2529999999999859,0
116,116,70.939,73.169,s,s,p,2.230000000000004,0
117,117,73.169,73.63600000000001,p,p,s,0.46699999999999875,1
120,120,73.63600000000001,74.07,s,s,p,0.4339999999999975,0
121,121,74.07,74.536,p,p,s,0.4660000000000082,0
122,122,74.536,76.295,s,s,p,1.7590000000000003,0
123,123,76.295,77.986,p,p,s,1.6910000000000025,0
124,124,77.986,79.20100000000001,s,s,p,1.2149999999999892,0
125,125,79.20100000000001,80.122,p,p,s,0.9210000000000064,0
126,126,80.122,81.065,s,s,p,0.9429999999999978,0
127,127,81.065,81.461,p,p,s,0.3960000000000008,0
128,128,81.461,82.265,s,s,p,0.804000000000002,0
129,129,82.265,82.664,p,p,s,0.3990000000000009,0
130,130,82.664,83.345,s,s,p,0.6809999999999974,0
131,131,83.345,84.301,p,p,s,0.9560000000000032,0
132,132,84.301,84.947,s,s,p,0.6460000000000008,0
133,133,84.947,85.509,p,p,s,0.5619999999999976,0
134,134,85.509,86.00399999999999,s,s,p,0.4950000000000046,0
135,135,86.00399999999999,86.436,p,p,s,0.43200000000000216,0
136,136,86.436,86.8,s,s,p,0.3639999999999901,0
137,137,86.8,87.37799999999999,p,p,s,0.578000000000003,0
138,138,87.37799999999999,88.484,s,s,p,1.1059999999999943,0
139,139,88.484,88.838,p,p,s,0.3539999999999992,0
140,140,88.838,89.52600000000001,s,s,p,0.6880000000000024,0
141,141,89.52600000000001,89.917,p,p,s,0.3910000000000053,0
142,142,89.917,90.274,s,s,p,0.3569999999999993,0
143,143,90.274,90.334,p,p,s,0.060000000000002274,0
144,144,90.334,90.89399999999999,s,s,p,0.5600000000000023,0
145,145,90.89399999999999,91.179,p,p,s,0.2849999999999966,0
146,146,91.179,91.473,s,s,p,0.2939999999999969,0
147,147,91.473,91.794,p,p,s,0.32099999999999795,0
148,148,91.794,92.323,s,s,p,0.5289999999999964,0
149,149,92.323,92.971,p,p,s,0.6480000000000103,0
150,150,92.971,93.34,s,s,p,0.3689999999999998,0
151,151,93.34,93.87899999999999,p,p,s,0.5390000000000015,0
152,152,93.87899999999999,94.565,s,s,p,0.6859999999999928,0
