level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.156,s,,1.156
1,1,1.156,1.254,p,s,0.09800000000000009
2,2,1.254,1.856,s,p,0.6020000000000001
3,3,1.856,1.964,p,s,0.10799999999999987
4,4,1.964,2.666,s,p,0.702
5,5,2.666,3.602,p,s,0.9359999999999999
6,6,3.602,4.0440000000000005,s,p,0.4420000000000006
7,7,4.0440000000000005,4.107,p,s,0.06299999999999972
8,8,4.107,4.525,s,p,0.41800000000000015
9,9,4.525,4.604,p,s,0.07899999999999974
10,10,4.604,5.816,s,p,1.2119999999999997
11,11,5.816,7.138,p,s,1.322
14,14,7.138,8.115,s,p,0.9770000000000003
15,15,8.115,8.353,p,s,0.23799999999999955
18,18,8.353,9.02,s,p,0.6669999999999998
19,19,9.02,9.104,p,s,0.08399999999999963
20,20,9.104,9.895,s,p,0.7910000000000004
21,21,9.895,10.524000000000001,p,s,0.6290000000000013
22,22,10.524000000000001,11.225999999999999,s,p,0.7019999999999982
23,23,11.225999999999999,11.762,p,s,0.5360000000000014
26,26,11.762,12.504,s,p,0.7419999999999991
27,27,12.504,12.686,p,s,0.18200000000000038
28,28,12.686,12.939,s,p,0.2530000000000001
29,29,12.939,13.071,p,s,0.13199999999999967
30,30,13.071,14.372,s,p,1.3010000000000002
31,31,14.372,15.189,p,s,0.8170000000000002
36,36,15.189,15.296,s,p,0.10699999999999932
37,37,15.296,15.349,p,s,0.053000000000000824
38,38,15.349,17.33,s,p,1.980999999999998
39,39,17.33,17.407,p,s,0.07700000000000173
40,40,17.407,17.725,s,p,0.3180000000000014
41,41,17.725,18.138,p,s,0.41300000000000026
42,42,18.138,18.574,s,p,0.43599999999999994
43,43,18.574,18.724,p,s,0.14999999999999858
44,44,18.724,19.703,s,p,0.9789999999999992
45,45,19.703,20.291,p,s,0.588000000000001
46,46,20.291,20.765,s,p,0.4740000000000002
47,47,20.765,21.424,p,s,0.6589999999999989
50,50,21.424,23.191,s,p,1.7669999999999995
51,51,23.191,23.978,p,s,0.7870000000000026
52,52,23.978,24.774,s,p,0.7959999999999994
53,53,24.774,24.832,p,s,0.05799999999999983
54,54,24.832,25.124,s,p,0.29199999999999804
55,55,25.124,25.222,p,s,0.09800000000000253
56,56,25.222,25.997,s,p,0.7749999999999986
57,57,25.997,26.124,p,s,0.1269999999999989
58,58,26.124,26.424,s,p,0.3000000000000007
59,59,26.424,26.634,p,s,0.21000000000000085
60,60,26.634,27.063,s,p,0.4289999999999985
61,61,27.063,27.128,p,s,0.06500000000000128
62,62,27.128,27.316,s,p,0.18799999999999883
63,63,27.316,27.774,p,s,0.45800000000000196
64,64,27.774,28.671,s,p,0.8969999999999985
65,65,28.671,29.201999999999998,p,s,0.5309999999999988
66,66,29.201999999999998,30.363,s,p,1.1610000000000014
67,67,30.363,30.943,p,s,0.5800000000000018
68,68,30.943,31.817,s,p,0.8739999999999988
69,69,31.817,31.948,p,s,0.13100000000000023
70,70,31.948,33.819,s,p,1.8710000000000022
71,71,33.819,34.597,p,s,0.7779999999999987
74,74,34.597,36.577,s,p,1.9799999999999969
75,75,36.577,37.208,p,s,0.6310000000000002
78,78,37.208,38.883,s,p,1.6750000000000043
79,79,38.883,39.955,p,s,1.0719999999999956
80,80,39.955,40.624,s,p,0.669000000000004
81,81,40.624,40.799,p,s,0.17499999999999716
82,82,40.799,41.719,s,p,0.9200000000000017
83,83,41.719,41.78,p,s,0.06099999999999994
84,84,41.78,43.687,s,p,1.9069999999999965
85,85,43.687,44.315,p,s,0.6280000000000001
86,86,44.315,45.091,s,p,0.7760000000000034
87,87,45.091,45.806,p,s,0.7149999999999963
88,88,45.806,46.44,s,p,0.6340000000000003
89,89,46.44,46.566,p,s,0.12600000000000477
90,90,46.566,47.177,s,p,0.6109999999999971
91,91,47.177,47.514,p,s,0.3370000000000033
92,92,47.514,48.325,s,p,0.8109999999999999
93,93,48.325,49.103,p,s,0.7779999999999987
96,96,49.103,50.021,s,p,0.9179999999999993
97,97,50.021,50.443,p,s,0.42199999999999704
98,98,50.443,51.149,s,p,0.7060000000000031
99,99,51.149,52.086,p,s,0.9369999999999976
102,102,52.086,53.793,s,p,1.7070000000000007
103,103,53.793,54.217,p,s,0.4239999999999995
104,104,54.217,54.847,s,p,0.6300000000000026
105,105,54.847,54.942,p,s,0.09499999999999886
106,106,54.942,55.29,s,p,0.347999999999999
107,107,55.29,55.818,p,s,0.5279999999999987
110,110,55.818,56.656,s,p,0.838000000000001
111,111,56.656,57.087,p,s,0.4310000000000045
112,112,57.087,58.141,s,p,1.053999999999995
113,113,58.141,58.237,p,s,0.09600000000000364
114,114,58.237,58.786,s,p,0.5489999999999995
115,115,58.786,58.84,p,s,0.054000000000002046
116,116,58.84,59.052,s,p,0.2119999999999962
117,117,59.052,59.766,p,s,0.7139999999999986
118,118,59.766,60.017,s,p,0.2510000000000048
119,119,60.017,60.483,p,s,0.465999999999994
120,120,60.483,60.787,s,p,0.30400000000000205
121,121,60.787,61.223,p,s,0.43599999999999994
122,122,61.223,61.396,s,p,0.17300000000000182
123,123,61.396,61.775,p,s,0.3789999999999978
124,124,61.775,61.983,s,p,0.2079999999999984
125,125,61.983,62.156,p,s,0.17300000000000182
126,126,62.156,63.212,s,p,1.0560000000000045
127,127,63.212,63.266,p,s,0.05399999999999494
128,128,63.266,64.241,s,p,0.9750000000000014
129,129,64.241,64.302,p,s,0.06100000000000705
130,130,64.302,64.442,s,p,0.13999999999998636
131,131,64.442,64.561,p,s,0.11900000000001398
132,132,64.561,65.483,s,p,0.921999999999997
133,133,65.483,65.901,p,s,0.41799999999999216
134,134,65.901,66.381,s,p,0.480000000000004
