level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,4.215,s,,4.215,s,0
1,1,4.215,4.716,p,s,0.5010000000000003,p,0
2,2,4.716,4.852,s,p,0.13600000000000012,p,1
3,3,4.852,5.0299999999999985,p,s,0.17799999999999905,p,0
4,4,5.0299999999999985,6.292000000000001,s,p,1.2620000000000005,s,0
5,5,6.292000000000001,6.632000000000001,p,s,0.33999999999999986,p,0
6,6,6.632000000000001,6.757000000000001,s,p,0.125,p,1
7,7,6.757000000000001,6.88,p,s,0.12300000000000022,p,0
8,8,6.88,7.155,s,p,0.2750000000000004,s,0
9,9,7.155,8.195,p,s,1.04,p,0
12,12,8.195,8.869,s,p,0.6739999999999995,s,0
13,13,8.869,8.939,p,s,0.07000000000000027,p,0
14,14,8.939,9.47,s,p,0.5310000000000006,s,0
15,15,9.47,9.65,p,s,0.17999999999999972,p,0
16,16,9.65,10.325999999999999,s,p,0.6760000000000002,s,0
17,17,10.325999999999999,10.482000000000001,p,s,0.1559999999999988,p,0
18,18,10.482000000000001,11.232999999999999,s,p,0.7510000000000012,s,0
19,19,11.232999999999999,11.35,p,s,0.1169999999999991,p,0
20,20,11.35,12.0,s,p,0.6500000000000004,s,0
21,21,12.0,12.050999999999998,p,s,0.05100000000000016,p,0
22,22,12.050999999999998,12.439,s,p,0.3879999999999999,s,0
23,23,12.439,12.932,p,s,0.4930000000000003,p,0
24,24,12.932,13.134,s,p,0.202,p,1
25,25,13.134,13.213,p,s,0.07900000000000063,p,0
26,26,13.213,14.554,s,p,1.3409999999999993,s,0
27,27,14.554,14.988,p,s,0.4339999999999993,p,0
30,30,14.988,17.705,s,p,2.7169999999999987,s,0
31,31,17.705,18.0,p,s,0.2950000000000017,p,0
32,32,18.0,18.147000000000002,s,p,0.14699999999999847,p,1
33,33,18.147000000000002,18.371,p,s,0.2240000000000002,p,0
34,34,18.371,18.937,s,p,0.5660000000000025,s,0
35,35,18.937,19.045,p,s,0.10800000000000054,p,0
36,36,19.045,19.396,s,p,0.3509999999999991,s,0
37,37,19.396,19.567,p,s,0.17099999999999935,p,0
38,38,19.567,19.85,s,p,0.28300000000000125,p,1
39,39,19.85,20.442,p,s,0.5919999999999987,p,0
42,42,20.442,21.715,s,p,1.2729999999999997,s,0
43,43,21.715,21.783,p,s,0.06800000000000139,p,0
44,44,21.783,22.33,s,p,0.546999999999997,s,0
45,45,22.33,22.804000000000002,p,s,0.4740000000000002,p,0
46,46,22.804000000000002,22.933000000000003,s,p,0.12900000000000136,p,1
47,47,22.933000000000003,23.136,p,s,0.2029999999999994,p,0
48,48,23.136,23.835,s,p,0.6990000000000016,s,0
49,49,23.835,23.938000000000002,p,s,0.10299999999999797,p,0
50,50,23.938000000000002,24.515,s,p,0.5770000000000017,s,0
51,51,24.515,24.68,p,s,0.16499999999999915,p,0
52,52,24.68,25.576,s,p,0.8960000000000008,s,0
53,53,25.576,25.926,p,s,0.3499999999999979,p,0
54,54,25.926,26.614,s,p,0.6880000000000024,s,0
55,55,26.614,26.896,p,s,0.28200000000000003,p,0
56,56,26.896,27.953000000000003,s,p,1.0569999999999986,s,0
57,57,27.953000000000003,28.17,p,s,0.2170000000000023,p,0
60,60,28.17,28.553,s,p,0.3829999999999991,s,0
61,61,28.553,28.611,p,s,0.05799999999999982,p,0
62,62,28.611,28.854,s,p,0.2429999999999985,p,1
63,63,28.854,28.956999999999997,p,s,0.10300000000000152,p,0
64,64,28.956999999999997,30.336,s,p,1.3789999999999978,s,0
65,65,30.336,30.552,p,s,0.21600000000000108,p,0
68,68,30.552,32.89,s,p,2.338000000000001,s,0
69,69,32.89,33.231,p,s,0.3410000000000011,p,0
70,70,33.231,33.541,s,p,0.3099999999999952,p,1
71,71,33.541,33.611,p,s,0.07000000000000027,p,0
72,72,33.611,34.281,s,p,0.6700000000000017,s,0
73,73,34.281,34.9,p,s,0.6189999999999998,p,0
78,78,34.9,36.0,s,p,1.1000000000000014,s,0
79,79,36.0,36.157,p,s,0.15699999999999648,p,0
80,80,36.157,38.068000000000005,s,p,1.9110000000000011,s,0
81,81,38.068000000000005,38.217,p,s,0.1490000000000009,p,0
82,82,38.217,38.709,s,p,0.4920000000000044,s,0
83,83,38.709,39.156,p,s,0.4469999999999956,p,0
84,84,39.156,39.473,s,p,0.31700000000000017,s,0
85,85,39.473,39.534,p,s,0.060999999999999936,p,0
86,86,39.534,40.321,s,p,0.7869999999999989,s,0
87,87,40.321,40.554,p,s,0.2330000000000041,p,0
88,88,40.554,40.763000000000005,s,p,0.20899999999999608,p,1
89,89,40.763000000000005,40.925,p,s,0.16199999999999906,p,0
90,90,40.925,41.556999999999995,s,p,0.632000000000005,s,0
91,91,41.556999999999995,41.93,p,s,0.3729999999999976,p,0
92,92,41.93,43.86,s,p,1.93,s,0
93,93,43.86,44.375,p,s,0.5150000000000006,p,0
94,94,44.375,46.77,s,p,2.395000000000003,s,0
95,95,46.77,47.143,p,s,0.3729999999999976,p,0
96,96,47.143,48.089,s,p,0.945999999999998,s,0
97,97,48.089,48.586999999999996,p,s,0.4980000000000047,p,0
98,98,48.586999999999996,49.083,s,p,0.4959999999999951,s,0
99,99,49.083,49.568000000000005,p,s,0.4849999999999994,p,0
100,100,49.568000000000005,50.208999999999996,s,p,0.6410000000000053,s,0
101,101,50.208999999999996,50.727,p,s,0.5179999999999936,p,0
102,102,50.727,51.193000000000005,s,p,0.4660000000000011,s,0
103,103,51.193000000000005,51.26,p,s,0.06700000000000017,p,0
104,104,51.26,52.1,s,p,0.8400000000000034,s,0
105,105,52.1,52.271,p,s,0.17099999999999935,p,0
106,106,52.271,52.879,s,p,0.6079999999999971,s,0
107,107,52.879,52.992,p,s,0.11299999999999955,p,0
108,108,52.992,54.023999999999994,s,p,1.0320000000000036,s,0
109,109,54.023999999999994,54.42100000000001,p,s,0.3969999999999985,p,0
110,110,54.42100000000001,54.67,s,p,0.24900000000000236,p,1
111,111,54.67,54.836999999999996,p,s,0.1670000000000016,p,0
112,112,54.836999999999996,55.255,s,p,0.4179999999999993,s,0
113,113,55.255,55.387,p,s,0.1319999999999979,p,0
114,114,55.387,57.431999999999995,s,p,2.0450000000000017,s,0
115,115,57.431999999999995,57.486999999999995,p,s,0.054999999999999716,p,0
116,116,57.486999999999995,57.97498866213152,s,p,0.4879886621315208,s,0
