level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,1.228,s,,1.228,s,0
1,1,1.228,1.298,p,s,0.07000000000000006,p,0
2,2,1.298,1.9609999999999999,s,p,0.6629999999999999,s,0
3,3,1.9609999999999999,2.066,p,s,0.10499999999999976,p,0
4,4,2.066,2.915,s,p,0.8490000000000002,s,0
5,5,2.915,3.0610000000000004,p,s,0.1459999999999999,p,0
6,6,3.0610000000000004,3.947,s,p,0.8860000000000001,s,0
7,7,3.947,4.018,p,s,0.07099999999999973,p,0
8,8,4.018,5.3290000000000015,s,p,1.3110000000000008,s,0
9,9,5.3290000000000015,5.522,p,s,0.1929999999999996,p,0
10,10,5.522,6.09,s,p,0.5679999999999996,s,0
11,11,6.09,6.774,p,s,0.6840000000000002,p,0
14,14,6.774,7.609,s,p,0.835,s,0
15,15,7.609,8.644,p,s,1.035,p,0
16,16,8.644,9.222000000000001,s,p,0.5779999999999994,s,0
17,17,9.222000000000001,9.626,p,s,0.4039999999999999,p,0
18,18,9.626,9.923,s,p,0.2970000000000006,s,0
19,19,9.923,10.079,p,s,0.15600000000000058,p,0
20,20,10.079,10.401,s,p,0.3219999999999992,p,1
21,21,10.401,10.837,p,s,0.436,p,0
22,22,10.837,11.075,s,p,0.23799999999999955,p,1
23,23,11.075,11.186,p,s,0.11100000000000064,p,0
24,24,11.186,12.062999999999999,s,p,0.8770000000000007,s,0
25,25,12.062999999999999,12.187999999999999,p,s,0.125,p,0
26,26,12.187999999999999,12.901,s,p,0.7129999999999992,s,0
27,27,12.901,12.964,p,s,0.06300000000000061,p,0
28,28,12.964,13.824000000000002,s,p,0.8599999999999994,s,0
29,29,13.824000000000002,14.168,p,s,0.3439999999999994,p,0
30,30,14.168,14.82,s,p,0.652000000000001,s,0
31,31,14.82,15.501,p,s,0.6809999999999992,p,0
34,34,15.501,15.732000000000001,s,p,0.2309999999999999,p,1
35,35,15.732000000000001,16.504,p,s,0.7720000000000021,p,0
36,36,16.504,16.846,s,p,0.34199999999999875,s,0
37,37,16.846,16.914,p,s,0.06800000000000139,p,0
38,38,16.914,17.656,s,p,0.7419999999999973,s,0
39,39,17.656,17.845,p,s,0.18900000000000008,p,0
40,40,17.845,18.212,s,p,0.3670000000000009,s,0
41,41,18.212,18.509,p,s,0.2970000000000006,p,0
42,42,18.509,19.027,s,p,0.5180000000000007,s,0
43,43,19.027,19.642,p,s,0.6149999999999984,p,0
44,44,19.642,19.91,s,p,0.2680000000000007,s,0
45,45,19.91,19.986,p,s,0.07600000000000051,p,0
46,46,19.986,20.275,s,p,0.2889999999999979,s,0
47,47,20.275,20.343,p,s,0.06800000000000139,p,0
48,48,20.343,20.848000000000003,s,p,0.504999999999999,s,0
49,49,20.848000000000003,20.978,p,s,0.13000000000000256,p,0
50,50,20.978,21.554000000000002,s,p,0.5759999999999971,s,0
51,51,21.554000000000002,21.638,p,s,0.08400000000000317,p,0
52,52,21.638,23.128,s,p,1.4899999999999984,s,0
53,53,23.128,23.209,p,s,0.08099999999999953,p,0
54,54,23.209,24.408,s,p,1.1990000000000016,s,0
55,55,24.408,24.524,p,s,0.11599999999999965,p,0
56,56,24.524,25.613000000000003,s,p,1.0889999999999986,s,0
57,57,25.613000000000003,25.965999999999998,p,s,0.35300000000000153,p,0
58,58,25.965999999999998,26.113000000000003,s,p,0.14699999999999847,p,1
59,59,26.113000000000003,26.761999999999997,p,s,0.6490000000000009,p,0
64,64,26.761999999999997,27.29,s,p,0.5279999999999987,s,0
65,65,27.29,29.384,p,s,2.0940000000000007,p,0
70,70,29.384,31.142,s,p,1.7579999999999991,s,0
71,71,31.142,31.83,p,s,0.6879999999999988,p,0
72,72,31.83,31.953000000000003,s,p,0.12300000000000112,p,1
73,73,31.953000000000003,33.368,p,s,1.4150000000000027,p,0
74,74,33.368,35.062,s,p,1.6939999999999955,s,0
75,75,35.062,35.387,p,s,0.32500000000000284,p,0
76,76,35.387,35.925,s,p,0.5379999999999967,s,0
77,77,35.925,36.07,p,s,0.14500000000000313,p,0
78,78,36.07,36.619,s,p,0.5489999999999995,s,0
79,79,36.619,36.691,p,s,0.07200000000000273,p,0
80,80,36.691,37.196,s,p,0.5049999999999955,s,0
81,81,37.196,37.321,p,s,0.125,p,0
82,82,37.321,37.580999999999996,s,p,0.2600000000000051,s,0
83,83,37.580999999999996,37.802,p,s,0.22099999999999653,p,0
84,84,37.802,37.94,s,p,0.13799999999999812,p,1
85,85,37.94,38.104,p,s,0.16400000000000148,p,0
86,86,38.104,39.219,s,p,1.115000000000002,s,0
87,87,39.219,39.391,p,s,0.17199999999999704,p,0
88,88,39.391,40.385999999999996,s,p,0.9950000000000044,s,0
89,89,40.385999999999996,41.145,p,s,0.7590000000000003,p,0
90,90,41.145,43.293,s,p,2.1479999999999957,s,0
91,91,43.293,43.983999999999995,p,s,0.6910000000000025,p,0
94,94,43.983999999999995,45.1,s,p,1.1159999999999997,s,0
95,95,45.1,45.285,p,s,0.1849999999999952,p,0
96,96,45.285,45.896,s,p,0.6110000000000042,s,0
97,97,45.896,46.035,p,s,0.1389999999999958,p,0
98,98,46.035,46.222,s,p,0.18700000000000472,s,0
99,99,46.222,46.78,p,s,0.5579999999999998,p,0
100,100,46.78,47.942,s,p,1.161999999999999,s,0
101,101,47.942,48.0,p,s,0.05799999999999982,p,0
102,102,48.0,48.305,s,p,0.3049999999999997,p,1
103,103,48.305,48.52,p,s,0.2150000000000034,p,0
