level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,3.181,s,,3.181,s,0
1,1,3.181,3.8339999999999996,p,s,0.653,p,0
4,4,3.8339999999999996,4.267,s,p,0.4329999999999994,s,0
5,5,4.267,4.532,p,s,0.26500000000000057,p,0
8,8,4.532,4.978,s,p,0.4459999999999997,s,0
9,9,4.978,5.522,p,s,0.5440000000000005,p,0
10,10,5.522,7.614,s,p,2.092,s,0
11,11,7.614,7.692,p,s,0.07800000000000029,p,0
12,12,7.692,8.759,s,p,1.0670000000000002,s,0
13,13,8.759,8.828,p,s,0.06899999999999906,p,0
14,14,8.828,9.35,s,p,0.5220000000000002,s,0
15,15,9.35,9.792,p,s,0.44200000000000017,p,0
16,16,9.792,11.829,s,p,2.037000000000001,s,0
17,17,11.829,11.887,p,s,0.05799999999999982,p,0
18,18,11.887,12.097000000000001,s,p,0.20999999999999908,s,0
19,19,12.097000000000001,12.572000000000001,p,s,0.4749999999999997,p,0
22,22,12.572000000000001,13.911,s,p,1.3390000000000004,s,0
23,23,13.911,14.072000000000001,p,s,0.1609999999999996,p,0
24,24,14.072000000000001,16.032,s,p,1.9600000000000009,s,0
25,25,16.032,16.09,p,s,0.05799999999999982,p,0
26,26,16.09,17.037,s,p,0.9469999999999992,s,0
27,27,17.037,17.368,p,s,0.3309999999999995,p,0
30,30,17.368,18.278,s,p,0.91,s,0
31,31,18.278,18.334,p,s,0.05600000000000094,p,0
32,32,18.334,19.781,s,p,1.4469999999999992,s,0
33,33,19.781,20.371,p,s,0.5899999999999999,p,0
34,34,20.371,21.629,s,p,1.258000000000003,s,0
35,35,21.629,21.865,p,s,0.2359999999999971,p,0
36,36,21.865,21.971,s,p,0.10600000000000163,p,1
37,37,21.971,22.046,p,s,0.07499999999999929,p,0
38,38,22.046,24.561999999999998,s,p,2.5160000000000022,s,0
39,39,24.561999999999998,24.675,p,s,0.11299999999999955,p,0
40,40,24.675,24.915,s,p,0.23999999999999844,s,0
41,41,24.915,25.143,p,s,0.22800000000000156,p,0
42,42,25.143,25.608,s,p,0.4649999999999999,s,0
43,43,25.608,25.834,p,s,0.2259999999999991,p,0
44,44,25.834,27.0,s,p,1.1660000000000004,s,0
45,45,27.0,27.335,p,s,0.33500000000000085,p,0
46,46,27.335,27.673,s,p,0.33800000000000097,s,0
47,47,27.673,27.783,p,s,0.10999999999999943,p,0
48,48,27.783,29.224,s,p,1.4409999999999992,s,0
49,49,29.224,29.281999999999996,p,s,0.05799999999999982,p,0
50,50,29.281999999999996,30.01,s,p,0.7280000000000015,s,0
51,51,30.01,31.570999999999998,p,s,1.561,p,0
54,54,31.570999999999998,32.381,s,p,0.8099999999999987,s,0
55,55,32.381,32.655,p,s,0.2740000000000009,p,0
56,56,32.655,33.113,s,p,0.4579999999999984,s,0
57,57,33.113,33.207,p,s,0.0940000000000012,p,0
58,58,33.207,33.647,s,p,0.4399999999999977,s,0
59,59,33.647,34.21,p,s,0.5630000000000024,p,0
60,60,34.21,35.729,s,p,1.5189999999999984,s,0
61,61,35.729,35.874,p,s,0.14500000000000313,p,0
62,62,35.874,38.45798185941043,s,p,2.5839818594104287,s,0
