level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,3.87,s,s,,3.87,0
1,1,3.87,4.7010000000000005,p,p,s,0.8310000000000004,1
8,8,4.7010000000000005,6.303,s,s,p,1.6019999999999994,0
9,9,6.303,6.712999999999999,p,p,s,0.41000000000000014,1
12,12,6.712999999999999,7.205,s,s,p,0.49200000000000005,0
13,13,7.205,7.281000000000001,p,p,s,0.07599999999999962,0
14,14,7.281000000000001,7.781000000000001,s,s,p,0.5,0
15,15,7.781000000000001,7.882999999999999,p,p,s,0.10200000000000033,0
16,16,7.882999999999999,8.671,s,s,p,0.7879999999999994,0
17,17,8.671,8.972000000000001,p,p,s,0.30100000000000016,0
20,20,8.972000000000001,9.8,s,s,p,0.8280000000000012,0
21,21,9.8,10.384,p,p,s,0.5839999999999996,0
24,24,10.384,10.905,s,s,p,0.5209999999999989,0
25,25,10.905,11.005999999999998,p,p,s,0.10100000000000088,0
26,26,11.005999999999998,11.191,s,s,p,0.18499999999999872,0
27,27,11.191,12.115,p,p,s,0.9240000000000012,0
38,38,12.115,12.33,s,s,p,0.21499999999999986,0
39,39,12.33,12.734000000000002,p,p,s,0.4039999999999999,0
42,42,12.734000000000002,13.837,s,s,p,1.1029999999999998,0
43,43,13.837,14.087,p,p,s,0.25,0
44,44,14.087,15.189,s,s,p,1.1020000000000003,0
45,45,15.189,16.273,p,p,s,1.0839999999999996,0
48,48,16.273,17.433,s,s,p,1.16,0
49,49,17.433,17.62,p,p,s,0.1870000000000012,0
52,52,17.62,18.324,s,s,p,0.7040000000000006,0
53,53,18.324,18.385,p,p,s,0.060999999999999936,0
54,54,18.385,19.04,s,s,p,0.6549999999999976,0
55,55,19.04,19.132,p,p,s,0.0920000000000023,0
56,56,19.132,19.842,s,s,p,0.7099999999999973,0
57,57,19.842,21.281999999999996,p,p,s,1.4400000000000013,1
70,70,21.281999999999996,22.928,s,s,p,1.6460000000000008,0
71,71,22.928,23.839000000000002,p,p,s,0.9109999999999978,1
78,78,23.839000000000002,24.476999999999997,s,s,p,0.6380000000000017,0
79,79,24.476999999999997,24.595,p,p,s,0.11799999999999855,0
80,80,24.595,25.406999999999996,s,s,p,0.8120000000000012,0
81,81,25.406999999999996,25.955,p,p,s,0.5479999999999983,0
82,82,25.955,27.0,s,s,p,1.0450000000000017,0
83,83,27.0,27.336,p,p,s,0.3359999999999985,0
84,84,27.336,27.863000000000003,s,s,p,0.527000000000001,0
85,85,27.863000000000003,28.241,p,p,s,0.3780000000000001,0
86,86,28.241,28.965999999999998,s,s,p,0.7250000000000014,0
87,87,28.965999999999998,29.283,p,p,s,0.31700000000000017,0
88,88,29.283,30.015,s,s,p,0.7319999999999993,0
89,89,30.015,30.103,p,p,s,0.08800000000000098,0
90,90,30.103,30.38,s,s,p,0.2769999999999975,0
91,91,30.38,31.069000000000003,p,p,s,0.6890000000000001,0
94,94,31.069000000000003,32.315,s,s,p,1.2459999999999989,0
95,95,32.315,32.88,p,p,s,0.5650000000000048,0
98,98,32.88,33.564,s,s,p,0.6839999999999975,0
99,99,33.564,33.62,p,p,s,0.05599999999999738,0
100,100,33.62,34.332,s,s,p,0.7120000000000033,0
101,101,34.332,34.435,p,p,s,0.10300000000000152,0
102,102,34.435,35.071,s,s,p,0.6359999999999957,0
103,103,35.071,35.162,p,p,s,0.09100000000000108,0
104,104,35.162,35.676,s,s,p,0.5140000000000029,0
105,105,35.676,36.48,p,p,s,0.8039999999999949,0
112,112,36.48,37.647,s,s,p,1.1670000000000016,0
113,113,37.647,37.719,p,p,s,0.07200000000000273,0
114,114,37.719,38.082,s,s,p,0.3629999999999996,0
115,115,38.082,39.469,p,p,s,1.3870000000000005,0
120,120,39.469,40.823,s,s,p,1.3539999999999992,0
121,121,40.823,40.896,p,p,s,0.0730000000000004,0
122,122,40.896,41.301,s,s,p,0.4050000000000011,0
123,123,41.301,41.955,p,p,s,0.6539999999999964,0
124,124,41.955,42.852,s,s,p,0.8969999999999985,0
125,125,42.852,42.938,p,p,s,0.08600000000000563,0
126,126,42.938,43.56100000000001,s,s,p,0.6229999999999976,0
127,127,43.56100000000001,43.623999999999995,p,p,s,0.06300000000000239,0
128,128,43.623999999999995,44.353,s,s,p,0.7289999999999992,0
129,129,44.353,45.095,p,p,s,0.7419999999999973,0
132,132,45.095,46.352,s,s,p,1.2569999999999981,0
133,133,46.352,46.435,p,p,s,0.08300000000000551,0
134,134,46.435,46.771,s,s,p,0.3359999999999985,0
135,135,46.771,47.173,p,p,s,0.402000000000001,0
136,136,47.173,49.19,s,s,p,2.016999999999996,0
137,137,49.19,49.24,p,p,s,0.05000000000000426,0
