level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,1.69,s,s,,1.69,0
1,1,1.69,1.885,p,p,s,0.19500000000000006,0
4,4,1.885,2.435,s,s,p,0.55,0
5,5,2.435,3.0,p,p,s,0.565,0
8,8,3.0,3.6,s,s,p,0.6000000000000001,0
9,9,3.6,3.7539999999999996,p,p,s,0.15399999999999991,0
10,10,3.7539999999999996,3.9389999999999996,s,s,p,0.18500000000000005,0
11,11,3.9389999999999996,4.031000000000001,p,p,s,0.09199999999999964,0
12,12,4.031000000000001,5.136,s,s,p,1.1050000000000004,0
13,13,5.136,5.577000000000001,p,p,s,0.44099999999999984,1
16,16,5.577000000000001,6.229,s,s,p,0.6520000000000001,0
17,17,6.229,6.398,p,p,s,0.1689999999999996,0
18,18,6.398,7.638,s,s,p,1.2400000000000002,0
19,19,7.638,8.475999999999999,p,p,s,0.8379999999999992,1
22,22,8.475999999999999,10.169,s,s,p,1.6930000000000014,0
23,23,10.169,10.258,p,p,s,0.08899999999999864,0
24,24,10.258,11.229000000000001,s,s,p,0.971,0
25,25,11.229000000000001,11.585,p,p,s,0.35600000000000165,0
26,26,11.585,13.545,s,s,p,1.959999999999999,0
27,27,13.545,14.162,p,p,s,0.6169999999999991,0
28,28,14.162,14.695,s,s,p,0.5330000000000013,0
29,29,14.695,14.75,p,p,s,0.054999999999999716,0
30,30,14.75,15.0,s,s,p,0.25,0
31,31,15.0,15.075999999999999,p,p,s,0.07600000000000051,0
32,32,15.075999999999999,15.613,s,s,p,0.5369999999999989,0
33,33,15.613,15.94,p,p,s,0.327,0
36,36,15.94,16.74,s,s,p,0.7999999999999989,0
37,37,16.74,16.845,p,p,s,0.10500000000000044,0
38,38,16.845,17.076,s,s,p,0.23100000000000165,0
39,39,17.076,17.147000000000002,p,p,s,0.07099999999999795,0
40,40,17.147000000000002,17.476,s,s,p,0.3290000000000006,0
41,41,17.476,17.869,p,p,s,0.3930000000000007,0
42,42,17.869,18.414,s,s,p,0.5450000000000017,0
45,45,18.414,18.945,p,p,s,0.5309999999999988,0
48,48,18.945,20.015,s,s,p,1.0700000000000005,0
49,49,20.015,20.399,p,p,s,0.3840000000000003,0
50,50,20.399,21.219,s,s,p,0.8200000000000003,0
51,51,21.219,21.813000000000002,p,p,s,0.5939999999999976,0
52,52,21.813000000000002,23.403000000000002,s,s,p,1.59,0
53,53,23.403000000000002,23.54,p,p,s,0.13700000000000045,0
54,54,23.54,24.33,s,s,p,0.7899999999999991,0
55,55,24.33,25.081,p,p,s,0.7510000000000012,0
56,56,25.081,25.965999999999998,s,s,p,0.8850000000000016,0
57,57,25.965999999999998,26.125999999999998,p,p,s,0.16000000000000014,0
58,58,26.125999999999998,27.205,s,s,p,1.078999999999997,0
59,59,27.205,27.438000000000002,p,p,s,0.2330000000000005,0
60,60,27.438000000000002,27.75,s,s,p,0.3120000000000012,0
61,61,27.75,27.875,p,p,s,0.125,0
62,62,27.875,28.144000000000002,s,s,p,0.26899999999999835,0
63,63,28.144000000000002,28.538,p,p,s,0.3940000000000019,0
64,64,28.538,30.0,s,s,p,1.4619999999999995,0
65,65,30.0,31.741,p,p,s,1.7409999999999997,1
70,70,31.741,32.746,s,s,p,1.0050000000000026,0
71,71,32.746,33.183,p,p,s,0.4369999999999976,0
74,74,33.183,33.735,s,s,p,0.5519999999999996,0
75,75,33.735,34.014,p,p,s,0.2790000000000035,0
76,76,34.014,34.417,s,s,p,0.4029999999999987,0
77,77,34.417,34.481,p,p,s,0.06400000000000006,0
78,78,34.481,35.177,s,s,p,0.695999999999998,0
79,79,35.177,35.616,p,p,s,0.4390000000000001,0
80,80,35.616,38.238,s,s,p,2.622,0
81,81,38.238,40.075,p,p,s,1.8370000000000033,1
84,84,40.075,42.0,s,s,p,1.9249999999999967,0
85,85,42.0,42.244,p,p,s,0.24399999999999974,0
86,86,42.244,43.005,s,s,p,0.7610000000000028,0
87,87,43.005,43.826,p,p,s,0.820999999999998,0
92,92,43.826,44.88399999999999,s,s,p,1.0579999999999998,0
93,93,44.88399999999999,44.994,p,p,s,0.10999999999999943,0
94,94,44.994,45.243,s,s,p,0.24900000000000236,0
95,95,45.243,45.57899999999999,p,p,s,0.3359999999999985,0
96,96,45.57899999999999,47.261,s,s,p,1.6820000000000022,0
97,97,47.261,47.935,p,p,s,0.6739999999999995,0
98,98,47.935,48.105,s,s,p,0.1699999999999946,0
99,99,48.105,48.21,p,p,s,0.10500000000000398,0
100,100,48.21,48.345,s,s,p,0.134999999999998,0
101,101,48.345,48.467,p,p,s,0.12199999999999987,0
102,102,48.467,48.946999999999996,s,s,p,0.4800000000000039,0
103,103,48.946999999999996,49.083999999999996,p,p,s,0.13700000000000045,0
104,104,49.083999999999996,49.556999999999995,s,s,p,0.472999999999999,0
105,105,49.556999999999995,49.809,p,p,s,0.2519999999999953,0
106,106,49.809,51.205,s,s,p,1.3960000000000008,0
107,107,51.205,51.263999999999996,p,p,s,0.05900000000000461,0
108,108,51.263999999999996,51.521,s,s,p,0.2569999999999979,0
