level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,3.87,s,,3.87,s,0
1,1,3.87,4.207,p,s,0.3369999999999997,p,0
4,4,4.207,4.436,s,p,0.2290000000000001,p,1
5,5,4.436,4.7010000000000005,p,s,0.26500000000000057,p,0
8,8,4.7010000000000005,6.303,s,p,1.6019999999999994,s,0
9,9,6.303,6.356,p,s,0.052999999999999936,p,0
10,10,6.356,6.473,s,p,0.117,p,1
11,11,6.473,6.712999999999999,p,s,0.2400000000000002,p,0
12,12,6.712999999999999,7.205,s,p,0.49200000000000005,s,0
13,13,7.205,7.281000000000001,p,s,0.07599999999999962,p,0
14,14,7.281000000000001,7.781000000000001,s,p,0.5,s,0
15,15,7.781000000000001,7.882999999999999,p,s,0.10200000000000033,p,0
16,16,7.882999999999999,8.671,s,p,0.7879999999999994,s,0
17,17,8.671,8.972000000000001,p,s,0.30100000000000016,p,0
20,20,8.972000000000001,9.8,s,p,0.8280000000000012,s,0
21,21,9.8,10.384,p,s,0.5839999999999996,p,0
24,24,10.384,10.905,s,p,0.5209999999999989,s,0
25,25,10.905,11.005999999999998,p,s,0.10100000000000088,p,0
26,26,11.005999999999998,11.191,s,p,0.18499999999999872,s,0
27,27,11.191,12.115,p,s,0.9240000000000012,p,0
38,38,12.115,12.33,s,p,0.21499999999999986,s,0
39,39,12.33,12.734000000000002,p,s,0.4039999999999999,p,0
42,42,12.734000000000002,13.837,s,p,1.1029999999999998,s,0
43,43,13.837,14.087,p,s,0.25,p,0
44,44,14.087,15.189,s,p,1.1020000000000003,s,0
45,45,15.189,16.273,p,s,1.0839999999999996,p,0
48,48,16.273,17.433,s,p,1.16,s,0
49,49,17.433,17.62,p,s,0.1870000000000012,p,0
52,52,17.62,18.324,s,p,0.7040000000000006,s,0
53,53,18.324,18.385,p,s,0.060999999999999936,p,0
54,54,18.385,19.04,s,p,0.6549999999999976,s,0
55,55,19.04,19.132,p,s,0.0920000000000023,p,0
56,56,19.132,19.842,s,p,0.7099999999999973,s,0
57,57,19.842,20.414,p,s,0.5720000000000027,p,0
64,64,20.414,20.592,s,p,0.17799999999999727,p,1
65,65,20.592,21.281999999999996,p,s,0.6900000000000013,p,0
70,70,21.281999999999996,22.928,s,p,1.6460000000000008,s,0
71,71,22.928,23.37,p,s,0.44200000000000017,p,0
74,74,23.37,23.480999999999998,s,p,0.11100000000000064,p,1
75,75,23.480999999999998,23.839000000000002,p,s,0.35799999999999704,p,0
78,78,23.839000000000002,24.476999999999997,s,p,0.6380000000000017,s,0
79,79,24.476999999999997,24.595,p,s,0.11799999999999855,p,0
80,80,24.595,25.406999999999996,s,p,0.8120000000000012,s,0
81,81,25.406999999999996,25.955,p,s,0.5479999999999983,p,0
82,82,25.955,27.0,s,p,1.0450000000000017,s,0
83,83,27.0,27.336,p,s,0.3359999999999985,p,0
84,84,27.336,27.863000000000003,s,p,0.527000000000001,s,0
85,85,27.863000000000003,28.241,p,s,0.3780000000000001,p,0
86,86,28.241,28.965999999999998,s,p,0.7250000000000014,s,0
87,87,28.965999999999998,29.283,p,s,0.31700000000000017,p,0
88,88,29.283,30.015,s,p,0.7319999999999993,s,0
89,89,30.015,30.103,p,s,0.08800000000000098,p,0
90,90,30.103,30.38,s,p,0.2769999999999975,s,0
91,91,30.38,31.069000000000003,p,s,0.6890000000000001,p,0
94,94,31.069000000000003,32.315,s,p,1.2459999999999989,s,0
95,95,32.315,32.88,p,s,0.5650000000000048,p,0
98,98,32.88,33.564,s,p,0.6839999999999975,s,0
99,99,33.564,33.62,p,s,0.05599999999999738,p,0
100,100,33.62,34.332,s,p,0.7120000000000033,s,0
101,101,34.332,34.435,p,s,0.10300000000000152,p,0
102,102,34.435,35.071,s,p,0.6359999999999957,s,0
103,103,35.071,35.162,p,s,0.09100000000000108,p,0
104,104,35.162,35.676,s,p,0.5140000000000029,s,0
105,105,35.676,36.48,p,s,0.8039999999999949,p,0
112,112,36.48,37.647,s,p,1.1670000000000016,s,0
113,113,37.647,37.719,p,s,0.07200000000000273,p,0
114,114,37.719,38.082,s,p,0.3629999999999996,s,0
115,115,38.082,39.469,p,s,1.3870000000000005,p,0
120,120,39.469,40.823,s,p,1.3539999999999992,s,0
121,121,40.823,40.896,p,s,0.0730000000000004,p,0
122,122,40.896,41.301,s,p,0.4050000000000011,s,0
123,123,41.301,41.955,p,s,0.6539999999999964,p,0
124,124,41.955,42.852,s,p,0.8969999999999985,s,0
125,125,42.852,42.938,p,s,0.08600000000000563,p,0
126,126,42.938,43.56100000000001,s,p,0.6229999999999976,s,0
127,127,43.56100000000001,43.623999999999995,p,s,0.06300000000000239,p,0
128,128,43.623999999999995,44.353,s,p,0.7289999999999992,s,0
129,129,44.353,45.095,p,s,0.7419999999999973,p,0
132,132,45.095,46.352,s,p,1.2569999999999981,s,0
133,133,46.352,46.435,p,s,0.08300000000000551,p,0
134,134,46.435,46.771,s,p,0.3359999999999985,s,0
135,135,46.771,47.173,p,s,0.402000000000001,p,0
136,136,47.173,49.19,s,p,2.016999999999996,s,0
137,137,49.19,49.24,p,s,0.05000000000000426,p,0
138,138,49.24,49.687,s,p,0.4469999999999956,s,0
139,139,49.687,50.315,p,s,0.6280000000000001,p,0
146,146,50.315,53.251999999999995,s,p,2.9370000000000047,s,0
147,147,53.251999999999995,53.965,p,s,0.7130000000000011,p,0
158,158,53.965,54.074,s,p,0.10899999999999466,p,1
159,159,54.074,54.345,p,s,0.2710000000000008,p,0
162,162,54.345,55.49,s,p,1.1450000000000031,s,0
163,163,55.49,55.747,p,s,0.2569999999999979,p,0
164,164,55.747,55.946000000000005,s,p,0.19899999999999807,p,1
165,165,55.946000000000005,56.143,p,s,0.19700000000000276,p,0
166,166,56.143,56.448,s,p,0.3049999999999997,s,0
167,167,56.448,56.51,p,s,0.06199999999999761,p,0
168,168,56.51,57.253,s,p,0.7430000000000021,s,0
171,171,57.321000000000005,59.068999999999996,p,s,1.7480000000000049,p,0
186,186,59.068999999999996,59.92,s,p,0.8509999999999991,s,0
187,187,59.92,59.977,p,s,0.05699999999999505,p,0
188,188,59.977,60.906000000000006,s,p,0.929000000000002,s,0
189,189,60.906000000000006,60.964,p,s,0.05799999999999982,p,0
190,190,60.964,64.88798185941043,s,p,3.923981859410431,s,0
