level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,2.63,s,s,,2.63,0
1,1,2.63,2.886,p,p,s,0.2560000000000002,0
4,4,2.886,3.915,s,s,p,1.0290000000000001,0
5,5,3.915,4.3,p,p,s,0.3849999999999998,0
6,6,4.3,6.665,s,s,p,2.365,0
7,7,6.665,7.455,p,p,s,0.79,0
8,8,7.455,8.67,s,s,p,1.215,0
9,9,8.67,8.911999999999997,p,p,s,0.2419999999999991,0
10,10,8.911999999999997,10.564,s,s,p,1.6520000000000008,0
11,11,10.564,11.217,p,p,s,0.6530000000000005,0
12,12,11.217,12.395,s,s,p,1.177999999999999,0
13,13,12.395,12.679,p,p,s,0.2840000000000007,0
16,16,12.679,14.702,s,s,p,2.023,0
17,17,14.702,14.812000000000001,p,p,s,0.10999999999999943,0
18,18,14.812000000000001,15.118,s,s,p,0.3060000000000009,0
19,19,15.118,15.633,p,p,s,0.5149999999999988,0
20,20,15.633,16.701,s,s,p,1.0680000000000014,0
21,21,16.701,17.223,p,p,s,0.5219999999999985,0
22,22,17.223,17.53,s,s,p,0.30700000000000216,0
23,23,17.53,17.667,p,p,s,0.13700000000000045,0
24,24,17.667,18.159000000000002,s,s,p,0.4919999999999973,0
25,25,18.159000000000002,18.491,p,p,s,0.33200000000000074,0
26,26,18.491,19.166,s,s,p,0.6750000000000007,0
27,27,19.166,19.467,p,p,s,0.3009999999999984,0
28,28,19.467,19.9,s,s,p,0.43299999999999983,0
29,29,19.9,19.986,p,p,s,0.08600000000000207,0
30,30,19.986,20.653000000000002,s,s,p,0.6669999999999979,0
31,31,20.653000000000002,21.322,p,p,s,0.6690000000000005,0
32,32,21.322,21.889,s,s,p,0.5670000000000002,0
33,33,21.889,21.97,p,p,s,0.08099999999999953,0
34,34,21.97,22.135,s,s,p,0.1650000000000027,0
35,35,22.135,22.219,p,p,s,0.08399999999999963,0
36,36,22.219,23.761,s,s,p,1.5419999999999978,0
37,37,23.761,24.142,p,p,s,0.3810000000000002,0
38,38,24.142,25.595,s,s,p,1.4529999999999994,0
39,39,25.595,25.796,p,p,s,0.2010000000000005,0
42,42,25.796,26.518,s,s,p,0.7220000000000013,0
43,43,26.518,27.625,p,p,s,1.106999999999999,0
46,46,27.625,29.211,s,s,p,1.5859999999999983,0
47,47,29.211,29.391,p,p,s,0.17999999999999972,0
48,48,29.391,30.326999999999998,s,s,p,0.9360000000000036,0
49,49,30.326999999999998,31.625,p,p,s,1.2979999999999985,0
50,50,31.625,33.523,s,s,p,1.8980000000000032,0
51,51,33.523,33.654,p,p,s,0.13100000000000026,0
52,52,33.654,33.836999999999996,s,s,p,0.18299999999999986,0
53,53,33.836999999999996,33.981,p,p,s,0.14399999999999835,0
54,54,33.981,34.249,s,s,p,0.2680000000000007,0
55,55,34.249,34.937,p,p,s,0.6879999999999953,1
58,58,34.937,36.227,s,s,p,1.2899999999999991,0
59,59,36.227,36.382,p,p,s,0.15500000000000114,0
60,60,36.382,37.368,s,s,p,0.9860000000000042,0
61,61,37.368,37.976,p,p,s,0.6079999999999971,0
66,66,37.976,38.35,s,s,p,0.3740000000000023,0
67,67,38.35,38.684,p,p,s,0.3339999999999961,0
70,70,38.684,39.266,s,s,p,0.5820000000000007,0
71,71,39.266,39.36,p,p,s,0.0940000000000012,0
72,72,39.36,39.942,s,s,p,0.5820000000000007,0
73,73,39.942,40.332,p,p,s,0.39000000000000057,0
74,74,40.332,41.088,s,s,p,0.7560000000000002,0
75,75,41.088,41.537,p,p,s,0.4489999999999981,0
76,76,41.537,42.158,s,s,p,0.6210000000000022,0
77,77,42.158,42.428000000000004,p,p,s,0.269999999999996,0
78,78,42.428000000000004,42.993,s,s,p,0.5650000000000048,0
79,79,42.993,43.63399999999999,p,p,s,0.6409999999999982,1
82,82,43.63399999999999,44.04,s,s,p,0.4059999999999988,0
83,83,44.04,44.498999999999995,p,p,s,0.4590000000000032,0
84,84,44.498999999999995,45.583,s,s,p,1.083999999999996,0
85,85,45.583,46.066,p,p,s,0.4830000000000041,0
86,86,46.066,47.318000000000005,s,s,p,1.2519999999999951,0
87,87,47.318000000000005,47.369,p,p,s,0.05100000000000193,0
88,88,47.369,48.74,s,s,p,1.3710000000000022,0
89,89,48.74,48.994,p,p,s,0.2539999999999978,0
90,90,48.994,50.122,s,s,p,1.128,0
91,91,50.122,50.431999999999995,p,p,s,0.3100000000000023,0
92,92,50.431999999999995,51.0,s,s,p,0.5679999999999978,0
93,93,51.0,51.63,p,p,s,0.6300000000000026,0
94,94,51.63,52.608999999999995,s,s,p,0.9789999999999992,0
95,95,52.608999999999995,52.871,p,p,s,0.26200000000000045,0
96,96,52.871,54.0,s,s,p,1.1289999999999978,0
97,97,54.0,54.85,p,p,s,0.8500000000000014,0
98,98,54.85,56.199,s,s,p,1.3489999999999966,0
99,99,56.199,56.346,p,p,s,0.14700000000000554,0
100,100,56.346,57.62,s,s,p,1.2739999999999938,0
101,101,57.62,57.981,p,p,s,0.3610000000000042,0
102,102,57.981,58.599,s,s,p,0.617999999999995,0
103,103,58.599,58.701,p,p,s,0.10200000000000388,0
104,104,58.701,59.582,s,s,p,0.8810000000000002,0
105,105,59.582,59.713,p,p,s,0.13100000000000026,0
106,106,59.713,60.915,s,s,p,1.2019999999999982,0
107,107,60.915,61.239,p,p,s,0.3239999999999981,0
108,108,61.239,61.93899999999999,s,s,p,0.7000000000000028,0
109,109,61.93899999999999,62.425,p,p,s,0.4859999999999971,0
110,110,62.425,63.371,s,s,p,0.9460000000000052,0
111,111,63.371,63.43600000000001,p,p,s,0.06499999999999773,0
112,112,63.43600000000001,64.406,s,s,p,0.970000000000006,0
113,113,64.406,64.797,p,p,s,0.3909999999999911,0
114,114,64.797,65.15899999999999,s,s,p,0.3620000000000089,0
115,115,65.15899999999999,65.278,p,p,s,0.11899999999999974,0
116,116,65.278,65.685,s,s,p,0.4069999999999965,0
117,117,65.685,65.755,p,p,s,0.06999999999999318,0
118,118,65.755,66.018,s,s,p,0.26300000000000523,0
119,119,66.018,66.126,p,p,s,0.10800000000000408,0
120,120,66.126,66.84,s,s,p,0.7139999999999986,0
121,121,66.84,67.513,p,p,s,0.6730000000000018,0
122,122,67.513,68.358,s,s,p,0.8449999999999989,0
123,123,68.358,68.682,p,p,s,0.3239999999999981,0
124,124,68.682,70.41199999999999,s,s,p,1.7300000000000042,0
125,125,70.41199999999999,71.295,p,p,s,0.8829999999999956,0
126,126,71.295,73.008,s,s,p,1.712999999999994,0
127,127,73.008,73.39399999999999,p,p,s,0.3860000000000099,0
128,128,73.39399999999999,73.73899999999999,s,s,p,0.3449999999999989,0
129,129,73.73899999999999,73.905,p,p,s,0.16599999999999682,0
130,130,73.905,74.528,s,s,p,0.6230000000000047,0
131,131,74.528,74.616,p,p,s,0.08799999999999386,0
132,132,74.616,75.391,s,s,p,0.7750000000000057,0
