level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,1.376,s,,1.376,s,0
1,1,1.376,1.4269999999999998,p,s,0.05100000000000016,p,0
2,2,1.4269999999999998,3.1039999999999996,s,p,1.6769999999999998,s,0
3,3,3.1039999999999996,3.19,p,s,0.08599999999999985,p,0
4,4,3.19,4.325,s,p,1.1350000000000002,s,0
5,5,4.325,4.4990000000000006,p,s,0.17400000000000038,p,0
6,6,4.4990000000000006,4.8839999999999995,s,p,0.3849999999999998,p,1
7,7,4.8839999999999995,5.065,p,s,0.1809999999999992,p,0
8,8,5.065,5.617999999999999,s,p,0.5530000000000008,s,0
9,9,5.617999999999999,5.6720000000000015,p,s,0.05400000000000027,p,0
10,10,5.6720000000000015,6.065,s,p,0.3929999999999998,s,0
11,11,6.065,6.441,p,s,0.37599999999999945,p,0
12,12,6.441,6.869,s,p,0.428,s,0
13,13,6.869,6.952999999999999,p,s,0.08400000000000052,p,0
14,14,6.952999999999999,7.372999999999999,s,p,0.4199999999999999,s,0
15,15,7.372999999999999,7.685,p,s,0.3120000000000003,p,0
16,16,7.685,9.253,s,p,1.5679999999999996,s,0
17,17,9.253,9.335,p,s,0.08200000000000074,p,0
18,18,9.335,11.337,s,p,2.001999999999999,s,0
19,19,11.337,11.413,p,s,0.07600000000000051,p,0
20,20,11.413,13.013,s,p,1.5999999999999996,s,0
21,21,13.013,13.142999999999999,p,s,0.13000000000000078,p,0
22,22,13.142999999999999,13.379000000000001,s,p,0.2359999999999989,p,1
23,23,13.379000000000001,13.437999999999999,p,s,0.05900000000000105,p,0
24,24,13.437999999999999,14.343,s,p,0.9049999999999994,s,0
25,25,14.343,14.864,p,s,0.5210000000000008,p,0
28,28,14.864,16.095,s,p,1.230999999999998,s,0
29,29,16.095,16.154,p,s,0.05900000000000105,p,0
30,30,16.154,16.578,s,p,0.4239999999999995,s,0
31,31,16.578,16.89,p,s,0.3120000000000012,p,0
32,32,16.89,17.14,s,p,0.25,p,1
33,33,17.14,17.246,p,s,0.1059999999999981,p,0
34,34,17.246,20.533,s,p,3.2870000000000026,s,0
35,35,20.533,20.590999999999998,p,s,0.05799999999999982,p,0
36,36,20.590999999999998,21.193,s,p,0.6020000000000003,s,0
37,37,21.193,21.281,p,s,0.08799999999999741,p,0
38,38,21.281,21.811999999999998,s,p,0.5310000000000024,p,1
39,39,21.811999999999998,21.979,p,s,0.16699999999999804,p,0
40,40,21.979,24.065,s,p,2.086000000000002,s,0
41,41,24.065,24.153000000000002,p,s,0.08799999999999741,p,0
42,42,24.153000000000002,24.781999999999996,s,p,0.6290000000000013,s,0
43,43,24.781999999999996,24.928,p,s,0.1460000000000008,p,0
44,44,24.928,25.785999999999998,s,p,0.8580000000000005,s,0
45,45,25.785999999999998,26.235,p,s,0.4489999999999981,p,0
46,46,26.235,26.516,s,p,0.2809999999999988,p,1
47,47,26.516,26.605,p,s,0.08900000000000219,p,0
48,48,26.605,28.397,s,p,1.7919999999999978,s,0
49,49,28.397,28.814,p,s,0.4170000000000016,p,0
50,50,28.814,30.021,s,p,1.2070000000000007,s,0
51,51,30.021,30.087,p,s,0.06599999999999895,p,0
52,52,30.087,30.953000000000003,s,p,0.8659999999999997,s,0
53,53,30.953000000000003,31.118000000000002,p,s,0.16499999999999915,p,0
54,54,31.118000000000002,31.936999999999998,s,p,0.8190000000000026,s,0
55,55,31.936999999999998,32.436,p,s,0.4989999999999988,p,0
56,56,32.436,33.455999999999996,s,p,1.0200000000000031,s,0
57,57,33.455999999999996,33.549,p,s,0.09299999999999642,p,0
58,58,33.549,33.657,s,p,0.107999999999997,p,1
59,59,33.657,34.244,p,s,0.5870000000000033,p,0
60,60,34.244,35.097,s,p,0.8530000000000015,s,0
61,61,35.097,35.4,p,s,0.3029999999999973,p,0
62,62,35.4,36.912,s,p,1.5120000000000005,s,0
63,63,36.912,37.246,p,s,0.3340000000000032,p,0
64,64,37.246,38.865,s,p,1.6189999999999998,s,0
65,65,38.865,38.942,p,s,0.07699999999999818,p,0
66,66,38.942,39.867,s,p,0.9249999999999972,s,0
67,67,39.867,39.948,p,s,0.08100000000000307,p,0
68,68,39.948,40.905,s,p,0.9570000000000008,s,0
69,69,40.905,41.276,p,s,0.3709999999999951,p,0
72,72,41.276,41.876000000000005,s,p,0.6000000000000014,s,0
73,73,41.876000000000005,42.06100000000001,p,s,0.18500000000000227,p,0
74,74,42.06100000000001,42.618,s,p,0.5570000000000022,s,0
75,75,42.618,42.703,p,s,0.08500000000000085,p,0
76,76,42.703,43.42100000000001,s,p,0.7179999999999964,s,0
77,77,43.42100000000001,43.473,p,s,0.0519999999999996,p,0
78,78,43.473,43.927,s,p,0.4540000000000006,s,0
79,79,43.927,44.059,p,s,0.1319999999999979,p,0
80,80,44.059,45.065,s,p,1.0060000000000002,s,0
81,81,45.065,45.115,p,s,0.05000000000000426,p,0
82,82,45.115,45.521,s,p,0.4059999999999988,s,0
83,83,45.521,45.637,p,s,0.11599999999999965,p,0
84,84,45.637,45.753,s,p,0.11599999999999965,s,0
85,85,45.753,45.931000000000004,p,s,0.17799999999999727,p,0
86,86,45.931000000000004,47.573,s,p,1.6420000000000032,s,0
