level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
146,146,61.373,63.176,s,p,1.8030000000000044
147,147,63.176,64.079,p,s,0.9029999999999916
148,148,64.079,64.87,s,p,0.791000000000011
149,149,64.87,65.002,p,s,0.1319999999999908
150,150,65.002,65.431,s,p,0.42900000000000205
151,151,65.431,65.515,p,s,0.08400000000000318
152,152,65.515,65.66,s,p,0.14499999999999602
153,153,65.66,65.833,p,s,0.17300000000000182
154,154,65.833,67.633,s,p,1.7999999999999972
155,155,67.633,67.686,p,s,0.05300000000001148
156,156,67.686,68.11199546485261,s,p,0.42599546485260475
