level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,0.7,s,,0.7
1,1,0.7,1.323,p,s,0.623
4,4,1.323,2.19,s,p,0.867
5,5,2.19,3.0,p,s,0.81
6,6,3.0,3.5540000000000003,s,p,0.5540000000000003
7,7,3.5540000000000003,3.672,p,s,0.11799999999999988
8,8,3.672,4.757,s,p,1.0849999999999995
9,9,4.757,5.211,p,s,0.4540000000000006
10,10,5.211,6.036,s,p,0.8249999999999993
11,11,6.036,6.248,p,s,0.21200000000000063
12,12,6.248,6.82,s,p,0.5720000000000001
13,13,6.82,7.281,p,s,0.4609999999999994
14,14,7.281,7.785,s,p,0.5040000000000004
15,15,7.785,7.992,p,s,0.20699999999999985
16,16,7.992,8.486,s,p,0.49400000000000066
17,17,8.486,9.395,p,s,0.9089999999999989
18,18,9.395,10.063,s,p,0.668000000000001
19,19,10.063,10.228,p,s,0.16499999999999915
20,20,10.228,10.713000000000001,s,p,0.4850000000000012
21,21,10.713000000000001,11.15,p,s,0.4369999999999994
22,22,11.15,12.067,s,p,0.9169999999999998
23,23,12.067,12.679,p,s,0.6120000000000001
24,24,12.679,13.911999999999999,s,p,1.2329999999999988
25,25,13.911999999999999,14.251999999999999,p,s,0.33999999999999986
26,26,14.251999999999999,14.923,s,p,0.6710000000000012
27,27,14.923,15.153,p,s,0.23000000000000043
28,28,15.153,15.775,s,p,0.6219999999999999
29,29,15.775,16.232,p,s,0.45699999999999896
30,30,16.232,16.823,s,p,0.5910000000000011
31,31,16.823,17.25,p,s,0.4269999999999996
32,32,17.25,18.203,s,p,0.9529999999999994
33,33,18.203,18.49,p,s,0.28699999999999903
34,34,18.49,18.924,s,p,0.43400000000000105
35,35,18.924,18.983,p,s,0.05900000000000105
36,36,18.983,19.376,s,p,0.3930000000000007
37,37,19.376,19.956,p,s,0.5799999999999983
40,40,19.956,20.413,s,p,0.45700000000000074
41,41,20.413,20.517,p,s,0.1039999999999992
42,42,20.517,21.402,s,p,0.8850000000000016
43,43,21.402,22.734,p,s,1.3320000000000007
54,54,22.734,23.066,s,p,0.3319999999999972
55,55,23.066,23.384999999999998,p,s,0.31899999999999906
60,60,23.384999999999998,24.367,s,p,0.9820000000000029
61,61,24.367,24.526,p,s,0.15899999999999892
62,62,24.526,24.831,s,p,0.3049999999999997
63,63,24.831,24.887,p,s,0.05600000000000094
64,64,24.887,26.456,s,p,1.568999999999999
65,65,26.456,26.522,p,s,0.06599999999999895
66,66,26.522,27.221,s,p,0.6990000000000016
67,67,27.221,27.771,p,s,0.5500000000000007
68,68,27.771,28.387999999999998,s,p,0.6169999999999973
69,69,28.387999999999998,28.438,p,s,0.05000000000000071
70,70,28.438,28.583,s,p,0.14499999999999957
71,71,28.583,28.637999999999998,p,s,0.054999999999999716
72,72,28.637999999999998,29.63,s,p,0.9920000000000009
73,73,29.63,30.338,p,s,0.708000000000002
76,76,30.338,33.0,s,p,2.661999999999999
77,77,33.0,33.777,p,s,0.777000000000001
78,78,33.777,35.7,s,p,1.9230000000000018
79,79,35.7,35.753,p,s,0.05299999999999727
80,80,35.753,36.0,s,p,0.2469999999999999
81,81,36.0,37.817,p,s,1.8170000000000002
82,82,37.817,38.049,s,p,0.23199999999999932
83,83,38.049,38.099000000000004,p,s,0.05000000000000426
84,84,38.099000000000004,38.235,s,p,0.13599999999999568
85,85,38.235,38.312,p,s,0.07699999999999818
86,86,38.312,38.448,s,p,0.13600000000000279
87,87,38.448,38.555,p,s,0.10699999999999932
88,88,38.555,38.913,s,p,0.357999999999997
89,89,38.913,39.465,p,s,0.5520000000000067
94,94,39.465,40.843,s,p,1.3780000000000001
95,95,40.843,41.266,p,s,0.4229999999999947
100,100,41.266,42.579,s,p,1.3130000000000024
101,101,42.579,42.945,p,s,0.36599999999999966
104,104,42.945,44.077,s,p,1.131999999999998
105,105,44.077,44.448,p,s,0.3710000000000022
106,106,44.448,45.241,s,p,0.7929999999999993
107,107,45.241,45.618,p,s,0.37700000000000244
108,108,45.618,45.915,s,p,0.29699999999999704
109,109,45.915,46.047,p,s,0.1319999999999979
110,110,46.047,47.743,s,p,1.696000000000005
