level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.203,s,,1.203
1,1,1.203,1.333,p,s,0.1299999999999999
2,2,1.333,3.384,s,p,2.051
3,3,3.384,3.524,p,s,0.14000000000000012
4,4,3.524,4.978,s,p,1.4539999999999997
5,5,4.978,5.116,p,s,0.1379999999999999
6,6,5.116,5.244,s,p,0.1280000000000001
7,7,5.244,5.52,p,s,0.2759999999999998
10,10,5.52,6.312,s,p,0.7920000000000007
11,11,6.312,6.466,p,s,0.15399999999999991
12,12,6.466,7.025,s,p,0.5590000000000002
13,13,7.025,7.227,p,s,0.20199999999999996
14,14,7.227,7.574,s,p,0.34699999999999953
15,15,7.574,7.9350000000000005,p,s,0.36100000000000065
18,18,7.9350000000000005,9.788,s,p,1.8529999999999998
19,19,9.788,10.077,p,s,0.2889999999999997
22,22,10.077,10.615,s,p,0.5380000000000003
23,23,10.615,10.95,p,s,0.3349999999999991
24,24,10.95,12.0,s,p,1.0500000000000007
25,25,12.0,12.058,p,s,0.05799999999999983
26,26,12.058,12.46,s,p,0.402000000000001
27,27,12.46,12.518,p,s,0.05799999999999983
28,28,12.518,12.907,s,p,0.38899999999999935
29,29,12.907,13.091,p,s,0.18399999999999928
30,30,13.091,14.29,s,p,1.1989999999999998
31,31,14.29,14.445,p,s,0.15500000000000114
32,32,14.445,15.943,s,p,1.4979999999999993
33,33,15.943,16.017,p,s,0.07399999999999984
34,34,16.017,16.282,s,p,0.26500000000000057
35,35,16.282,16.503,p,s,0.22100000000000009
36,36,16.503,17.86,s,p,1.3569999999999993
37,37,17.86,18.182,p,s,0.3219999999999992
40,40,18.182,19.233,s,p,1.051000000000002
41,41,19.233,19.39,p,s,0.15700000000000003
42,42,19.39,20.546,s,p,1.1559999999999988
43,43,20.546,20.838,p,s,0.2920000000000016
44,44,20.838,21.917,s,p,1.0790000000000006
45,45,21.917,21.984,p,s,0.06700000000000017
46,46,21.984,22.291,s,p,0.3069999999999986
47,47,22.291,24.406,p,s,2.1149999999999984
50,50,24.406,25.249,s,p,0.843
51,51,25.249,25.389,p,s,0.14000000000000057
52,52,25.389,25.946,s,p,0.5570000000000022
53,53,25.946,26.083,p,s,0.1369999999999969
54,54,26.083,26.248,s,p,0.1650000000000027
55,55,26.248,26.404,p,s,0.1559999999999988
56,56,26.404,27.612,s,p,1.2079999999999984
57,57,27.612,27.695,p,s,0.08300000000000196
58,58,27.695,28.407,s,p,0.7119999999999997
59,59,28.407,28.465,p,s,0.05799999999999983
60,60,28.465,28.615,s,p,0.14999999999999858
61,61,28.615,28.866,p,s,0.2510000000000012
64,64,28.866,31.401,s,p,2.535
65,65,31.401,31.927,p,s,0.5259999999999998
66,66,31.927,32.182,s,p,0.25500000000000256
67,67,32.182,32.265,p,s,0.08299999999999841
68,68,32.265,33.621,s,p,1.3560000000000016
69,69,33.621,33.909,p,s,0.2879999999999967
70,70,33.909,34.663,s,p,0.7539999999999978
71,71,34.663,34.755,p,s,0.09200000000000585
72,72,34.755,35.343,s,p,0.588000000000001
73,73,35.343,35.402,p,s,0.0589999999999975
74,74,35.402,35.8,s,p,0.39799999999999613
75,75,35.8,36.205,p,s,0.40500000000000114
76,76,36.205,36.725,s,p,0.5200000000000031
77,77,36.725,36.817,p,s,0.09199999999999875
78,78,36.817,37.594,s,p,0.777000000000001
79,79,37.594,37.901,p,s,0.30700000000000216
80,80,37.901,38.682,s,p,0.7809999999999988
81,81,38.682,38.735,p,s,0.05299999999999727
82,82,38.735,40.033,s,p,1.2980000000000018
85,85,40.033,40.4,p,s,0.36699999999999733
88,88,40.4,42.24,s,p,1.8400000000000034
89,89,42.24,42.354,p,s,0.11399999999999721
90,90,42.354,42.598,s,p,0.24399999999999977
91,91,42.598,43.043,p,s,0.4450000000000003
92,92,43.043,43.943,s,p,0.8999999999999986
93,93,43.943,44.197,p,s,0.2540000000000049
94,94,44.197,44.846000000000004,s,p,0.6490000000000009
95,95,44.846000000000004,44.974000000000004,p,s,0.1280000000000001
96,96,44.974000000000004,45.451,s,p,0.47699999999999676
97,97,45.451,45.52,p,s,0.06900000000000261
98,98,45.52,46.839,s,p,1.3189999999999955
99,99,46.839,47.269,p,s,0.4299999999999997
102,102,47.269,47.911,s,p,0.642000000000003
103,103,47.911,47.968,p,s,0.05700000000000216
104,104,47.968,48.214,s,p,0.2459999999999951
105,105,48.214,48.32,p,s,0.10600000000000165
106,106,48.32,50.33,s,p,2.009999999999998
