level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.228,s,,1.228
1,1,1.228,1.298,p,s,0.07000000000000006
2,2,1.298,1.961,s,p,0.663
3,3,1.961,2.066,p,s,0.10499999999999976
4,4,2.066,2.915,s,p,0.8490000000000002
5,5,2.915,3.061,p,s,0.1459999999999999
6,6,3.061,3.947,s,p,0.8860000000000001
7,7,3.947,4.018,p,s,0.07099999999999973
8,8,4.018,5.329000000000001,s,p,1.3110000000000008
9,9,5.329000000000001,5.522,p,s,0.19299999999999962
10,10,5.522,6.09,s,p,0.5679999999999996
11,11,6.09,6.774,p,s,0.6840000000000002
14,14,6.774,7.609,s,p,0.835
15,15,7.609,8.644,p,s,1.0350000000000001
16,16,8.644,9.222,s,p,0.5779999999999994
17,17,9.222,9.626,p,s,0.4039999999999999
18,18,9.626,9.923,s,p,0.2970000000000006
19,19,9.923,10.079,p,s,0.15600000000000058
20,20,10.079,10.401,s,p,0.3219999999999992
21,21,10.401,10.837,p,s,0.43599999999999994
22,22,10.837,11.075,s,p,0.23799999999999955
23,23,11.075,11.186,p,s,0.11100000000000065
24,24,11.186,12.063,s,p,0.8770000000000007
25,25,12.063,12.188,p,s,0.125
26,26,12.188,12.901,s,p,0.7129999999999992
27,27,12.901,12.964,p,s,0.06300000000000061
28,28,12.964,13.824,s,p,0.8599999999999994
29,29,13.824,14.168,p,s,0.3439999999999994
30,30,14.168,14.82,s,p,0.652000000000001
31,31,14.82,15.501,p,s,0.6809999999999992
34,34,15.501,15.732,s,p,0.23099999999999987
35,35,15.732,16.504,p,s,0.772000000000002
36,36,16.504,16.846,s,p,0.34199999999999875
37,37,16.846,16.914,p,s,0.06800000000000139
38,38,16.914,17.656,s,p,0.7419999999999973
39,39,17.656,17.845,p,s,0.18900000000000006
40,40,17.845,18.212,s,p,0.3670000000000009
41,41,18.212,18.509,p,s,0.2970000000000006
42,42,18.509,19.027,s,p,0.5180000000000007
43,43,19.027,19.642,p,s,0.6149999999999984
44,44,19.642,19.91,s,p,0.2680000000000007
45,45,19.91,19.986,p,s,0.07600000000000051
46,46,19.986,20.275,s,p,0.2889999999999979
47,47,20.275,20.343,p,s,0.06800000000000139
48,48,20.343,20.848,s,p,0.504999999999999
49,49,20.848,20.978,p,s,0.13000000000000256
50,50,20.978,21.554,s,p,0.575999999999997
51,51,21.554,21.638,p,s,0.08400000000000318
52,52,21.638,23.128,s,p,1.4899999999999984
53,53,23.128,23.209,p,s,0.08099999999999952
54,54,23.209,24.408,s,p,1.1990000000000016
55,55,24.408,24.524,p,s,0.11599999999999966
56,56,24.524,25.613,s,p,1.0889999999999986
57,57,25.613,25.966,p,s,0.35300000000000153
58,58,25.966,26.113,s,p,0.14699999999999847
59,59,26.113,26.762,p,s,0.6490000000000009
64,64,26.762,27.29,s,p,0.5279999999999987
65,65,27.29,29.384,p,s,2.094000000000001
70,70,29.384,31.142,s,p,1.7579999999999991
71,71,31.142,31.83,p,s,0.6879999999999988
72,72,31.83,31.953,s,p,0.12300000000000111
73,73,31.953,33.368,p,s,1.4150000000000027
74,74,33.368,35.062,s,p,1.6939999999999955
75,75,35.062,35.387,p,s,0.32500000000000284
76,76,35.387,35.925,s,p,0.5379999999999967
77,77,35.925,36.07,p,s,0.14500000000000313
78,78,36.07,36.619,s,p,0.5489999999999995
79,79,36.619,36.691,p,s,0.07200000000000273
80,80,36.691,37.196,s,p,0.5049999999999955
81,81,37.196,37.321,p,s,0.125
82,82,37.321,37.581,s,p,0.2600000000000051
83,83,37.581,37.802,p,s,0.22099999999999653
84,84,37.802,37.94,s,p,0.13799999999999812
85,85,37.94,38.104,p,s,0.16400000000000148
86,86,38.104,39.219,s,p,1.115000000000002
87,87,39.219,39.391,p,s,0.17199999999999704
88,88,39.391,40.386,s,p,0.9950000000000045
89,89,40.386,41.145,p,s,0.7590000000000003
90,90,41.145,43.293,s,p,2.147999999999996
91,91,43.293,43.984,p,s,0.6910000000000025
94,94,43.984,45.1,s,p,1.1159999999999997
95,95,45.1,45.285,p,s,0.18499999999999517
96,96,45.285,45.896,s,p,0.6110000000000042
97,97,45.896,46.035,p,s,0.1389999999999958
98,98,46.035,46.222,s,p,0.18700000000000472
99,99,46.222,46.78,p,s,0.5579999999999998
100,100,46.78,47.942,s,p,1.161999999999999
101,101,47.942,48.0,p,s,0.05799999999999983
102,102,48.0,48.305,s,p,0.3049999999999997
103,103,48.305,48.52,p,s,0.2150000000000034
104,104,48.52,48.833,s,p,0.3129999999999953
105,105,48.833,48.903,p,s,0.07000000000000028
106,106,48.903,50.02,s,p,1.1170000000000044
107,107,50.02,50.553,p,s,0.5329999999999941
112,112,50.553,51.17,s,p,0.6170000000000044
113,113,51.17,51.387,p,s,0.21699999999999875
114,114,51.387,51.882,s,p,0.49499999999999744
115,115,51.882,52.5,p,s,0.6180000000000021
116,116,52.5,53.583,s,p,1.0829999999999984
117,117,53.583,53.698,p,s,0.11500000000000199
118,118,53.698,54.64,s,p,0.9420000000000002
121,121,54.775,55.523,p,s,0.7480000000000047
124,124,55.523,56.554,s,p,1.0309999999999988
125,125,56.554,56.907,p,s,0.35299999999999443
126,126,56.907,57.878,s,p,0.9710000000000036
127,127,57.878,57.931,p,s,0.05299999999999727
128,128,57.931,58.08,s,p,0.1490000000000009
129,129,58.08,58.271,p,s,0.1910000000000025
130,130,58.271,58.631,s,p,0.35999999999999943
131,131,58.631,58.762,p,s,0.13100000000000023
132,132,58.762,59.101,s,p,0.33899999999999864
133,133,59.101,60.0,p,s,0.8990000000000009
134,134,60.0,60.996,s,p,0.9960000000000022
135,135,60.996,61.061,p,s,0.06499999999999773
136,136,61.061,61.881,s,p,0.8200000000000003
137,137,61.881,62.337,p,s,0.45600000000000307
138,138,62.337,62.534,s,p,0.19699999999999562
139,139,62.534,62.75,p,s,0.21600000000000108
140,140,62.75,64.072,s,p,1.3220000000000027
141,141,64.072,64.139,p,s,0.06699999999999307
142,142,64.139,64.511,s,p,0.3719999999999999
143,143,64.511,65.329,p,s,0.8179999999999978
148,148,65.329,66.611,s,p,1.2820000000000107
149,149,66.611,66.981,p,s,0.36999999999999034
152,152,66.981,67.935,s,p,0.9540000000000077
153,153,67.935,68.363,p,s,0.42799999999999727
154,154,68.363,69.243,s,p,0.8799999999999955
155,155,69.243,69.865,p,s,0.6219999999999999
158,158,69.865,70.821,s,p,0.9560000000000031
161,161,70.821,72.325,p,s,1.5040000000000049
164,164,72.325,72.574,s,p,0.24899999999999523
165,165,72.574,73.113,p,s,0.5390000000000015
166,166,73.113,73.515,s,p,0.402000000000001
167,167,73.515,73.758,p,s,0.242999999999995
168,168,73.758,74.163,s,p,0.40500000000000114
169,169,74.163,74.954,p,s,0.7909999999999968
170,170,74.954,75.864,s,p,0.9100000000000108
171,171,75.864,77.158,p,s,1.293999999999997
172,172,77.158,78.839,s,p,1.6809999999999974
173,173,78.839,78.908,p,s,0.06900000000000261
174,174,78.908,79.439,s,p,0.5309999999999917
175,175,79.439,79.558,p,s,0.11900000000001398
176,176,79.558,80.703,s,p,1.144999999999996
177,177,80.703,81.341,p,s,0.637999999999991
178,178,81.341,81.668,s,p,0.3270000000000124
179,179,81.668,82.314,p,s,0.6459999999999866
180,180,82.314,83.639,s,p,1.3250000000000028
181,181,83.639,83.996,p,s,0.3569999999999993
182,182,83.996,85.852,s,p,1.8560000000000088
183,183,85.852,85.981,p,s,0.12899999999999068
184,184,85.981,86.14,s,p,0.15900000000000603
185,185,86.14,86.226,p,s,0.08599999999999852
186,186,86.226,87.22498866213152,s,p,0.9989886621315236
