level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.69,s,,1.69
1,1,1.69,1.885,p,s,0.19500000000000006
4,4,1.885,2.435,s,p,0.55
5,5,2.435,3.0,p,s,0.565
8,8,3.0,3.6,s,p,0.6000000000000001
9,9,3.6,3.754,p,s,0.15399999999999991
10,10,3.754,3.939,s,p,0.18500000000000005
11,11,3.939,4.031,p,s,0.09199999999999964
12,12,4.031,5.136,s,p,1.1050000000000004
13,13,5.136,5.226,p,s,0.08999999999999986
14,14,5.226,5.521,s,p,0.29499999999999993
15,15,5.521,5.577,p,s,0.05600000000000005
16,16,5.577,6.229,s,p,0.6520000000000001
17,17,6.229,6.398,p,s,0.1689999999999996
18,18,6.398,7.638,s,p,1.2400000000000002
19,19,7.638,8.033,p,s,0.3949999999999996
20,20,8.033,8.318,s,p,0.28500000000000014
21,21,8.318,8.475999999999999,p,s,0.15799999999999947
22,22,8.475999999999999,10.169,s,p,1.6930000000000014
23,23,10.169,10.258,p,s,0.08899999999999864
24,24,10.258,11.229,s,p,0.9710000000000001
25,25,11.229,11.585,p,s,0.35600000000000165
26,26,11.585,13.545,s,p,1.959999999999999
27,27,13.545,14.161999999999999,p,s,0.6169999999999991
28,28,14.161999999999999,14.695,s,p,0.5330000000000013
29,29,14.695,14.75,p,s,0.054999999999999716
30,30,14.75,15.0,s,p,0.25
31,31,15.0,15.076,p,s,0.07600000000000051
32,32,15.076,15.613,s,p,0.536999999999999
33,33,15.613,15.94,p,s,0.32699999999999996
36,36,15.94,16.74,s,p,0.7999999999999989
37,37,16.74,16.845,p,s,0.10500000000000043
38,38,16.845,17.076,s,p,0.23100000000000165
39,39,17.076,17.147,p,s,0.07099999999999795
40,40,17.147,17.476,s,p,0.3290000000000006
41,41,17.476,17.869,p,s,0.3930000000000007
42,42,17.869,18.414,s,p,0.5450000000000017
45,45,18.414,18.945,p,s,0.5309999999999988
48,48,18.945,20.015,s,p,1.0700000000000003
49,49,20.015,20.399,p,s,0.38400000000000034
50,50,20.399,21.219,s,p,0.8200000000000003
51,51,21.219,21.813,p,s,0.5939999999999976
52,52,21.813,23.403,s,p,1.5899999999999999
53,53,23.403,23.54,p,s,0.13700000000000045
54,54,23.54,24.33,s,p,0.7899999999999991
55,55,24.33,25.081,p,s,0.7510000000000012
56,56,25.081,25.966,s,p,0.8850000000000016
57,57,25.966,26.126,p,s,0.16000000000000014
58,58,26.126,27.205,s,p,1.078999999999997
59,59,27.205,27.438,p,s,0.23300000000000054
60,60,27.438,27.75,s,p,0.31200000000000117
61,61,27.75,27.875,p,s,0.125
62,62,27.875,28.144,s,p,0.26899999999999835
63,63,28.144,28.538,p,s,0.3940000000000019
64,64,28.538,30.0,s,p,1.4619999999999997
65,65,30.0,30.146,p,s,0.1460000000000008
66,66,30.146,30.28,s,p,0.13400000000000034
67,67,30.28,30.476,p,s,0.19599999999999795
68,68,30.476,30.676,s,p,0.1999999999999993
69,69,30.676,31.741,p,s,1.0650000000000013
70,70,31.741,32.746,s,p,1.0050000000000026
71,71,32.746,33.183,p,s,0.4369999999999976
74,74,33.183,33.735,s,p,0.5519999999999996
75,75,33.735,34.014,p,s,0.27900000000000347
76,76,34.014,34.417,s,p,0.4029999999999987
77,77,34.417,34.481,p,s,0.06400000000000006
78,78,34.481,35.177,s,p,0.695999999999998
79,79,35.177,35.616,p,s,0.43900000000000006
80,80,35.616,38.238,s,p,2.622
81,81,38.238,39.868,p,s,1.6300000000000026
82,82,39.868,40.016,s,p,0.14799999999999613
83,83,40.016,40.075,p,s,0.059000000000004604
84,84,40.075,42.0,s,p,1.9249999999999972
85,85,42.0,42.244,p,s,0.24399999999999977
86,86,42.244,43.005,s,p,0.7610000000000028
87,87,43.005,43.826,p,s,0.820999999999998
92,92,43.826,44.884,s,p,1.0579999999999998
93,93,44.884,44.994,p,s,0.10999999999999943
94,94,44.994,45.243,s,p,0.24900000000000233
95,95,45.243,45.579,p,s,0.3359999999999985
96,96,45.579,47.261,s,p,1.6820000000000022
97,97,47.261,47.935,p,s,0.6739999999999995
98,98,47.935,48.105,s,p,0.1699999999999946
99,99,48.105,48.21,p,s,0.10500000000000398
100,100,48.21,48.345,s,p,0.134999999999998
101,101,48.345,48.467,p,s,0.12199999999999989
102,102,48.467,48.947,s,p,0.480000000000004
103,103,48.947,49.084,p,s,0.13700000000000045
104,104,49.084,49.557,s,p,0.472999999999999
105,105,49.557,49.809,p,s,0.25199999999999534
106,106,49.809,51.205,s,p,1.3960000000000008
107,107,51.205,51.264,p,s,0.059000000000004604
108,108,51.264,51.521,s,p,0.2569999999999979
