level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,2.157,s,,2.157,s,0
1,1,2.157,2.526,p,s,0.3689999999999998,p,0
4,4,2.526,3.097,s,p,0.5710000000000002,s,0
5,5,3.097,3.148,p,s,0.05100000000000016,p,0
6,6,3.148,4.279,s,p,1.1309999999999998,s,0
7,7,4.279,4.346,p,s,0.06700000000000017,p,0
8,8,4.346,4.54,s,p,0.19399999999999995,p,1
9,9,4.54,5.46,p,s,0.92,p,0
10,10,5.46,6.415,s,p,0.955,s,0
11,11,6.415,6.931,p,s,0.516,p,0
12,12,6.931,8.375,s,p,1.444,s,0
13,13,8.375,8.53,p,s,0.15499999999999936,p,0
14,14,8.53,9.185,s,p,0.6550000000000011,s,0
15,15,9.185,9.726,p,s,0.5409999999999986,p,0
18,18,9.726,10.732000000000001,s,p,1.0060000000000002,s,0
19,19,10.732000000000001,11.583,p,s,0.8510000000000009,p,0
20,20,11.583,11.795,s,p,0.21199999999999972,s,0
21,21,11.795,12.183,p,s,0.3879999999999999,p,0
22,22,12.183,13.011,s,p,0.8279999999999994,s,0
23,23,13.011,13.309000000000001,p,s,0.29800000000000004,p,0
24,24,13.309000000000001,13.984000000000002,s,p,0.6750000000000007,s,0
25,25,13.984000000000002,14.055,p,s,0.07099999999999973,p,0
26,26,14.055,14.628,s,p,0.5730000000000004,s,0
27,27,14.628,15.145999999999999,p,s,0.5180000000000007,p,0
28,28,15.145999999999999,15.262,s,p,0.11599999999999965,s,0
29,29,15.262,15.331,p,s,0.06899999999999906,p,0
30,30,15.331,17.456,s,p,2.125,s,0
31,31,17.456,18.114,p,s,0.6580000000000013,p,0
32,32,18.114,18.459,s,p,0.3449999999999989,s,0
33,33,18.459,18.521,p,s,0.062000000000001165,p,0
34,34,18.521,18.753,s,p,0.2319999999999993,s,0
35,35,18.753,20.348,p,s,1.5949999999999989,p,0
36,36,20.348,20.555999999999997,s,p,0.208000000000002,s,0
37,37,20.555999999999997,20.686,p,s,0.129999999999999,p,0
38,38,20.686,22.311999999999998,s,p,1.6260000000000012,s,0
39,39,22.311999999999998,22.659000000000002,p,s,0.3469999999999977,p,0
40,40,22.659000000000002,23.771,s,p,1.112000000000002,s,0
41,41,23.771,23.875,p,s,0.1039999999999992,p,0
42,42,23.875,24.279,s,p,0.4039999999999999,s,0
43,43,24.279,24.366999999999997,p,s,0.08800000000000098,p,0
44,44,24.366999999999997,24.851999999999997,s,p,0.4849999999999994,s,0
45,45,24.851999999999997,24.916,p,s,0.06400000000000006,p,0
46,46,24.916,26.611,s,p,1.6950000000000005,s,0
47,47,26.611,27.0,p,s,0.38899999999999935,p,0
48,48,27.0,27.434,s,p,0.43400000000000105,s,0
49,49,27.434,28.430999999999997,p,s,0.997,p,0
50,50,28.430999999999997,29.311,s,p,0.879999999999999,s,0
51,51,29.311,29.921,p,s,0.6099999999999994,p,0
54,54,29.921,30.044,s,p,0.12300000000000112,p,1
55,55,30.044,30.373,p,s,0.3290000000000006,p,0
58,58,30.373,31.139,s,p,0.7659999999999982,s,0
59,59,31.139,31.307,p,s,0.16799999999999926,p,0
60,60,31.307,32.191,s,p,0.8840000000000039,s,0
61,61,32.191,32.269,p,s,0.07799999999999585,p,0
62,62,32.269,32.71,s,p,0.4410000000000025,s,0
63,63,32.71,32.803000000000004,p,s,0.09299999999999642,p,0
64,64,32.803000000000004,33.242,s,p,0.4390000000000001,s,0
65,65,33.242,33.446,p,s,0.20400000000000065,p,0
66,66,33.446,33.911,s,p,0.4650000000000034,s,0
67,67,33.911,34.28,p,s,0.3689999999999998,p,0
68,68,34.28,34.445,s,p,0.16499999999999915,p,1
69,69,34.445,34.614000000000004,p,s,0.16899999999999693,p,0
70,70,34.614000000000004,36.036,s,p,1.422000000000004,s,0
71,71,36.036,36.135,p,s,0.09899999999999663,p,0
72,72,36.135,36.851,s,p,0.7160000000000011,s,0
73,73,36.851,37.475,p,s,0.6240000000000023,p,0
76,76,37.475,38.445,s,p,0.9699999999999988,s,0
77,77,38.445,38.653,p,s,0.2079999999999984,p,0
78,78,38.653,38.814,s,p,0.16100000000000134,p,1
79,79,38.814,39.161,p,s,0.3470000000000013,p,0
80,80,39.161,39.650999999999996,s,p,0.490000000000002,s,0
81,81,39.650999999999996,39.784,p,s,0.13299999999999554,p,0
84,84,39.784,40.204,s,p,0.4200000000000017,s,0
85,85,40.204,40.485,p,s,0.2809999999999988,p,0
86,86,40.485,41.364,s,p,0.8789999999999978,s,0
87,87,41.364,42.395,p,s,1.031000000000006,p,0
88,88,42.395,42.846000000000004,s,p,0.4509999999999934,s,0
89,89,42.846000000000004,42.998000000000005,p,s,0.15200000000000102,p,0
90,90,42.998000000000005,44.516000000000005,s,p,1.518000000000001,s,0
91,91,44.516000000000005,45.0,p,s,0.4840000000000018,p,0
92,92,45.0,47.082,s,p,2.0820000000000007,s,0
93,93,47.082,47.623999999999995,p,s,0.5420000000000016,p,0
96,96,47.623999999999995,48.681000000000004,s,p,1.0569999999999948,s,0
97,97,48.681000000000004,48.754,p,s,0.0730000000000004,p,0
98,98,48.754,50.126999999999995,s,p,1.3730000000000049,s,0
99,99,50.126999999999995,50.512,p,s,0.384999999999998,p,0
102,102,50.512,52.003,s,p,1.4909999999999997,s,0
103,103,52.003,52.895,p,s,0.892000000000003,p,0
104,104,52.895,54.308,s,p,1.4129999999999967,s,0
105,105,54.308,54.945,p,s,0.6370000000000005,p,0
106,106,54.945,55.785,s,p,0.8399999999999963,s,0
107,107,55.785,56.141000000000005,p,s,0.35600000000000165,p,0
108,108,56.141000000000005,57.045,s,p,0.9040000000000036,s,0
109,109,57.045,57.965,p,s,0.9200000000000016,p,0
110,110,57.965,58.886,s,p,0.9209999999999994,s,0
111,111,58.886,60.611000000000004,p,s,1.7249999999999943,p,0
116,116,60.611000000000004,61.958999999999996,s,p,1.3480000000000059,s,0
117,117,61.958999999999996,62.547,p,s,0.5879999999999939,p,0
120,120,62.547,63.47,s,p,0.9230000000000018,s,0
121,121,63.47,64.10600000000001,p,s,0.6359999999999957,p,0
122,122,64.10600000000001,65.462,s,p,1.3560000000000088,s,0
123,123,65.462,65.583,p,s,0.12099999999999513,p,0
124,124,65.583,66.347,s,p,0.7639999999999958,s,0
125,125,66.347,67.362,p,s,1.0150000000000006,p,0
126,126,67.362,68.878,s,p,1.5160000000000051,s,0
127,127,68.878,69.72800000000001,p,s,0.8499999999999943,p,0
128,128,69.72800000000001,70.492,s,p,0.76400000000001,s,0
129,129,70.492,70.615,p,s,0.12299999999999045,p,0
130,130,70.615,71.45,s,p,0.8350000000000078,s,0
131,131,71.45,71.641,p,s,0.1910000000000025,p,0
132,132,71.641,73.223,s,p,1.5819999999999936,s,0
