level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,3.197,s,,3.197
1,1,3.197,3.976,p,s,0.7789999999999999
8,8,3.976,5.175,s,p,1.1989999999999998
9,9,5.175,5.772,p,s,0.5970000000000004
12,12,5.772,7.8759999999999994,s,p,2.103999999999999
13,13,7.8759999999999994,8.079,p,s,0.20300000000000118
14,14,8.079,9.469,s,p,1.3899999999999988
15,15,9.469,9.811,p,s,0.3420000000000005
16,16,9.811,11.829,s,p,2.0180000000000007
17,17,11.829,12.602,p,s,0.7729999999999997
18,18,12.602,16.281,s,p,3.6789999999999985
19,19,16.281,16.804,p,s,0.5229999999999997
20,20,16.804,18.562,s,p,1.7580000000000027
21,21,18.562,18.675,p,s,0.11299999999999955
22,22,18.675,20.046,s,p,1.3709999999999987
23,23,20.046,20.495,p,s,0.4490000000000016
26,26,20.495,22.99,s,p,2.4949999999999974
27,27,22.99,23.396,p,s,0.40600000000000236
30,30,23.396,23.55,s,p,0.15399999999999991
31,31,23.55,23.766,p,s,0.21599999999999753
32,32,23.766,24.94,s,p,1.174000000000003
33,33,24.94,25.879,p,s,0.9390000000000001
34,34,25.879,27.214,s,p,1.3349999999999973
35,35,27.214,27.264,p,s,0.05000000000000071
36,36,27.264,27.672,s,p,0.40800000000000125
37,37,27.672,27.736,p,s,0.06400000000000006
38,38,27.736,27.973,s,p,0.23699999999999832
39,39,27.973,28.286,p,s,0.3130000000000024
40,40,28.286,28.991,s,p,0.7049999999999983
41,41,28.991,29.481,p,s,0.490000000000002
42,42,29.481,30.764,s,p,1.2829999999999977
43,43,30.764,31.126,p,s,0.3620000000000019
44,44,31.126,33.39,s,p,2.2639999999999993
45,45,33.39,33.771,p,s,0.3810000000000002
48,48,33.771,34.447,s,p,0.6760000000000019
49,49,34.447,35.511,p,s,1.064
58,58,35.511,36.546,s,p,1.0349999999999966
59,59,36.546,36.976,p,s,0.4299999999999997
60,60,36.976,39.785,s,p,2.8089999999999975
61,61,39.785,40.016,p,s,0.23100000000000165
64,64,40.016,41.484,s,p,1.4680000000000035
