level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,2.28,s,,2.28
1,1,2.28,2.354,p,s,0.07400000000000029
2,2,2.354,4.354,s,p,2.0
3,3,4.354,4.897,p,s,0.5430000000000001
6,6,4.897,5.122,s,p,0.22499999999999964
7,7,5.122,5.189,p,s,0.06700000000000017
8,8,5.189,7.905,s,p,2.716
9,9,7.905,8.068,p,s,0.16299999999999937
12,12,8.068,9.941,s,p,1.873000000000001
13,13,9.941,10.237,p,s,0.2959999999999994
16,16,10.237,11.021,s,p,0.7840000000000007
17,17,11.021,11.161,p,s,0.1399999999999988
18,18,11.161,12.723,s,p,1.5620000000000012
19,19,12.723,12.998,p,s,0.2749999999999986
22,22,12.998,13.333,s,p,0.33500000000000085
23,23,13.333,13.903,p,s,0.5700000000000003
24,24,13.903,14.265,s,p,0.3620000000000001
25,25,14.265,14.32,p,s,0.054999999999999716
26,26,14.32,15.837,s,p,1.5169999999999995
27,27,15.837,16.341,p,s,0.5040000000000013
28,28,16.341,17.068,s,p,0.7270000000000003
29,29,17.068,17.151,p,s,0.08299999999999841
30,30,17.151,17.518,s,p,0.3670000000000009
31,31,17.518,17.698,p,s,0.17999999999999972
32,32,17.698,18.369,s,p,0.6709999999999994
33,33,18.369,18.525,p,s,0.1559999999999988
34,34,18.525,19.124,s,p,0.5990000000000002
35,35,19.124,19.251,p,s,0.12700000000000244
36,36,19.251,20.167,s,p,0.9160000000000004
37,37,20.167,20.387999999999998,p,s,0.22099999999999653
38,38,20.387999999999998,20.917,s,p,0.5290000000000035
39,39,20.917,21.202,p,s,0.28500000000000014
40,40,21.202,22.042,s,p,0.8399999999999999
41,41,22.042,22.099,p,s,0.05699999999999861
42,42,22.099,22.899,s,p,0.8000000000000007
43,43,22.899,22.987000000000002,p,s,0.08800000000000097
44,44,22.987000000000002,23.415,s,p,0.42799999999999727
45,45,23.415,23.746,p,s,0.3309999999999995
46,46,23.746,25.265,s,p,1.519000000000002
47,47,25.265,25.657,p,s,0.39199999999999946
48,48,25.657,27.445,s,p,1.7880000000000003
49,49,27.445,27.891,p,s,0.44599999999999795
50,50,27.891,28.991,s,p,1.1000000000000014
51,51,28.991,29.061,p,s,0.07000000000000028
52,52,29.061,29.642,s,p,0.5809999999999995
53,53,29.642,29.946,p,s,0.30400000000000205
54,54,29.946,30.418,s,p,0.47199999999999775
55,55,30.418,30.536,p,s,0.1180000000000021
56,56,30.536,30.736,s,p,0.1999999999999993
57,57,30.736,31.602,p,s,0.8659999999999997
64,64,31.602,32.222,s,p,0.620000000000001
65,65,32.222,32.521,p,s,0.2989999999999995
66,66,32.521,33.655,s,p,1.1340000000000003
67,67,33.655,33.853,p,s,0.1980000000000004
68,68,33.853,34.274,s,p,0.4209999999999994
71,71,34.357,34.665,p,s,0.30799999999999983
72,72,34.665,35.5,s,p,0.8350000000000009
73,73,35.5,35.592,p,s,0.09199999999999875
74,74,35.592,37.208,s,p,1.6159999999999997
75,75,37.208,37.623,p,s,0.41499999999999915
76,76,37.623,38.689,s,p,1.0660000000000025
77,77,38.689,38.852,p,s,0.1629999999999967
78,78,38.852,39.519,s,p,0.6670000000000016
79,79,39.519,39.728,p,s,0.20900000000000318
80,80,39.728,42.563,s,p,2.835000000000001
81,81,42.563,42.744,p,s,0.18099999999999739
82,82,42.744,43.866,s,p,1.1219999999999999
83,83,43.866,44.092,p,s,0.2259999999999991
86,86,44.092,44.34,s,p,0.24800000000000466
