level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.392,s,,1.392
1,1,1.392,1.447,p,s,0.05500000000000016
2,2,1.447,2.199,s,p,0.7519999999999998
3,3,2.199,2.899,p,s,0.7000000000000002
4,4,2.899,3.606,s,p,0.7069999999999999
5,5,3.606,3.806,p,s,0.20000000000000018
6,6,3.806,4.742,s,p,0.9359999999999999
7,7,4.742,4.832,p,s,0.08999999999999986
8,8,4.832,5.0169999999999995,s,p,0.1849999999999996
9,9,5.0169999999999995,6.06,p,s,1.0430000000000001
10,10,6.06,6.489,s,p,0.42900000000000027
11,11,6.489,6.553,p,s,0.06400000000000006
12,12,6.553,7.381,s,p,0.8280000000000003
13,13,7.381,7.4559999999999995,p,s,0.07499999999999929
14,14,7.4559999999999995,7.849,s,p,0.3930000000000007
15,15,7.849,7.997,p,s,0.1479999999999997
16,16,7.997,8.585,s,p,0.588000000000001
17,17,8.585,9.178,p,s,0.593
18,18,9.178,10.036,s,p,0.8579999999999988
19,19,10.036,10.099,p,s,0.06300000000000061
20,20,10.099,10.861,s,p,0.7620000000000005
21,21,10.861,11.887,p,s,1.0259999999999998
22,22,11.887,12.0,s,p,0.11299999999999955
23,23,12.0,12.102,p,s,0.10200000000000031
24,24,12.102,13.02,s,p,0.9179999999999993
25,25,13.02,13.78,p,s,0.7599999999999998
28,28,13.78,15.535,s,p,1.7550000000000008
29,29,15.535,16.716,p,s,1.181000000000001
30,30,16.716,17.088,s,p,0.3719999999999999
31,31,17.088,17.745,p,s,0.657
32,32,17.745,18.502,s,p,0.7569999999999979
33,33,18.502,18.722,p,s,0.22000000000000242
34,34,18.722,19.015,s,p,0.29299999999999926
35,35,19.015,19.146,p,s,0.13100000000000023
36,36,19.146,19.757,s,p,0.6110000000000007
37,37,19.757,20.228,p,s,0.4710000000000001
38,38,20.228,21.042,s,p,0.8140000000000001
39,39,21.042,21.138,p,s,0.09600000000000009
40,40,21.138,21.248,s,p,0.10999999999999943
41,41,21.248,21.299,p,s,0.05099999999999838
42,42,21.299,21.786,s,p,0.4870000000000019
43,43,21.786,22.078,p,s,0.29199999999999804
44,44,22.078,22.409,s,p,0.3309999999999995
45,45,22.409,22.504,p,s,0.09500000000000242
46,46,22.504,22.904,s,p,0.3999999999999986
47,47,22.904,23.311,p,s,0.40700000000000003
48,48,23.311,23.509,s,p,0.1980000000000004
49,49,23.509,23.893,p,s,0.38400000000000034
50,50,23.893,24.0,s,p,0.10699999999999932
51,51,24.0,24.541,p,s,0.5410000000000004
52,52,24.541,25.657,s,p,1.1159999999999997
53,53,25.657,26.828,p,s,1.1709999999999994
54,54,26.828,28.188,s,p,1.3599999999999994
55,55,28.188,28.264,p,s,0.07600000000000051
56,56,28.264,28.465,s,p,0.2010000000000005
57,57,28.465,28.536,p,s,0.0710000000000015
58,58,28.536,29.415,s,p,0.8789999999999978
59,59,29.415,30.239,p,s,0.8240000000000016
62,62,30.239,30.953,s,p,0.7139999999999986
63,63,30.953,31.213,p,s,0.26000000000000156
66,66,31.213,31.592,s,p,0.3789999999999978
67,67,31.592,31.718,p,s,0.12600000000000122
68,68,31.718,32.593,s,p,0.8750000000000036
69,69,32.593,33.425,p,s,0.8319999999999936
70,70,33.425,34.407,s,p,0.9819999999999993
71,71,34.407,34.83,p,s,0.4230000000000018
72,72,34.83,36.269,s,p,1.439
73,73,36.269,37.1,p,s,0.8310000000000031
74,74,37.1,38.437,s,p,1.3369999999999962
75,75,38.437,39.242,p,s,0.8049999999999997
76,76,39.242,40.231,s,p,0.9890000000000043
77,77,40.231,40.914,p,s,0.6829999999999998
78,78,40.914,41.419,s,p,0.5049999999999955
79,79,41.419,41.922,p,s,0.5030000000000001
80,80,41.922,42.984,s,p,1.0620000000000047
81,81,42.984,43.749,p,s,0.7650000000000006
82,82,43.749,45.49,s,p,1.7409999999999997
83,83,45.49,45.828,p,s,0.33800000000000097
84,84,45.828,46.528,s,p,0.6999999999999957
85,85,46.528,47.788,p,s,1.259999999999998
86,86,47.788,48.669,s,p,0.8810000000000002
87,87,48.669,49.221000000000004,p,s,0.5520000000000067
88,88,49.221000000000004,49.71,s,p,0.4889999999999972
89,89,49.71,50.442,p,s,0.7319999999999993
92,92,50.442,51.973,s,p,1.5309999999999988
93,93,51.973,52.628,p,s,0.6550000000000011
94,94,52.628,53.52,s,p,0.892000000000003
95,95,53.52,53.693,p,s,0.1729999999999947
96,96,53.693,55.475,s,p,1.7820000000000036
