level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,4.215,s,s,,4.215,0
1,1,4.215,5.0299999999999985,p,p,s,0.8149999999999995,1
4,4,5.0299999999999985,6.292000000000001,s,s,p,1.2620000000000005,0
5,5,6.292000000000001,6.88,p,p,s,0.5880000000000001,1
8,8,6.88,7.155,s,s,p,0.2750000000000004,0
9,9,7.155,8.195,p,p,s,1.04,0
12,12,8.195,8.869,s,s,p,0.6739999999999995,0
13,13,8.869,8.939,p,p,s,0.07000000000000027,0
14,14,8.939,9.47,s,s,p,0.5310000000000006,0
15,15,9.47,9.65,p,p,s,0.17999999999999972,0
16,16,9.65,10.325999999999999,s,s,p,0.6760000000000002,0
17,17,10.325999999999999,10.482000000000001,p,p,s,0.1559999999999988,0
18,18,10.482000000000001,11.232999999999999,s,s,p,0.7510000000000012,0
19,19,11.232999999999999,11.35,p,p,s,0.1169999999999991,0
20,20,11.35,12.0,s,s,p,0.6500000000000004,0
21,21,12.0,12.050999999999998,p,p,s,0.05100000000000016,0
22,22,12.050999999999998,12.439,s,s,p,0.3879999999999999,0
23,23,12.439,13.213,p,p,s,0.7740000000000009,1
26,26,13.213,14.554,s,s,p,1.3409999999999993,0
27,27,14.554,14.988,p,p,s,0.4339999999999993,0
30,30,14.988,17.705,s,s,p,2.7169999999999987,0
31,31,17.705,18.371,p,p,s,0.6660000000000004,1
34,34,18.371,18.937,s,s,p,0.5660000000000025,0
35,35,18.937,19.045,p,p,s,0.10800000000000054,0
36,36,19.045,19.396,s,s,p,0.3509999999999991,0
37,37,19.396,20.442,p,p,s,1.0459999999999994,1
42,42,20.442,21.715,s,s,p,1.2729999999999997,0
43,43,21.715,21.783,p,p,s,0.06800000000000139,0
44,44,21.783,22.33,s,s,p,0.546999999999997,0
45,45,22.33,23.136,p,p,s,0.8060000000000009,1
48,48,23.136,23.835,s,s,p,0.6990000000000016,0
49,49,23.835,23.938000000000002,p,p,s,0.10299999999999797,0
50,50,23.938000000000002,24.515,s,s,p,0.5770000000000017,0
51,51,24.515,24.68,p,p,s,0.16499999999999915,0
52,52,24.68,25.576,s,s,p,0.8960000000000008,0
53,53,25.576,25.926,p,p,s,0.3499999999999979,0
54,54,25.926,26.614,s,s,p,0.6880000000000024,0
55,55,26.614,26.896,p,p,s,0.28200000000000003,0
56,56,26.896,27.953000000000003,s,s,p,1.0569999999999986,0
57,57,27.953000000000003,28.17,p,p,s,0.2170000000000023,0
60,60,28.17,28.553,s,s,p,0.3829999999999991,0
61,61,28.553,28.956999999999997,p,p,s,0.40399999999999986,1
64,64,28.956999999999997,30.336,s,s,p,1.3789999999999978,0
65,65,30.336,30.552,p,p,s,0.21600000000000108,0
68,68,30.552,32.89,s,s,p,2.338000000000001,0
69,69,32.89,33.611,p,p,s,0.7209999999999965,1
72,72,33.611,34.281,s,s,p,0.6700000000000017,0
73,73,34.281,34.9,p,p,s,0.6189999999999998,0
78,78,34.9,36.0,s,s,p,1.1000000000000014,0
79,79,36.0,36.157,p,p,s,0.15699999999999648,0
80,80,36.157,38.068000000000005,s,s,p,1.9110000000000011,0
81,81,38.068000000000005,38.217,p,p,s,0.1490000000000009,0
82,82,38.217,38.709,s,s,p,0.4920000000000044,0
83,83,38.709,39.156,p,p,s,0.4469999999999956,0
84,84,39.156,39.473,s,s,p,0.31700000000000017,0
85,85,39.473,39.534,p,p,s,0.060999999999999936,0
86,86,39.534,40.321,s,s,p,0.7869999999999989,0
87,87,40.321,40.925,p,p,s,0.6039999999999992,1
90,90,40.925,41.556999999999995,s,s,p,0.632000000000005,0
91,91,41.556999999999995,41.93,p,p,s,0.3729999999999976,0
92,92,41.93,43.86,s,s,p,1.93,0
93,93,43.86,44.375,p,p,s,0.5150000000000006,0
94,94,44.375,46.77,s,s,p,2.395000000000003,0
95,95,46.77,47.143,p,p,s,0.3729999999999976,0
96,96,47.143,48.089,s,s,p,0.945999999999998,0
97,97,48.089,48.586999999999996,p,p,s,0.4980000000000047,0
98,98,48.586999999999996,49.083,s,s,p,0.4959999999999951,0
99,99,49.083,49.568000000000005,p,p,s,0.4849999999999994,0
100,100,49.568000000000005,50.208999999999996,s,s,p,0.6410000000000053,0
101,101,50.208999999999996,50.727,p,p,s,0.5179999999999936,0
102,102,50.727,51.193000000000005,s,s,p,0.4660000000000011,0
103,103,51.193000000000005,51.26,p,p,s,0.06700000000000017,0
104,104,51.26,52.1,s,s,p,0.8400000000000034,0
105,105,52.1,52.271,p,p,s,0.17099999999999935,0
106,106,52.271,52.879,s,s,p,0.6079999999999971,0
107,107,52.879,52.992,p,p,s,0.11299999999999955,0
108,108,52.992,54.023999999999994,s,s,p,1.0320000000000036,0
109,109,54.023999999999994,54.836999999999996,p,p,s,0.8130000000000025,1
112,112,54.836999999999996,55.255,s,s,p,0.4179999999999993,0
113,113,55.255,55.387,p,p,s,0.1319999999999979,0
114,114,55.387,57.431999999999995,s,s,p,2.0450000000000017,0
115,115,57.431999999999995,57.486999999999995,p,p,s,0.054999999999999716,0
116,116,57.486999999999995,57.97498866213152,s,s,p,0.4879886621315208,0
