level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,1.625,s,,1.625,s,0
1,1,1.625,1.704,p,s,0.07899999999999996,p,0
2,2,1.704,1.8559999999999999,s,p,0.15200000000000016,p,1
3,3,1.8559999999999999,1.9709999999999999,p,s,0.115,p,0
4,4,1.9709999999999999,3.489,s,p,1.5179999999999998,s,0
5,5,3.489,3.782,p,s,0.2930000000000001,p,0
6,6,3.782,4.114,s,p,0.33199999999999985,p,1
7,7,4.114,4.268,p,s,0.15399999999999991,p,0
8,8,4.268,4.7620000000000005,s,p,0.4940000000000007,s,0
9,9,4.7620000000000005,5.255,p,s,0.4929999999999994,p,0
10,10,5.255,5.549,s,p,0.2939999999999996,s,0
11,11,5.549,5.65,p,s,0.10100000000000088,p,0
12,12,5.65,6.187,s,p,0.5369999999999999,s,0
13,13,6.187,6.354,p,s,0.16699999999999982,p,0
14,14,6.354,6.961,s,p,0.6070000000000002,s,0
15,15,6.961,7.262,p,s,0.30100000000000016,p,0
16,16,7.262,7.941,s,p,0.6789999999999994,s,0
17,17,7.941,8.599,p,s,0.6580000000000004,p,0
18,18,8.599,9.025,s,p,0.42600000000000016,s,0
19,19,9.025,9.217,p,s,0.19200000000000014,p,0
20,20,9.217,9.84,s,p,0.6229999999999993,s,0
21,21,9.84,10.379000000000001,p,s,0.5389999999999997,p,0
22,22,10.379000000000001,10.571,s,p,0.19200000000000014,s,0
23,23,10.571,10.976,p,s,0.40499999999999936,p,0
24,24,10.976,11.352,s,p,0.3760000000000012,s,0
25,25,11.352,11.491,p,s,0.13899999999999935,p,0
26,26,11.491,11.868,s,p,0.3770000000000007,s,0
27,27,11.868,12.0,p,s,0.13199999999999967,p,0
28,28,12.0,12.234000000000002,s,p,0.234,p,1
29,29,12.234000000000002,12.294,p,s,0.0600000000000005,p,0
30,30,12.294,13.277000000000001,s,p,0.9829999999999988,s,0
31,31,13.277000000000001,13.387,p,s,0.1100000000000012,p,0
32,32,13.387,13.605,s,p,0.218,s,0
33,33,13.605,13.695,p,s,0.08999999999999986,p,0
34,34,13.695,14.227,s,p,0.532,s,0
35,35,14.227,14.578,p,s,0.3509999999999991,p,0
36,36,14.578,15.137,s,p,0.5590000000000009,s,0
37,37,15.137,15.204,p,s,0.06700000000000017,p,0
