level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,2.236,s,,2.236
1,1,2.236,2.3,p,s,0.06399999999999961
2,2,2.3,2.484,s,p,0.18400000000000016
3,3,2.484,2.561,p,s,0.07699999999999996
4,4,2.561,3.9050000000000002,s,p,1.3440000000000003
5,5,3.9050000000000002,4.38,p,s,0.47499999999999964
10,10,4.38,6.17,s,p,1.79
11,11,6.17,6.297,p,s,0.12699999999999978
12,12,6.297,7.09,s,p,0.7930000000000001
13,13,7.09,7.547,p,s,0.45699999999999985
18,18,7.547,8.229,s,p,0.6819999999999995
19,19,8.229,8.642,p,s,0.41300000000000026
22,22,8.642,9.923,s,p,1.2810000000000006
23,23,9.923,10.536,p,s,0.6129999999999995
28,28,10.536,12.655,s,p,2.1189999999999998
29,29,12.655,13.234,p,s,0.5790000000000006
30,30,13.234,13.572,s,p,0.3379999999999992
31,31,13.572,13.678,p,s,0.10600000000000165
32,32,13.678,14.600999999999999,s,p,0.9229999999999983
33,33,14.600999999999999,15.236,p,s,0.6350000000000016
36,36,15.236,16.283,s,p,1.0470000000000006
37,37,16.283,16.357,p,s,0.07399999999999807
38,38,16.357,17.397,s,p,1.0399999999999991
39,39,17.397,17.889,p,s,0.4920000000000009
40,40,17.889,18.856,s,p,0.9670000000000023
41,41,18.856,19.345,p,s,0.4889999999999972
42,42,19.345,20.505,s,p,1.1600000000000001
43,43,20.505,20.62,p,s,0.11500000000000199
44,44,20.62,21.197,s,p,0.5769999999999982
45,45,21.197,21.25,p,s,0.053000000000000824
46,46,21.25,23.622,s,p,2.372
47,47,23.622,24.0,p,s,0.3780000000000001
52,52,24.0,25.984,s,p,1.9840000000000018
53,53,25.984,26.551000000000002,p,s,0.5670000000000002
54,54,26.551000000000002,26.894,s,p,0.3429999999999964
55,55,26.894,27.791,p,s,0.897000000000002
56,56,27.791,29.368,s,p,1.5769999999999982
57,57,29.368,29.787,p,s,0.4190000000000005
60,60,29.787,30.0,s,p,0.21300000000000097
61,61,30.0,30.842,p,s,0.8419999999999987
64,64,30.842,31.506,s,p,0.6640000000000015
65,65,31.506,31.587,p,s,0.08099999999999952
66,66,31.587,33.224,s,p,1.636999999999997
67,67,33.224,33.438,p,s,0.21400000000000574
68,68,33.438,33.545,s,p,0.10699999999999932
69,69,33.545,33.636,p,s,0.09100000000000108
70,70,33.636,34.407,s,p,0.7709999999999937
71,71,34.407,35.067,p,s,0.6600000000000037
74,74,35.067,36.819,s,p,1.7520000000000024
75,75,36.819,37.261,p,s,0.44200000000000017
76,76,37.261,38.072,s,p,0.8109999999999999
77,77,38.072,38.124,p,s,0.0519999999999996
78,78,38.124,39.204,s,p,1.0799999999999983
79,79,39.204,39.576,p,s,0.3719999999999999
80,80,39.576,40.177,s,p,0.6009999999999991
81,81,40.177,40.927,p,s,0.75
84,84,40.927,41.488,s,p,0.5609999999999999
85,85,41.488,41.845,p,s,0.3569999999999993
88,88,41.845,42.87,s,p,1.0249999999999986
89,89,42.87,43.064,p,s,0.19400000000000261
92,92,43.064,44.388,s,p,1.323999999999998
93,93,44.388,44.591,p,s,0.20300000000000296
94,94,44.591,45.153,s,p,0.5619999999999976
95,95,45.153,45.229,p,s,0.07600000000000051
96,96,45.229,45.393,s,p,0.16400000000000148
97,97,45.393,45.515,p,s,0.12199999999999989
98,98,45.515,47.769,s,p,2.253999999999998
99,99,47.769,47.831,p,s,0.06200000000000472
100,100,47.831,49.025,s,p,1.1939999999999955
