File_Name,Speech Time Threshold_ms,Pause Time Threshold_ms,Percent_Pause,Percent_Speech,Total_Duration_Unclipped_s,Total_Duration_Clipped_s,Speech_Duration_s,Pause_Duration_s,Speech_Events,Pause_Events,Mean Speech_s,Std Dev Speech,CV Speech,Mean Pause_s,Std Dev Pause,CV Pause
24fa.wav,100,50,13.519245796166063,86.48075420383397,98.54197916666666,98.541,85.21900000000002,13.322,52,51,1.638826923076923,1.3765624095900006,0.8318523198377112,0.2612156862745098,0.1738208633882011,0.6588742937169709
24ma.wav,100,50,28.74518860662044,71.2548113933796,110.41579166666666,110.415,78.67600000000007,31.73899999999996,72,71,1.0927222222222228,0.7662206540982964,0.6963170116052293,0.447028169014084,0.3847181518177015,0.8545306269947863
24mb.wav,100,50,20.633573790399794,79.36642620960022,85.89414965986394,85.89399092970521,68.1709909297052,17.723000000000027,55,54,1.239472562358276,0.7659723790994248,0.6123387270343648,0.3282037037037041,0.2751999876336674,0.8307033986195868
26f.wav,100,50,12.46321256337332,87.53678743662668,80.87047916666667,80.87,70.791,10.079000000000004,36,35,1.9664166666666667,1.9445630779909695,0.9750553301406395,0.28797142857142854,0.21474259361525008,0.7349778138695188
29ma.wav,100,50,20.108458924993386,79.8915410750066,91.8329375,91.832,73.36600000000006,18.465999999999926,57,56,1.287122807017545,0.9624678857383735,0.7411785588528338,0.32974999999999877,0.3300872749605912,0.9920448557034004
29mb.wav,100,50,19.258586552779345,80.74141344722067,122.22629166666667,122.226,98.68699999999993,23.53900000000008,89,88,1.1088426966292126,0.8629729651679867,0.7738799286559662,0.26748863636363723,0.22159188926182552,0.8236957282800318
29mc.wav,100,50,29.626187734432264,70.37381226556774,148.4973125,148.497,104.50300000000011,43.99399999999988,110,109,0.9500272727272737,0.758482241832978,0.7947421569609452,0.40361467889908165,0.3661354714941435,0.9029703332230726
32m.wav,100,50,33.1851223997241,66.8148776002759,139.2163125,139.216,93.0170000000001,46.198999999999906,90,89,1.0335222222222236,0.8799622211984891,0.8466773792979739,0.5190898876404482,0.5839197804580818,1.1185539907466895
34m.wav,100,50,28.953195848334655,71.02609101727849,265.5321875,265.532,188.59699999999992,76.87999999999998,251,250,0.7513824701195221,0.7333700165206336,0.9740813649472267,0.30751999999999985,0.27976062917886496,0.9079102083682395
35mb.wav,100,50,31.793440190121313,68.2065598098787,192.7195625,192.719,131.44700000000012,61.2719999999999,170,169,0.7732176470588241,0.6469995333355688,0.8342978064242007,0.3625562130177509,0.36381835567825693,1.0005079487575022
46ma.wav,100,50,14.502098435711538,85.49790156428845,78.63025,78.63,67.22700000000002,11.402999999999984,42,41,1.6006428571428575,1.3159073438622735,0.8122657719383556,0.27812195121951183,0.2047170236108797,0.7270374102865595
50fa.wav,100,50,17.803173216306913,82.19682678369311,100.7181875,100.718,82.78700000000003,17.930999999999997,69,68,1.1998115942028986,1.0941589742994704,0.9053099287624148,0.26369117647058815,0.31744611752693386,1.194971003392072
50fb.wav,100,50,36.000414767612234,63.91474640259801,212.1674375,212.167,135.6060000000001,76.38099999999984,155,154,0.8748774193548394,0.7923551638347768,0.9027493750036576,0.49598051948051874,0.6124193581250218,1.2307494371379764
57m.wav,100,50,14.581924030912399,85.41807596908762,97.566,97.566,83.33900000000003,14.226999999999991,52,51,1.6026730769230773,1.3431145647944165,0.8299492437307839,0.2789607843137253,0.24845949052385324,0.8818857986675279
60m.wav,100,50,24.989872526493077,74.92401954168808,118.4566439909297,118.45598639455783,88.75198639455789,29.601999999999983,79,78,1.1234428657538968,0.8552448756109164,0.7564378398055026,0.37951282051282015,0.28883162504426035,0.7561646199115843
62f.wav,100,50,11.700003104272513,88.29999689572749,96.64145833333333,96.641,85.334,11.307,47,46,1.8156170212765959,1.7484780407069493,0.9527214070267247,0.24580434782608696,0.22863893122030923,0.9200002850117669
62m.wav,100,50,19.23216345361674,80.76783654638328,91.03579166666667,91.035,73.52700000000002,17.507999999999996,61,60,1.2053606557377048,0.916318922515279,0.7539461906365228,0.2918,0.23408131283156466,0.7954847119792172
