File_Name,Speech Time Threshold_ms,Pause Time Threshold_ms,Percent_Pause,Percent_Speech,Total_Duration_Unclipped_s,Total_Duration_Clipped_s,Speech_Duration_s,Pause_Duration_s,Speech_Events,Pause_Events,Mean Speech_s,Std Dev Speech,CV Speech,Mean Pause_s,Std Dev Pause,CV Pause
NF1114.wav,100,50,22.453132516046900,77.54686748395310,62.50802721088440,62.50798185941040,48.47298185941050,14.035000000000000,57,56,0.8504031905159730,0.6711583203406420,0.782270014182579,0.25062500000000000,0.23282998576800000,0.920665465452338
NF1132.wav,100,50,17.19643714934270,82.80356285065730,50.55761904761910,50.556984126984100,41.86298412698410,8.694000000000000,40,39,1.046574603174600,0.79635409059222,0.7513431501716320,0.22292307692307700,0.17582503034422200,0.7785475941674370
NF1174.wav,100,50,21.171931050586800,78.82806894941320,53.604512471655300,53.60399092970520,42.254990929705200,11.349000000000000,39,38,1.0834613058898800,0.8522769829912590,0.7764738761865110,0.29865789473684200,0.32449314125228000,1.072113058866770
NF1184.wav,100,50,31.621972181290100,68.37802781870990,66.55530612244900,66.55498866213150,45.508988662131500,21.046000000000000,46,45,0.9893258404811200,0.6546193735487070,0.6544505582933430,0.4676888888888890,0.436329099222459,0.9225230083235060
NF1194.wav,100,50,23.888686795198300,76.11131320480170,54.9809977324263,54.98,41.84600000000000,13.134000000000000,45,44,0.9299111111111110,0.738219350939143,0.7849899011011260,0.2985000000000000,0.2811682025754960,0.9311716789051990
NF1224.wav,100,50,10.184206563868000,89.81579343613200,40.66115646258500,40.6609977324263,36.51999773242630,4.140999999999990,24,23,1.5216665721844300,1.1070494233971600,0.7122062934685520,0.1800434782608690,0.17096902384532900,0.9287256921801450
NF1281.wav,100,50,29.077624364474300,70.92237563552570,53.90473922902490,53.903990929705200,38.229990929705200,15.674000000000000,44,43,0.8688634302205730,0.679354206939842,0.7729522045786780,0.3645116279069770,0.3127141073837420,0.8478646028204050
NF1294.wav,100,50,45.546232289347100,54.453767710652900,140.40902494331100,140.40897959183700,76.45797959183680,63.95099999999990,118,117,0.6479489795918380,0.49041882323377200,0.7536648275702840,0.5465897435897430,0.6151649786263700,1.1206401769897600
NM1024.wav,100,50,16.00070610798370,83.99929389201630,45.47310657596370,45.47299319727890,38.19699319727890,7.276000000000010,26,25,1.4691151229722700,0.8378816396130990,0.5592553854177010,0.2910400000000000,0.24236103922316600,0.815916547041528
NM1111.wav,100,50,20.719252930657700,79.28074706934230,50.33031746031750,50.33,39.902,10.428000000000000,45,44,0.886711111111111,0.5771970524645270,0.6436681731106460,0.23700000000000000,0.3153375452461380,1.3153315157177100
NM1172.wav,100,50,20.276675017703500,79.72332498229660,38.458616780045400,38.45798185941040,30.659981859410400,7.7980000000000000,27,26,1.1355548836818700,0.8191259909597640,0.7078599952918800,0.29992307692307700,0.3189053681676650,1.042642148805090
NM1194.wav,100,50,17.561170070540600,82.43882992945940,41.979183673469400,41.97897959183670,34.60697959183680,7.371999999999990,30,29,1.153565986394560,0.9941779434967810,0.8473445749388750,0.25420689655172400,0.18253206749780900,0.7055566037483310
NM1234.wav,100,50,16.630477399070000,83.36952260093,35.916984126984100,35.91598639455780,29.94298639455780,5.973000000000000,32,31,0.9357183248299320,0.6505891386276990,0.6843330765741030,0.19267741935483900,0.16858358700197200,0.8607246678040640
NM1244.wav,100,50,23.275554357829600,76.72444564217040,57.97551020408160,57.97498866213150,44.48098866213150,13.494000000000000,52,51,0.8554036281179140,0.780649011670265,0.9037912709758840,0.2645882352941170,0.19847540668511900,0.742738754246252
NM1271.wav,100,50,17.63203666005120,82.36796333994880,39.93371882086170,39.93299319727890,32.89199319727890,7.040999999999990,26,25,1.2650766614338000,0.786196702385718,0.6093933412522290,0.2816400000000000,0.2316687433959680,0.8059511584602920
RSC06SR.wav,100,50,19.52671347700380,80.47328652299620,41.159375,41.159,33.12200000000000,8.037000000000010,23,22,1.4400869565217400,0.7100523612602280,0.48222428917004200,0.3653181818181820,0.15033593695252700,0.4020590369695230
RSC12ZR.wav,100,50,22.64035607174920,77.3596439282508,52.3493125,52.349,40.497000000000000,11.852000000000000,35,34,1.1570571428571400,0.712050144584888,0.606542458968964,0.3485882352941170,0.20330990192569000,0.5745969501535690
RSC23MP.wav,100,50,25.64200998120950,74.35799001879050,49.49335416666670,49.493,36.802,12.691000000000000,31,30,1.1871612903225800,0.6843446060172800,0.5670807457218850,0.42303333333333300,0.2709994889082000,0.6298429231259650
RSC24AP.wav,100,50,21.00569587480580,78.99430412519420,34.7620625,34.762,27.460000000000000,7.302000000000000,18,17,1.5255555555555600,0.6571234302734750,0.41860762318649300,0.42952941176470600,0.19120052224270300,0.43184878054227600
RSC28DW.wav,100,50,30.683001912343200,69.31699808765680,64.31954166666670,64.319,44.584,19.735000000000000,53,52,0.8412075471698110,0.583481439902912,0.6870488588254940,0.37951923076923100,0.32858911050808600,0.8574381366094100
RSC38AP.wav,100,50,34.587991345113600,65.4120086548864,66.5529375,66.552,43.533,23.019000000000000,74,73,0.5882837837837840,0.39195343308361900,0.6617488051929040,0.3153287671232880,0.27091670792548300,0.8532514106290900
RSC43BC.wav,100,50,24.30123793885950,75.53640942383260,54.20377083333330,54.203,40.943,13.172000000000000,35,35,1.1698,0.7031914976398270,0.5924714539602370,0.37634285714285700,0.32834459506628700,0.8599072891726140
RSC46LJ.wav,100,50,21.186883776516300,78.8131162234837,53.55202083333330,53.552,42.206000000000000,11.346000000000000,46,45,0.9175217391304340,0.6043239653302390,0.6514495602930200,0.2521333333333340,0.21763413836486700,0.8535261595356400
RSC47AO.wav,100,50,26.29098322329660,73.70901677670340,53.4675,53.467,39.41,14.057000000000000,46,45,0.8567391304347830,0.7226310087999450,0.8342483022186210,0.3123777777777780,0.4222157079508100,1.336516537468660
RSC48BG.wav,100,50,24.48174875102880,75.51825124897120,52.24395833333330,52.243,39.453,12.790000000000000,55,54,0.7173272727272730,0.49628259029267700,0.6855312114205960,0.23685185185185200,0.22825898956505700,0.9547554819928370
RSC51AL.wav,100,50,15.845122233199500,84.1548777668005,47.57383333333330,47.573,40.035,7.538000000000000,42,41,0.9532142857142860,0.6495100418200540,0.6732286826272960,0.18385365853658500,0.14995425318669900,0.8056095004849460
RSC52JF.wav,100,50,24.501775147929000,75.49822485207100,42.2505,42.25,31.898000000000000,10.352000000000000,34,33,0.9381764705882360,0.5889907891746870,0.6185025264316880,0.3136969696969690,0.29336309465069000,0.9209014866480160
RSC57VM.wav,100,50,16.337600347146900,83.6623996528531,50.69916666666670,50.699,42.41600000000000,8.283000000000010,39,38,1.0875897435897400,0.7648623102076930,0.6941888796465400,0.21797368421052600,0.16379659219009100,0.7414977899576780
RSC64YM.wav,100,50,18.697137134989200,81.3028628650108,55.92366666666670,55.923,45.467000000000000,10.456000000000000,39,38,1.1658205128205100,0.9953236942875700,0.8427371615317220,0.27515789473684200,0.22203585372951400,0.7962513736081880
RSC66GA.wav,100,50,17.57731328688420,82.42268671311580,40.90539583333330,40.905,33.71500000000000,7.1900000000000000,19,18,1.7744736842105300,1.344506368251560,0.7374842548003170,0.3994444444444440,0.2515629314838170,0.6120381162761070
